EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
NORTHERN POWERGRID LIMITED,61100,8.7,4.2,22.3,3.5,32.8,31.0,43.4,56.6,32.1,67.9,21.5,78.5,56.7,43.3,1000-4999,2025-03-29 10:52:13
BRITISH AIRWAYS PLC,62100,12.5,9.1,41.2,18.2,47.0,42.0,52.0,48.0,42.0,58.0,28.5,71.5,57.5,42.5,5000+,2025-04-02 09:33:25
COVENTRY UNIVERSITY,85400,13.2,6.8,38.9,2.1,39.5,51.4,61.2,38.8,42.7,57.3,39.0,61.0,65.2,34.8,250-499,2025-03-28 11:17:42
THAMES WATER LIMITED,61200,9.8,7.4,25.1,2.9,28.0,35.0,55.0,45.0,40.0,60.0,23.0,77.0,60.0,40.0,1000-4999,2025-04-05 13:49:06
ROYAL BANK OF SCOTLAND GROUP PLC,66200,8.3,4.9,30.2,12.0,43.1,37.8,54.4,45.6,39.2,60.8,29.8,70.2,50.9,49.1,5000+,2025-03-30 15:37:22
BARCLAYS PLC,66200,5.6,3.1,48.5,11.3,39.4,47.9,58.2,41.8,41.5,58.5,23.9,76.1,65.1,34.9,5000+,2025-04-01 14:28:15
REXEL PLC,72100,-3.4,-2.1,18.0,9.4,34.2,23.8,45.0,55.0,38.8,61.2,26.2,73.8,60.5,39.5,250-499,2025-03-31 12:15:38
LONDON AND KENT MEDICAL SERVICES LIMITED,86200,10.6,2.8,40.3,17.7,32.0,45.2,43.3,56.7,37.0,63.0,26.5,73.5,55.9,44.1,100-249,2025-04-03 08:21:11
VODAFONE GROUP PLC,63100,14.2,10.9,27.6,19.8,36.0,24.3,45.0,55.0,42.0,58.0,32.0,68.0,51.7,48.3,5000+,2025-04-04 16:47:35
STOCKTON ON TEES BOROUGH COUNCIL,84100,11.8,5.2,39.1,8.3,38.2,33.0,51.5,48.5,39.0,61.0,29.5,70.5,59.2,40.8,250-499,2025-03-29 17:39:44
LUL (LONDON UNDERGROUND) LIMITED,80100,12.1,8.6,28.7,13.4,34.5,31.7,52.0,48.0,39.0,61.0,28.0,72.0,56.3,43.7,250-499,2025-03-31 09:20:18
BRENTWOOD BOROUGH COUNCIL,84100,13.5,6.3,26.8,7.1,24.3,27.8,59.0,41.0,49.0,51.0,27.0,73.0,59.0,41.0,100-249,2025-04-02 13:11:52
CITY &amp; WESTMINSTER BANK PLC,66200,7.3,2.9,43.8,15.6,37.9,36.0,55.0,45.0,37.0,63.0,33.0,67.0,52.0,48.0,1000-4999,2025-04-01 08:05:33
GLOUCESTERSHIRE HEALTHCARE NHS TRUST,86100,19.8,12.2,34.7,9.5,35.0,42.5,56.0,44.0,38.0,62.0,28.0,72.0,58.0,42.0,500-999,2025-03-30 12:10:41
SHIRLEY PENSION SERVICES LIMITED,82000,-6.1,-4.2,22.4,3.1,26.8,31.0,53.0,47.0,38.0,62.0,28.5,71.5,56.2,43.8,50-99,2025-04-05 11:44:56
PETERLEE HOSPITAL LIMITED,86100,15.2,9.7,28.1,4.6,46.3,42.0,61.0,39.0,40.0,60.0,35.0,65.0,58.0,42.0,250-499,2025-03-29 14:58:23
CITY OF YORK COUNCIL,84100,16.5,5.8,32.0,10.2,35.0,46.0,48.0,52.0,43.0,57.0,37.0,63.0,54.3,45.7,500-999,2025-04-03 10:22:18
MERTON BOROUGH COUNCIL,84100,12.6,5.7,21.5,9.0,27.4,29.0,54.0,46.0,38.0,62.0,33.0,67.0,62.8,37.2,100-249,2025-03-31 13:37:42
WESTMINSTER CITY COUNCIL,84100,7.4,4.1,37.2,12.1,40.4,37.8,58.0,42.0,39.0,61.0,29.0,71.0,55.0,45.0,250-499,2025-04-02 16:04:55
CITY OF BRISTOL COUNCIL,84100,17.3,6.8,41.9,14.3,39.0,40.3,53.0,47.0,36.0,64.0,28.5,71.5,50.0,50.0,250-499,2025-04-01 12:18:31
ST GEORGE’S HEALTHCARE NHS TRUST,86100,14.6,8.9,30.1,11.2,30.0,34.2,54.2,45.8,39.3,60.7,34.8,65.2,61.1,38.9,500-999,2025-03-28 15:41:14
UNIVERSITY OF YORK,85400,12.3,5.8,36.7,8.9,38.8,44.0,53.0,47.0,39.0,61.0,30.0,70.0,58.0,42.0,500-999,2025-03-30 14:57:06
