EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
TAYLOR WILSON PLC,62010,12.5,8.9,45.2,32.1,61.0,52.8,32.0,68.0,21.0,79.0,30.0,70.0,45.0,55.0,1000-4999,2025-01-15 09:22:12
STELLAR INNOVATIONS LTD,72110,28.3,21.4,67.8,40.2,58.2,52.5,28.9,71.1,16.7,83.3,27.0,73.0,58.0,42.0,250-499,2025-02-18 13:45:33
NORTHUMBRIA HEALTHCARE NHS TRUST,86210,4.1,-1.2,22.5,-5.3,42.5,37.2,35.0,65.0,30.0,70.0,33.0,67.0,42.0,58.0,10000+,2025-03-01 16:11:44
WELLSFARGO INTERNATIONAL,63110,33.5,27.8,78.9,66.4,67.1,59.2,23.2,76.8,21.8,78.2,24.0,76.0,44.0,56.0,5000-9999,2025-02-22 08:15:29
BRADSHAW CONSULTING GROUP,74200,15.9,11.0,42.1,28.3,48.9,39.7,43.0,57.0,35.0,65.0,27.0,73.0,50.0,50.0,500-999,2025-01-27 14:30:50
PENNYWORTH & CO,56500,8.8,5.1,33.9,22.6,54.2,45.3,38.0,62.0,40.0,60.0,28.0,72.0,44.0,56.0,250-499,2025-03-10 10:40:15
CLYDE MARINE ENGINEERING,67900,-3.2,-0.8,17.8,8.3,63.4,61.5,40.1,59.9,34.2,65.8,31.0,69.0,48.0,52.0,100-249,2025-04-05 12:50:30
RIVERSIDE DEVELOPMENT COMPANY,74100,-5.5,-4.1,16.8,7.9,59.7,51.2,45.0,55.0,38.0,62.0,27.0,73.0,42.0,58.0,500-999,2025-03-22 14:05:45
HARTWELL GROUP PLC,93000,18.7,15.2,49.8,34.9,66.5,59.1,35.9,64.1,21.6,78.4,28.0,72.0,48.0,52.0,250-499,2025-04-01 11:30:00
BROOKSIDE INDUSTRIES,76100,1.2,0.6,30.2,25.7,44.9,46.8,48.0,52.0,35.0,65.0,30.0,70.0,47.0,53.0,250-499,2025-02-25 13:20:15
DURAND FASHIONS,55200,24.6,19.0,54.1,41.0,53.8,48.0,32.0,68.0,18.0,82.0,28.0,72.0,54.0,46.0,100-249,2025-03-18 09:15:22
LUXURY HOTELS GROUP,78100,10.3,8.4,37.7,29.6,62.1,51.9,38.0,62.0,30.0,70.0,30.0,70.0,39.0,61.0,1000-,2025-01-22 16:42:35
THORNFIELD SERVICES,60200,9.4,7.1,40.2,31.8,41.0,37.3,45.0,55.0,30.0,70.0,25.0,75.0,45.0,55.0,250-499,2025-04-02 10:18:40
MONTAGUE & PARTNERS,62120,20.9,16.7,52.2,43.1,71.5,62.3,25.0,75.0,19.1,80.9,30.0,70.0,56.0,44.0,500-999,2025-02-09 13:50:33
KESSEL GROUP LIMITED,68200,13.2,9.1,48.0,36.7,43.6,35.8,42.1,57.9,35.8,64.2,29.0,71.0,46.0,54.0,1000-4999,2025-03-20 14:22:00
SOUTHERN PULP AND PAPER,10000,27.9,21.1,69.4,53.5,57.0,48.9,20.0,80.0,16.0,84.0,34.0,66.0,54.0,46.0,1000-4999,2025-01-29 10:14:55
BELLINI PHARMACY GROUP,74300,15.0,13.4,39.2,28.1,42.9,35.6,40.0,60.0,32.0,68.0,32.0,68.0,44.0,56.0,250-499,2025-02-12 12:33:11
GOLDEN CITY CONSTRUCTIONS,71200,19.5,17.3,53.7,44.1,70.2,61.9,34.9,65.1,26.8,73.2,30.0,70.0,48.0,52.0,500-999,2025-03-08 08:38:18
LEVERAGE STRATEGIES,67190,22.4,19.6,62.0,50.8,56.9,50.7,31.4,68.6,20.1,79.9,29.0,71.0,52.0,48.0,250-499,2025-04-04 09:59:25
CHENGLI REAL ESTATE GROUP,79100,11.8,8.7,42.4,31.5,34.2,31.0,37.0,63.0,30.0,70.0,33.0,67.0,45.0,55.0,5000-9999,2025-03-30 13:10:41
REDBRIDGE ELECTRICITY DISTRIBUTION,63300,6.4,3.9,29.8,20.6,55.9,44.3,30.0,70.0,35.0,65.0,35.0,65.0,42.0,58.0,10000+,2025-02-14 14:43:20
HOLLYWOOD FILM STUDIOS,79290,31.6,26.9,73.2,61.1,46.5,39.2,36.0,64.0,33.0,67.0,26.0,74.0,43.0,57.0,1000-4999,2025-03-05 15:11:35
MOUNTAIN VIEW TECH,65310,25.5,20.4,55.9,42.3,68.2,58.8,25.9,74.1,21.5,78.5,31.0,69.0,58.0,42.0,500-999,2025-01-16 14:40:30
WESTERN FOOD SUPPLY,98000,8.1,7.0,32.3,26.1,47.5,41.7,40.0,60.0,37.0,63.0,35.0,65.0,42.0,58.0,500-999,2025-02-17 10:04:15
HAPPY HORIZON TOURS & TRAVEL,56200,14.8,12.3,38.7,31.9,53.2,47.5,38.0,62.0,34.0,66.0,30.0,70.0,40.0,60.0,1000-,2025-04-03 11:55:22
AURORA LIVES PLANNING CO,69500,3.4,0.7,26.9,12.5,62.3,47.8,43.0,57.0,31.0,69.0,28.0,72.0,42.0,58.0,500-999,2025-03-12 12:44:13
TRIDENT MINING OPERATIONS,69600,32.4,27.6,68.1,52.3,59.0,49.9,20.0,80.0,18.0,82.0,30.0,70.0,55.0,45.0,5000-9999,2025-02-11 15:08:25
RICHMOND FINANCIAL GROUP,69300,34.7,29.8,82.1,72.4,65.8,50.2,31.1,68.9,20.0,80.0,26.0,74.0,43.0,57.0,10000+,2025-03-27 07:22:39
CITADEL MEDICAL RESOURCES,87200,17.1,11.9,38.2,27.4,46.1,30.9,33.0,67.0,31.0,69.0,25.0,75.0,41.0,59.0,10000+,2025-04-05 12:30:12
WILLIAMSON INVESTMENTS,69100,28.5,23.7,60.3,54.1,51.2,40.6,29.5,70.5,23.5,76.5,28.0,72.0,52.0,48.0,500-999,2025-01-25 09:48:18
OAKLAND HOMES LTD,65110,11.0,8.9,44.4,33.5,50.5,44.2,42.0,58.0,34.0,66.0,26.0,74.0,45.0,55.0,1000-4999,2025-02-03 16:33:15
VAN GOGH ART & CRAFTS,93300,16.8,14.2,35.1,25.9,46.7,38.2,30.0,70.0,28.0,72.0,28.0,72.0,40.0,60.0,100-249,2025-03-21 13:15:07
BELLACCO TRADING CO,58200,23.8,19.3,50.2,38.7,56.9,48.4,35.0,65.0,27.0,73.0,32.0,68.0,50.0,50.0,500-999,2025-01-18 11:20:00
NORTHEAST CABLES LTD,66600,5.6,4.1,25.5,18.9,62.9,55.7,43.5,56.5,32.0,68.0,33.0,67.0,42.0,58.0,250-499,2025-03-13 09:10:40
GLOUCESTER RAILWAY SYSTEMS,79800,24.1,19.4,58.9,47.6,61.3,54.7,30.0,70.0,25.0,75.0,33.0,67.0,48.0,52.0,250-499,2025-02-10 12:55:32
GRAND UNION EDUCATION CENTRE,85100,-2.7,-1.1,18.3,9.5,51.3,48.0,38.0,62.0,30.0,70.0,31.0,69.0,39.0,61.0,500-999,2025-03-23 08:35:18
KENSINGTON BOOKSTORES,59300,12.9,11.2,38.4,24.3,48.4,41.6,30.0,70.0,35.0,65.0,35.0,65.0,33.0,67.0,250-499,2025-01-20 15:26:45
LUCENT SOLUTIONS PLC,62110,29.6,24.8,63.2,49.9,47.1,41.3,32.0,68.0,19.0,81.0,30.0,70.0,51.0,49.0,250-499,2025-04-02 10:10:20
GREAT GARDEN GREENHOUSE CO,61900,18.9,13.9,50.1,39.7,52.5,47.2,38.0,62.0,36.0,64.0,25.0,75.0,42.0,58.0,500-999,2025-03-17 16:10:00
JUBILANT BROADCASTING NETWORK,70100,17.7,14.2,45.3,34.4,55.2,49.8,36.0,64.0,35.0,65.0,30.0,70.0,45.0,55.0,5000-9999,2025-02-20 11:35:55
BAYVIEW FUND MANAGEMENT,69200,23.5,19.1,56.4,42.3,59.9,50.2,24.0,76.0,23.0,77.0,32.0,68.0,50.0,50.0,250-499,2025-03-31 09:25:22
