EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
MCKINSEY & COMPANY LIMITED,73120,28.3,19.7,45.1,32.6,52.0,61.7,23.0,77.0,18.0,82.0,39.0,61.0,58.0,42.0,10000+,2025-04-01 09:23:15
BARCLAYS BANK PLC,64910,25.6,16.8,38.0,25.1,60.0,68.0,30.0,70.0,25.0,75.0,35.0,65.0,60.0,40.0,10000+,2025-03-29 11:54:22
ROYAL DUTCH SHELL PLC,64100,22.5,14.9,41.3,29.8,55.0,66.0,33.0,67.0,22.0,78.0,36.0,64.0,54.0,46.0,10000+,2025-03-30 16:33:44
TESCO PLC,47110,18.7,13.2,35.4,25.9,48.0,52.0,36.0,64.0,30.0,70.0,38.0,62.0,55.0,45.0,10000+,2025-04-02 13:17:31
BARCLAYCARD PLC,64910,26.1,17.2,39.8,31.2,58.0,65.0,28.0,72.0,20.0,80.0,38.0,62.0,57.0,43.0,1000-4999,2025-04-03 14:21:08
LONDON STOCK EXCHANGE GROUP PLC,73120,24.2,16.4,37.5,28.1,50.0,62.0,25.0,75.0,22.0,78.0,33.0,67.0,58.0,42.0,1000-4999,2025-03-28 10:40:12
VIRGIN MONEY UK PLC,64910,27.5,19.1,41.0,34.2,53.0,64.0,27.0,73.0,19.0,81.0,37.0,63.0,56.0,44.0,500-999,2025-04-04 08:55:33
BRITISH AMERICAN TOBACCO PLC,41100,15.9,10.3,30.2,21.8,42.0,52.0,32.0,68.0,28.0,72.0,35.0,65.0,55.0,45.0,10000+,2025-03-31 12:20:47
CITY OF LONDON CORPORATION,85110,13.5,8.9,24.0,17.2,38.0,49.0,41.0,59.0,35.0,65.0,34.0,66.0,53.0,47.0,1000-4999,2025-04-01 15:47:26
UNILEVER PLC,41100,20.1,12.8,32.4,22.7,47.0,58.0,34.0,66.0,26.0,74.0,30.0,70.0,52.0,48.0,10000+,2025-03-29 14:12:03
HSBC HOLDINGS PLC,64910,29.4,21.3,43.2,36.1,54.0,67.0,26.0,74.0,23.0,77.0,38.0,62.0,57.0,43.0,10000+,2025-04-02 09:36:55
AON PLC,73120,26.8,18.5,39.7,30.0,51.0,62.0,24.0,76.0,19.0,81.0,35.0,65.0,58.0,42.0,500-999,2025-03-30 11:19:38
SANTANDER UK PLC,64910,24.7,17.0,36.5,29.3,52.0,60.0,31.0,69.0,27.0,73.0,39.0,61.0,56.0,44.0,10000+,2025-04-03 13:28:42
CATERPILLAR LIMITED,23200,17.2,12.3,32.0,26.4,46.0,54.0,32.0,68.0,27.0,73.0,34.0,66.0,54.0,46.0,1000-4999,2025-03-31 08:45:09
BAE SYSTEMS PLC,38200,28.9,19.4,40.8,33.3,50.0,62.0,25.0,75.0,20.0,80.0,37.0,63.0,59.0,41.0,250-499,2025-04-04 12:07:15
BASF PLC,20990,22.3,15.0,31.1,27.0,49.0,58.0,34.0,66.0,29.0,71.0,33.0,67.0,56.0,44.0,1000-4999,2025-04-01 10:59:30
WPP GROUP PLC,73120,25.7,17.8,35.9,29.2,53.0,61.0,28.0,72.0,22.0,78.0,36.0,64.0,57.0,43.0,10000+,2025-03-28 15:40:41
KPMG LLP,73120,24.6,17.1,36.0,29.6,49.0,57.0,25.0,75.0,23.0,77.0,38.0,62.0,55.0,45.0,1000-4999,2025-04-02 14:33:14
THE TRAVEL COMPANIES PLC,47910,19.8,13.7,33.4,25.1,44.0,55.0,36.0,64.0,32.0,68.0,33.0,67.0,54.0,46.0,250-499,2025-03-30 13:11:27
NATIONAL GRID PLC,49300,26.5,18.2,37.8,31.7,54.0,65.0,30.0,70.0,26.0,74.0,37.0,63.0,58.0,42.0,10000+,2025-04-01 16:55:56
VODAFONE GROUP PLC,61900,23.1,15.8,38.0,30.4,51.0,63.0,33.0,67.0,27.0,73.0,35.0,65.0,55.0,45.0,10000+,2025-03-31 09:31:19
GLAXOSMITHKLINE PLC,21200,20.4,14.0,34.0,27.1,50.0,58.0,34.0,66.0,28.0,72.0,36.0,64.0,54.0,46.0,10000+,2025-04-02 10:47:26
LLOYDS BANKING GROUP PLC,64910,27.3,19.9,41.1,34.0,56.0,66.0,27.0,73.0,25.0,75.0,36.0,64.0,56.0,44.0,10000+,2025-03-30 15:22:48
REXEL UK LIMITED,43100,16.8,11.5,30.0,23.8,41.0,55.0,35.0,65.0,30.0,70.0,38.0,62.0,55.0,45.0,250-499,2025-04-03 11:34:05
OXFORD UNIVERSITY HOSPITALS NHS TRUST,85110,9.8,8.2,15.5,12.0,30.0,40.0,45.0,55.0,38.0,62.0,25.0,75.0,52.0,48.0,500-999,2025-03-29 12:19:01
BARRATT DEVELOPMENTS PLC,41200,21.0,14.5,34.9,30.2,44.0,55.0,32.0,68.0,30.0,70.0,35.0,65.0,54.0,46.0,500-999,2025-04-04 09:58:33
HENDRICKS CONSTRUCTION LIMITED,41200,18.7,13.1,32.4,26.9,45.0,57.0,33.0,67.0,29.0,71.0,37.0,63.0,55.0,45.0,500-999,2025-03-31 13:04:17
THERMO FISHER SCIENTIFIC LIMITED,20600,25.3,18.1,38.9,33.2,52.0,63.0,26.0,74.0,21.0,79.0,36.0,64.0,57.0,43.0,500-999,2025-03-28 14:36:52
BRIGHTLINGSEA CONSTRUCTION SERVICES,41200,19.2,13.6,31.8,25.7,43.0,55.0,35.0,65.0,32.0,68.0,36.0,64.0,55.0,45.0,250-499,2025-04-01 10:29:45
RAGLAN PLASTICS GROUP LTD,27200,23.4,15.7,37.6,31.2,38.0,48.0,40.0,60.0,34.0,66.0,43.0,57.0,52.0,48.0,250-499,2025-03-30 11:26:21
BRITISH RAILWAY BIDDING LTD,49300,21.5,14.8,34.0,28.1,49.0,56.0,38.0,62.0,29.0,71.0,29.0,71.0,53.0,47.0,250-499,2025-04-02 13:44:08
AEGON PLC,64910,28.6,21.1,41.9,35.8,53.0,61.0,29.0,71.0,22.0,78.0,38.0,62.0,55.0,45.0,1000-4999,2025-03-31 08:44:19
CROWN CASTLE UK LIMITED,50100,21.3,14.4,35.2,27.4,44.0,54.0,36.0,64.0,31.0,69.0,33.0,67.0,55.0,45.0,500-999,2025-04-03 14:52:31
SHAW CONTRACTORS LTD,41200,18.5,13.0,30.1,24.3,40.0,50.0,38.0,62.0,33.0,67.0,35.0,65.0,53.0,47.0,250-499,2025-03-29 09:13:15
JPMORGAN CHASE & CO UK BRANCHES,64910,29.7,21.5,44.5,36.8,56.0,65.0,28.0,72.0,23.0,77.0,38.0,62.0,58.0,42.0,500-999,2025-04-01 12:36:22
NEXUS PROPERTY GROUP LIMITED,64100,22.6,14.9,33.7,27.5,50.0,58.0,34.0,66.0,29.0,71.0,35.0,65.0,55.0,45.0,250-499,2025-04-02 09:19:46
LONDON & SOUTH WESTERN RAILWAY,49300,23.2,15.2,33.1,28.4,49.0,55.0,37.0,63.0,31.0,69.0,32.0,68.0,53.0,47.0,1000-4999,2025-03-30 11:48:11
WATERLOO BRIDGE LIMITED,64100,19.8,13.4,31.0,25.7,42.0,55.0,35.0,65.0,30.0,70.0,36.0,64.0,54.0,46.0,250-499,2025-04-04 10:05:39
LLOYD'S REGISTER GLASSBOX LIMITED,73120,27.9,18.4,40.2,33.7,52.0,61.0,26.0,74.0,21.0,79.0,37.0,63.0,57.0,43.0,1000-4999,2025-03-31 13:04:47
PENNEY HOUSE LIMITED,50100,17.8,12.2,32.7,26.5,47.0,53.0,34.0,66.0,31.0,69.0,35.0,65.0,55.0,45.0,250-499,2025-04-01 14:19:02
NORTHERN ROCK PLC,64910,28.1,19.6,41.5,34.4,54.0,64.0,30.0,70.0,26.0,74.0,38.0,62.0,56.0,44.0,500-999,2025-03-30 10:29:04
COSTA COFFEE GROUP UK,56100,18.2,12.8,29.8,24.1,43.0,55.0,35.0,65.0,32.0,68.0,34.0,66.0,54.0,46.0,500-999,2025-04-02 10:59:41
