EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
THE HALLMARK GROUP LTD,69100,12.3,8.7,22.1,5.2,30.2,35.4,28.1,71.9,32.4,67.6,33.2,66.8,45.0,55.0,500-999,2025-04-02 09:12:45
BRITISH AIRWAYS PLC,75200,6.5,1.2,-8.9,3.1,87.3,80.2,25.8,74.2,30.2,69.8,28.9,71.1,26.4,73.6,5000-19999,2025-04-01 17:04:19
LONDON METROPOLITAN UNIVERSITY,85530,21.7,14.9,15.8,2.1,69.1,76.3,40.1,59.9,35.7,64.3,38.5,61.5,36.6,63.4,500-999,2025-03-30 11:27:33
MCGILL UNIVERSITY,62410,10.9,7.3,9.4,1.0,112.8,111.1,55.3,44.7,42.6,57.4,28.1,71.9,57.8,42.2,1000-4999,2025-03-28 13:59:06
SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,86900,-18.5,-2.3,-24.1,-8.9,114.8,107.7,52.1,47.9,44.3,55.7,30.4,69.6,45.3,54.7,500-999,2025-04-05 16:32:57
BIRMINGHAM CITY UNIVERSITY,85530,-21.8,-10.2,12.7,8.3,92.6,89.1,43.2,56.8,37.1,62.9,32.9,67.1,25.8,74.2,1000-4999,2025-03-31 10:45:21
REXNORD LIMITED,28200,4.2,0.8,18.5,12.4,56.9,62.8,26.7,73.3,31.2,68.8,34.2,65.8,45.8,54.2,250-499,2025-03-27 14:16:08
BARCLAYS BANK PLC,64990,2.1,0.9,13.4,10.1,58.2,55.7,20.3,79.7,32.8,67.2,38.7,61.3,50.2,49.8,5000-19999,2025-04-03 12:00:45
NATIONAL BULLION COMPANY LIMITED,46200,15.6,9.3,35.8,18.1,78.3,82.3,68.9,31.1,29.7,70.3,11.2,88.8,58.6,41.4,250-499,2025-03-29 08:33:58
TATE & LYLE PLC,10910,18.1,7.2,17.2,12.9,45.6,53.2,30.1,69.9,34.5,65.5,36.4,63.6,48.3,51.7,500-999,2025-04-04 16:05:21
UK COMMUNICATIONS COMPANY LTD,63200,-5.6,-1.9,3.4,2.1,68.9,66.3,55.2,44.8,49.1,50.9,39.9,60.1,51.0,49.0,1000-4999,2025-03-26 10:09:40
GREAT WESTERN RAILWAY COMPANY LIMITED,77300,-11.3,-9.8,19.2,18.0,94.1,88.8,33.7,66.3,38.9,61.1,40.4,59.6,45.7,54.3,1000-4999,2025-04-05 14:13:07
LEEDS TEACHING HOSPITALS NHS TRUST,86900,25.2,20.1,-3.4,8.9,98.6,97.2,49.5,50.5,38.2,61.8,35.4,64.6,48.3,51.7,250-499,2025-03-31 15:28:30
WELSH GOVERNMENT,84110,5.8,2.1,7.6,-3.8,41.2,45.9,37.4,62.6,33.1,66.9,25.5,74.5,41.2,58.8,5000-19999,2025-04-02 11:46:16
ST JOHN'S HOSPITAL,86900,17.6,11.3,12.8,15.7,76.8,69.6,42.2,57.8,40.1,59.9,37.9,62.1,38.4,61.6,1000-4999,2025-03-30 20:37:04
KINGS COLLEGE HEALTHCARE NHS TRUST,86900,23.8,22.1,11.4,9.8,88.7,80.1,55.3,44.7,33.6,66.4,37.1,62.9,23.0,77.0,2500-4999,2025-04-02 07:42:08
WESTMINSTER UNIVERSITY,85530,-14.3,-9.7,14.9,12.6,94.2,91.8,51.6,48.4,43.0,57.0,32.1,67.9,41.1,58.9,1000-4999,2025-03-28 16:56:01
PENNINE CARE NHS FOUNDATION TRUST,86900,34.5,25.6,26.7,2.1,67.4,70.2,40.9,59.1,38.2,61.8,30.0,70.0,43.1,56.9,250-499,2025-04-03 19:12:05
UNIVERSITY OF NOTTINGHAM,85530,30.1,27.6,16.3,21.1,88.6,79.8,32.3,67.7,34.2,65.8,38.5,61.5,41.2,58.8,5000-19999,2025-03-27 21:53:32
ST GEORGE’S UNIVERSITY HOSPITAL NHS TRUST,86900,-10.1,-3.8,24.4,7.3,89.9,79.8,53.7,46.3,40.5,59.5,33.9,66.1,45.3,54.7,2500-4999,2025-03-30 09:27:16
