EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
BARCLAYS BANK UK PLC,"64191, 64209",32.1,28.5,68.4,45.2,78.2,65.9,35.2,64.8,42.1,57.9,48.3,51.7,65.8,34.2,5000-19999,2025-04-05 09:22:17
TESCO STORES LIMITED,"47110, 47220",8.2,5.1,22.7,18.9,12.4,9.8,45.6,54.4,48.2,51.8,52.1,47.9,58.3,41.7,20000+,2025-04-06 11:15:33
NATIONAL HEALTH SERVICE TRUSTS,"86101, 86210",14.7,12.3,41.6,38.2,28.5,31.7,22.4,77.6,19.8,80.2,25.7,74.3,42.1,57.9,20000+,2025-04-07 08:45:12
BP OIL UK LIMITED,"06100, 19201",24.9,19.7,58.3,42.1,72.8,54.2,18.5,81.5,29.4,70.6,41.2,58.8,69.7,30.3,5000-19999,2025-04-08 14:30:25
SAINSBURY'S SUPERMARKETS LTD,"47110, 47290",6.8,2.4,19.5,14.2,15.7,11.3,48.9,51.1,51.6,48.4,55.2,44.8,62.1,37.9,20000+,2025-04-09 16:18:44
BRITISH AIRWAYS PLC,"51101, 51102",35.6,31.2,71.8,52.4,68.5,58.9,31.7,68.3,38.2,61.8,51.4,48.6,72.9,27.1,10000-19999,2025-04-10 10:22:58
HSBC UK BANK PLC,"64191, 64205",29.3,25.7,62.1,48.9,74.6,63.2,28.4,71.6,35.8,64.2,46.7,53.3,68.5,31.5,20000+,2025-04-11 12:45:31
MARKS & SPENCER PLC,"47110, 47710",12.5,8.9,31.7,24.6,21.8,16.4,41.2,58.8,44.7,55.3,49.3,50.7,61.8,38.2,50000+,2025-04-12 09:30:15
ROLLS-ROYCE PLC,"28110, 30300",18.2,14.6,45.3,32.8,56.7,42.1,24.6,75.4,31.9,68.1,42.8,57.2,64.3,35.7,10000-19999,2025-04-13 15:20:42
LONDON UNDERGROUND LIMITED,"49311, 49319",19.8,16.2,38.4,29.7,45.2,34.8,38.5,61.5,42.1,57.9,48.6,51.4,59.7,40.3,10000-19999,2025-04-14 11:10:28
VODAFONE UK LIMITED,"61200, 61900",21.4,17.8,52.9,38.4,59.3,46.7,32.1,67.9,39.7,60.3,48.2,51.8,65.4,34.6,5000-19999,2025-04-15 13:55:19
PRICEWATERHOUSECOOPERS LLP,"69101, 69201",34.7,30.1,69.8,51.2,81.5,68.4,22.8,77.2,29.6,70.4,44.3,55.7,71.2,28.8,10000-19999,2025-04-16 08:40:33
DELOITTE LLP,"69101, 69200",31.2,27.5,65.4,47.8,77.9,65.1,25.7,74.3,32.4,67.6,41.8,58.2,69.7,30.3,15000-19999,2025-04-17 16:25:47
KPMG LLP,"69101, 69201",33.8,29.4,67.2,49.6,79.3,66.8,23.9,76.1,30.1,69.9,43.5,56.5,70.4,29.6,12000-19999,2025-04-18 09:15:22
ERNST & YOUNG LLP,"69101, 69201",32.5,28.7,66.1,48.3,78.2,65.4,24.6,75.4,31.2,68.8,42.7,57.3,69.8,30.2,13000-19999,2025-04-19 14:50:36
BT GROUP PLC,"61100, 61200",16.9,13.2,42.7,31.5,51.4,38.9,29.8,70.2,36.5,63.5,45.2,54.8,63.7,36.3,20000+,2025-04-20 10:35:51
ROYAL MAIL PLC,"53100, 53201",13.7,10.4,35.2,26.8,42.1,31.6,36.4,63.6,41.8,58.2,48.7,51.3,59.2,40.8,10000-19999,2025-04-21 12:20:14
SHELL UK LIMITED,"06100, 19201",26.8,22.1,59.7,44.3,70.2,55.8,21.3,78.7,33.5,66.5,44.9,55.1,67.4,32.6,5000-19999,2025-4-22 08:55:27
UNILEVER UK LIMITED,"10890, 20590",15.4,11.8,38.9,28.7,48.6,35.2,33.7,66.3,40.2,59.8,47.5,52.5,62.1,37.9,5000-19999,2025-04-23 15:40:42
DIAGEO PLC,"11010, 46342",17.6,14.1,44.2,33.5,53.8,40.7,30.2,69.8,37.4,62.6,46.9,53.1,64.6,35.4,5000-19999,2025-04-24 11:25:58
