EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
Barclays Bank UK PLC,64191,28.4,24.1,68.2,45.3,78.9,71.2,35.2,64.8,42.1,57.9,55.3,44.7,68.5,31.5,10000+,2025-03-15 09:22:17
Tesco Stores Limited,47110,11.2,8.5,42.1,28.7,31.4,28.9,48.2,51.8,45.3,54.7,52.1,47.9,59.7,40.3,10000+,2025-04-01 10:15:33
NHS England,86101,14.7,12.3,35.8,22.1,25.7,23.4,18.9,81.1,22.5,77.5,35.2,64.8,45.1,54.9,10000+,2025-03-28 14:30:45
Amazon UK Services Ltd,96090,18.9,16.2,55.3,38.9,68.4,62.1,62.8,37.2,58.9,41.1,65.2,34.8,72.5,27.5,10000+,2025-03-22 11:45:12
Sainsbury's Supermarkets Ltd,47110,9.8,6.2,38.5,24.3,28.7,25.1,44.6,55.4,41.2,58.8,48.9,51.1,56.3,43.7,10000+,2025-04-02 16:20:08
HSBC UK Bank Plc,64191,32.1,28.7,72.5,54.8,82.3,76.9,28.7,71.3,35.4,64.6,48.2,51.8,71.9,28.1,10000+,2025-03-18 13:10:22
Marks and Spencer plc,47110,13.5,9.8,45.2,31.6,35.8,32.4,38.9,61.1,42.7,57.3,49.5,50.5,62.1,37.9,10000+,2025-03-30 09:55:41
Asda Stores Limited,47110,8.4,4.2,35.7,21.8,26.3,22.9,51.2,48.8,47.6,52.4,53.8,46.2,61.4,38.6,10000+,2025-04-03 12:30:15
Lloyds Banking Group plc,64191,29.8,25.4,69.7,48.2,79.5,73.8,31.4,68.6,38.7,61.3,51.6,48.4,69.2,30.8,10000+,2025-03-25 15:45:33
Morrisons Supermarkets plc,47110,10.7,7.1,40.3,26.5,29.8,26.7,46.3,53.7,43.9,56.1,50.4,49.6,57.8,42.2,10000+,2025-04-05 08:20:47
National Grid plc,35110,22.6,18.9,58.4,41.2,71.8,65.3,42.5,57.5,48.7,51.3,58.2,41.8,74.6,25.4,10000+,2025-03-19 10:12:28
BT Group plc,61100,19.3,15.7,52.8,36.4,65.2,58.9,39.4,60.6,44.8,55.2,56.3,43.7,71.2,28.8,10000+,2025-03-26 16:18:55
BP plc,06100,24.1,20.5,61.7,44.3,74.6,68.2,36.8,63.2,42.5,57.5,54.9,45.1,73.8,26.2,10000+,2025-03-21 14:33:19
Shell UK Limited,06100,26.8,22.9,65.3,47.8,77.1,71.5,33.2,66.8,39.6,60.4,52.7,47.3,70.4,29.6,10000+,2025-03-29 11:27:44
Rolls-Royce plc,30300,21.7,17.8,56.2,39.5,69.4,63.1,44.3,55.7,49.2,50.8,59.6,40.4,76.8,23.2,10000+,2025-03-23 12:40:12
BAE Systems plc,25210,23.4,19.6,59.8,42.1,72.5,66.8,40.7,59.3,46.3,53.7,57.4,42.6,74.1,25.9,10000+,2025-03-17 09:15:58
