EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
Hargreaves Lansdown PLC,64191,28.3,22.1,65.7,48.2,78.5,65.9,38.2,61.8,45.1,54.9,62.3,37.7,75.8,24.2,5000-19999,2025-04-05 09:15:22
River Island Clothing Co Limited,46420,12.8,6.4,45.3,28.9,32.1,28.7,41.5,58.5,38.2,61.8,44.7,55.3,52.1,47.9,1000-4999,2025-04-06 11:22:45
The Co-operative Bank PLC,64191,31.7,29.3,58.4,42.7,71.2,58.9,29.4,70.6,34.8,65.2,48.6,51.4,68.9,31.1,250-499,2025-04-07 14:33:18
Pret A Manger (Europe) Limited,56101,8.2,2.1,22.6,15.8,15.9,13.2,47.3,52.7,49.1,50.9,51.4,48.6,55.2,44.8,5000-19999,2025-04-08 16:45:09
DFS Furniture Company PLC,31010,24.6,18.9,52.7,38.1,68.4,55.2,35.7,64.3,42.3,57.7,58.9,41.1,71.5,28.5,1000-4999,2025-04-09 08:27:31
JD Wetherspoon PLC,56301,14.3,9.7,38.2,24.6,28.5,25.1,52.8,47.2,54.3,45.7,58.1,41.9,62.4,37.6,5000-19999,2025-04-10 12:18:44
Monsoon Accessorize Limited,46410,19.5,15.2,41.8,32.4,48.7,42.3,33.2,66.8,36.9,63.1,45.8,54.2,58.3,41.7,1000-4999,2025-04-11 15:52:11
The Body Shop International Limited,46450,22.1,16.8,48.3,35.7,55.2,48.9,37.4,62.6,41.2,58.8,52.6,47.4,64.8,35.2,250-499,2025-04-12 09:38:25
Halfords Limited,45320,18.7,12.3,43.5,29.8,38.4,33.7,44.6,55.4,46.3,53.7,51.8,48.2,59.7,40.3,5000-19999,2025-04-13 13:41:57
Phase Eight Limited,46420,26.4,21.7,54.2,41.3,62.8,54.5,31.5,68.5,35.7,64.3,48.9,51.1,67.2,32.8,1000-4999,2025-04-14 10:25:33
Caffe Nero Group Limited,56302,11.9,5.8,28.4,19.7,21.3,18.6,49.2,50.8,50.7,49.3,53.1,46.9,57.8,42.2,250-499,2025-04-15 16:19:48
Paperchase Products Limited,47610,15.6,10.2,35.8,26.4,32.7,29.1,46.3,53.7,48.5,51.5,52.9,47.1,61.2,38.8,500-999,2025-04-16 11:53:22
Hotel Chocolat Limited,47260,20.3,14.7,44.6,33.2,49.1,42.8,38.7,61.3,42.4,57.6,53.2,46.8,65.4,34.6,250-499,2025-04-17 14:07:39
Lush Limited,46450,17.8,12.9,39.7,28.5,42.3,36.8,41.5,58.5,44.2,55.8,50.6,49.4,62.1,37.9,1000-4999,2025-04-18 08:44:15
Joules Limited,46420,23.5,18.2,49.8,37.6,58.7,50.2,34.8,65.2,38.9,61.1,51.4,48.6,68.3,31.7,500-999,2025-04-19 15:36:28
