EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
BARKER & BROOKS LTD,64110,28.5,22.1,65.8,42.3,48.2,58.7,32.1,67.9,28.5,71.5,35.2,64.8,52.3,47.7,250-499,2025-04-05 09:12:33
THAMES WATER UTILITIES PLC,36000,26.8,18.9,58.4,35.7,52.1,61.3,29.4,70.6,31.2,68.8,38.5,61.5,49.2,50.8,1000-4999,2025-04-05 08:45:22
HARRODS LIMITED,47110,24.3,16.7,48.9,28.4,41.7,49.2,34.8,65.2,36.1,63.9,42.7,57.3,55.8,44.2,500-999,2025-04-04 16:28:15
BRITISH AIRWAYS PLC,51101,22.1,14.3,45.2,25.8,38.9,46.1,37.2,62.8,39.4,60.6,44.1,55.9,58.3,41.7,1000-4999,2025-04-03 11:22:47
TESCO STORES LIMITED,47110,11.2,6.8,28.4,15.2,29.7,34.8,42.1,57.9,44.3,55.7,48.2,51.8,62.5,37.5,1000-4999,2025-04-02 14:15:29
LLOYDS BANKING GROUP PLC,64110,31.8,26.4,72.5,48.9,61.2,68.4,25.7,74.3,28.9,71.1,34.6,65.4,48.7,51.3,1000-4999,2025-04-01 10:08:55
SAINSBURY'S SUPERMARKETS LTD,47110,13.5,8.2,31.7,18.4,32.1,37.6,40.8,59.2,42.5,57.5,46.8,53.2,59.4,40.6,1000-4999,2025-03-31 09:45:12
BARCLAYS PLC,64110,29.6,23.8,68.2,44.7,56.8,63.9,27.3,72.7,30.5,69.5,36.2,63.8,51.4,48.6,1000-4999,2025-04-04 13:33:21
MORRISONS SUPERMARKETS PLC,47110,15.8,10.1,34.9,21.6,35.4,40.8,38.7,61.3,40.2,59.8,44.1,55.9,56.7,43.3,1000-4999,2025-04-05 07:22:18
ASDA STORES LIMITED,47110,12.4,7.5,29.8,16.7,30.9,36.2,41.3,58.7,43.1,56.9,47.5,52.5,61.2,38.8,1000-4999,2025-04-03 12:18:44
HSBC BANK PLC,64110,33.2,27.6,75.8,52.1,64.7,71.3,23.9,76.1,26.7,73.3,32.4,67.6,46.8,53.2,1000-4999,2025-04-02 15:55:29
NATIONAL GRID PLC,35110,19.7,12.5,42.3,23.8,36.2,42.9,35.6,64.4,38.7,61.3,43.5,56.5,54.9,45.1,1000-4999,2025-04-01 08:30:15
ROLLS-ROYCE PLC,30300,21.4,15.2,46.8,27.3,40.1,47.6,33.8,66.2,36.4,63.6,41.7,58.3,56.2,43.8,1000-4999,2025-04-04 10:44:52
BP PLC,06100,25.6,19.3,54.7,32.8,47.3,54.8,30.2,69.8,33.1,66.9,38.9,61.1,52.4,47.6,1000-4999,2025-04-05 06:15:33
SHELL UK LIMITED,06100,27.3,21.8,59.2,37.5,50.6,58.1,28.5,71.5,31.4,68.6,37.2,62.8,49.7,50.3,1000-4999,2025-04-03 09:28:17
VODAFONE LIMITED,61100,24.8,18.6,51.3,30.2,44.7,52.1,32.4,67.6,35.2,64.8,40.8,59.2,53.6,46.4,1000-4999,2025-04-02 11:12:48
BT GROUP PLC,61100,18.9,11.7,39.6,21.4,33.8,40.2,37.1,62.9,39.8,60.2,45.3,54.7,57.2,42.8,1000-4999,2025-04-01 13:25:09
UNILEVER UK LIMITED,10890,16.2,9.5,35.1,19.7,31.4,37.8,39.6,60.4,42.1,57.9,46.7,53.3,59.8,40.2,1000-4999,2025-04-04 14:08:22
DIAGEO PLC,11010,20.5,13.8,44.2,25.1,38.6,45.9,34.5,65.5,37.2,62.8,42.6,57.4,55.1,44.9,1000-4999,2025-04-05 05:42:55
GLAXOSMITHKLINE PLC,21200,22.7,16.1,48.5,28.7,42.3,49.8,32.9,67.1,35.6,64.4,40.9,59.1,53.7,46.3,1000-4999,2025-04-03 08:17:31
ASTRAZENECA PLC,21200,26.1,19.7,56.3,34.2,48.9,56.4,29.8,70.2,32.5,67.5,38.1,61.9,51.2,48.8,1000-4999,2025-04-02 12:54:18
ROYAL MAIL PLC,53100,14.3,7.8,32.5,17.9,33.7,39.4,41.2,58.8,43.6,56.4,47.8,52.2,60.5,39.5,1000-4999,2025-04-01 07:38:44
J SAINSBURY PLC,47110,14.7,8.9,33.2,19.1,34.1,39.8,39.9,60.1,41.8,58.2,46.3,53.7,58.7,41.3,1000-4999,2025-04-04 15:21:07
MARKS & SPENCER PLC,47110,17.5,11.2,38.4,22.6,37.2,43.5,37.6,62.4,39.9,60.1,44.7,55.3,56.8,43.2,1000-4999,2025-04-05 04:18:29
JOHN LEWIS PLC,47110,15.9,9.7,35.8,20.3,35.6,41.7,38.9,61.1,40.7,59.3,45.2,54.8,57.9,42.1,1000-4999,2025-04-03 07:55:12
NEXT PLC,47710,19.8,13.1,42.7,24.9,39.4,46.8,35.1,64.9,37.8,62.2,42.9,57.1,54.6,45.4,1000-4999,2025-04-02 10:33:45
TESCO PLC,47110,11.8,7.1,29.2,16.1,30.5,35.7,41.7,58.3,43.4,56.6,47.9,52.1,61.8,38.2,1000-4999,2025-04-01 09:48:22
WALMART UK LIMITED,47110,13.2,8.0,31.8,18.3,33.1,38.7,40.1,59.9,42.3,57.7,46.1,53.9,59.2,40.8,1000-4999,2025-04-04 16:09:51
BOOTS UK LIMITED,47730,21.6,15.0,47.2,27.8,41.5,49.1,34.2,65.8,36.9,63.1,42.3,57.7,55.4,44.6,1000-4999,2025-04-05 03:27:44
BUPA INSURANCE LIMITED,65120,28.4,22.0,63.1,39.5,53.8,61.2,27.6,72.4,30.8,69.2,35.9,64.1,50.2,49.8,1000-4999,2025-04-03 06:44:18
AVIVA PLC,65120,30.7,24.9,69.8,46.2,59.4,66.7,25.1,74.9,28.3,71.7,33.7,66.3,47.9,52.1,1000-4999,2025-04-02 08:12:55
LEGAL & GENERAL PLC,65120,29.2,23.1,66.5,42.8,56.1,63.4,26.8,73.2,29.9,70.1,35.2,64.8,49.6,50.4,1000-4999,2025-04-01 11:58:33
