EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
THAMES WATER UTILITIES LIMITED,36000,22.3,18.7,65.2,45.8,78.5,71.2,42.1,57.9,38.5,61.5,55.3,44.7,68.9,31.1,10000+,2025-04-05 09:22:15
BRITISH AIRWAYS PLC,51101,31.5,25.2,82.4,67.3,89.2,85.7,35.8,64.2,28.7,71.3,48.2,51.8,72.5,27.5,10000+,2025-04-06 16:45:33
TESCO STORES LIMITED,47110,12.8,8.4,28.9,15.6,45.7,41.2,48.3,51.7,44.2,55.8,52.1,47.9,61.4,38.6,10000+,2025-04-07 11:18:22
NATIONAL GRID PLC,35110,19.7,16.3,58.7,42.1,71.8,68.5,39.4,60.6,41.7,58.3,58.9,41.1,74.2,25.8,10000+,2025-04-08 13:27:44
BP OIL UK LIMITED,19201,26.8,22.1,74.5,58.9,82.3,79.1,31.5,68.5,29.4,70.6,46.8,53.2,69.7,30.3,10000+,2025-04-09 10:55:12
BARCLAYS BANK PLC,64191,34.2,28.7,78.9,65.4,85.7,82.3,28.1,71.9,24.6,75.4,42.3,57.7,71.8,28.2,10000+,2025-04-10 14:33:29
J SAINSBURY PLC,47110,15.6,11.2,32.7,19.8,48.9,44.5,45.2,54.8,41.3,58.7,49.6,50.4,58.7,41.3,10000+,2025-04-11 09:12:47
UNILEVER UK LIMITED,10890,18.4,14.9,52.3,38.7,66.2,62.8,37.9,62.1,40.5,59.5,56.2,43.8,73.1,26.9,10000+,2025-04-12 15:48:55
VODAFONE GROUP PLC,61100,24.7,20.3,68.5,52.1,76.9,73.4,33.2,66.8,30.8,69.2,47.5,52.5,68.3,31.7,10000+,2025-04-13 12:21:38
ROYAL MAIL PLC,53100,21.9,17.6,61.2,44.7,73.5,70.1,38.7,61.3,36.4,63.6,53.8,46.2,71.5,28.5,10000+,2025-04-14 08:39:22
HSBC BANK PLC,64191,32.8,27.5,76.3,63.8,84.2,81.7,29.4,70.6,25.9,74.1,43.7,56.3,72.4,27.6,10000+,2025-04-15 16:17:49
LLOYDS BANK PLC,64191,30.1,25.7,73.8,61.2,82.5,79.8,31.7,68.3,28.3,71.7,45.2,54.8,70.9,29.1,10000+,2025-04-16 11:52:33
MARKS & SPENCER PLC,47110,17.2,13.6,45.8,31.4,59.7,56.2,41.5,58.5,38.9,61.1,51.4,48.6,67.8,32.2,10000+,2025-04-17 13:44:28
ROLLS-ROYCE PLC,30300,28.5,23.8,71.9,58.2,80.4,77.6,32.6,67.4,30.1,69.9,46.7,53.3,69.2,30.8,10000+,2025-04-18 09:28:15
BT GROUP PLC,61100,23.2,19.1,64.7,48.3,75.1,71.8,36.5,63.5,34.2,65.8,52.1,47.9,70.3,29.7,10000+,2025-04-19 15:13:52
SHELL UK LIMITED,19201,25.9,21.4,72.1,56.8,81.7,78.9,33.8,66.2,31.5,68.5,48.3,51.7,68.9,31.1,10000+,2025-04-20 10:37:41
ASTON MARTIN LAGONDA LIMITED,29100,35.7,29.2,79.4,66.8,86.3,83.5,27.9,72.1,24.7,75.3,41.8,58.2,73.6,26.4,1000-4999,2025-04-21 14:56:22
MCLAREN AUTOMOTIVE LIMITED,29100,33.4,28.1,77.2,64.5,84.9,82.1,30.2,69.8,27.6,72.4,44.1,55.9,71.7,28.3,1000-4999,2025-04-22 11:23:18
WILLIAM HILL PLC,92000,19.8,15.3,54.7,39.2,67.8,64.3,39.1,60.9,37.4,62.6,54.7,45.3,72.8,27.2,1000-4999,2025-04-23 16:48:35
W H SMITH PLC,47610,16.4,12.7,41.3,27.8,56.4,52.9,42.7,57.3,40.2,59.8,50.8,49.2,66.1,33.9,1000-4999,2025-04-24 09:15:27
JD SPORTS FASHION PLC,47610,14.2,10.5,38.7,24.1,53.2,49.8,44.5,55.5,42.1,57.9,48.3,51.7,63.9,36.1,1000-4999,2025-04-25 13:32:44
RIVER ISLAND CLOTHING CO LIMITED,47710,13.8,9.7,36.4,22.3,50.9,47.5,46.2,53.8,43.8,56.2,47.1,52.9,62.4,37.6,1000-4999,2025-04-26 10:58:12
MONSOON ACCESSORIZE LIMITED,47710,15.6,11.4,42.8,28.9,57.3,53.7,43.9,56.1,41.5,58.5,49.2,50.8,65.7,34.3,1000-4999,2025-04-27 15:41:33
HARVEY NICHOLS & CO LTD,47710,22.7,18.5,62.3,47.8,74.2,70.9,36.8,63.2,34.5,65.5,51.7,48.3,69.8,30.2,500-999,2025-04-28 12:14:28
SELFRIDGES RETAIL LIMITED,47710,20.1,16.2,57.9,43.2,70.1,66.8,38.4,61.6,36.7,63.3,53.4,46.6,68.5,31.5,500-999,2025-04-29 08:27:15
FORTNUM & MASON PLC,47220,18.9,14.6,53.1,38.4,65.7,62.1,40.2,59.8,38.9,61.1,52.6,47.4,67.3,32.7,500-999,2025-04-30 16:52:33
PRET A MANGER LIMITED,56101,11.2,7.8,31.5,18.7,47.2,43.8,48.9,51.1,46.3,53.7,45.7,54.3,59.8,40.2,500-999,2025-05-01 11:38:44
COSTA LIMITED,56102,12.7,8.9,34.2,21.5,49.8,46.4,47.1,52.9,44.8,55.2,46.9,53.1,61.2,38.8,500-999,2025-05-02 14:19:22
GREGGS PLC,47230,10.4,7.1,28.9,16.2,44.5,41.1,49.7,50.3,47.5,52.5,46.3,53.7,58.4,41.6,1000-4999,2025-05-03 09:47:55
BOOTS UK LIMITED,47730,16.8,12.5,46.3,32.7,60.1,56.8,42.6,57.4,40.3,59.7,49.7,50.3,64.2,35.8,10000+,2025-05-04 15:24:11
SUPERDRUG STORES PLC,47730,17.5,13.2,48.7,35.1,62.4,59.1,41.8,58.2,39.5,60.5,50.3,49.7,65.1,34.9,1000-4999,2025-05-05 12:03:28
HALFORDS LIMITED,45320,21.3,17.1,59.2,44.6,71.8,68.5,37.2,62.8,35.9,64.1,52.4,47.6,69.7,30.3,500-999,2025-05-06 16:41:15
ARGOS LIMITED,47910,19.6,15.4,55.8,41.3,68.9,65.6,39.5,60.5,37.8,62.2,51.7,48.3,67.4,32.6,10000+,2025-05-07 10:29:52
B&Q PLC,47520,18.2,14.1,51.7,37.2,64.3,61.0,41.3,58.7,39.7,60.3,50.2,49.8,66.1,33.9,10000+,2025-05-08 13:58:27
HOMEBASE LIMITED,47520,19.4,15.3,54.1,39.8,66.7,63.4,40.1,59.9,38.6,61.4,51.3,48.7,65.8,34.2,1000-4999,2025-05-09 09:14:33
CURRYS PLC,47300,20.7,16.5,57.3,42.9,69.5,66.2,38.7,61.3,36.9,63.1,52.8,47.2,68.3,31.7,10000+,2025-05-10 15:37:18
JOHN LEWIS PLC,47710,17.9,13.8,49.6,35.2,63.1,59.8,42.1,57.9,40.5,59.5,49.8,50.2,64.7,35.3,10000+,2025-05-11 11:51:44
WAITROSE LIMITED,47110,16.3,12.2,45.2,30.8,58.9,55.6,43.7,56.3,41.9,58.1,48.6,51.4,63.2,36.8,10000+,2025-05-12 14:26:29
SAINSBURY'S SUPERMARKETS LTD,47110,15.8,11.7,43.9,29.5,57.4,54.1,44.2,55.8,42.6,57.4,47.9,52.1,62.7,37.3,10000+,2025-05-13 08:33:52
MORRISONS SUPERMARKETS PLC,47110,16.1,11.9,44.7,30.6,58.2,54.9,43.9,56.1,42.3,57.7,48.2,51.8,63.1,36.9,10000+,2025-05-14 16:19:27
ASDA STORES LIMITED,47110,14.7,10.8,41.3,27.1,55.6,52.3,45.1,54.9,43.7,56.3,46.8,53.2,61.4,38.6,10000+,2025-05-15 12:45:11
ALDI STORES LIMITED,47110,13.2,9.5,37.8,23.6,52.1,48.8,46.8,53.2,45.2,54.8,45.3,54.7,59.7,40.3,10000+,2025-05-16 10:12:38
LIDL UK GMBH,47110,14.5,10.6,40.9,26.8,55.1,51.8,45.3,54.7,43.9,56.1,46.5,53.5,60.8,39.2,10000+,2025-05-17 13:54:22
ICELAND FOODS LIMITED,47110,15.9,11.8,44.1,29.9,57.7,54.4,44.6,55.4,42.8,57.2,48.1,51.9,62.4,37.6,1000-4999,2025-05-18 09:28:15
CO-OP FOOD LIMITED,47110,16.7,12.5,46.8,32.4,60.3,57.0,43.2,56.8,41.6,58.4,49.3,50.7,63.8,36.2,1000-4999,2025-05-19 15:41:33
MARKS & SPENCER FOOD LIMITED,47110,17.3,13.1,48.2,33.9,61.5,58.2,42.5,57.5,40.9,59.1,49.7,50.3,64.2,35.8,10000+,2025-05-20 11:17:47
