EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
BARKLEY TECHNOLOGIES LTD,62020,14.8,12.3,28.5,15.2,41.2,38.7,42.1,57.9,38.4,61.6,45.3,54.7,62.8,37.2,250-499,2025-04-15 09:23:17
WESTMINSTER HEALTHCARE PLC,86101,22.6,18.9,45.7,32.1,38.5,42.1,18.7,81.3,22.4,77.6,35.2,64.8,58.9,41.1,1000-4999,2025-04-14 16:45:29
CORNWALL FINANCIAL GROUP,64110,31.2,26.4,68.3,52.7,72.1,65.4,21.3,78.7,28.5,71.5,42.1,57.9,71.2,28.8,500-999,2025-04-13 11:12:44
MERSEY RETAIL CONSORTIUM,"47110,47990",8.3,5.7,22.1,8.9,31.4,29.8,47.2,52.8,44.6,55.4,48.3,51.7,53.9,46.1,250-499,2025-04-12 14:34:52
BRIGHTON HOSPITALITY SERVICES LTD,55100,18.9,14.2,35.6,21.3,44.7,48.2,38.5,61.5,41.2,58.8,52.1,47.9,65.4,34.6,100-249,2025-04-11 10:28:33
THAMES EDUCATION TRUST,85200,15.7,11.8,29.4,16.7,36.2,33.5,24.8,75.2,28.3,71.7,38.6,61.4,45.7,54.3,1000-4999,2025-04-10 15:19:27
YORKSHIRE MANUFACTURING CO,25110,19.4,16.8,42.3,28.5,52.8,46.7,34.2,65.8,39.1,60.9,48.7,51.3,68.5,31.5,500-999,2025-04-09 08:47:15
SCOTLAND ENERGY PARTNERS,35110,24.8,21.2,51.7,38.9,58.3,52.1,28.4,71.6,32.7,67.3,45.8,54.2,69.3,30.7,250-499,2025-04-08 13:56:42
LONDON CREATIVE MEDIA GROUP,"59111,59113",12.6,9.3,25.8,13.7,33.9,31.2,40.8,59.2,43.5,56.5,49.2,50.8,58.1,41.9,100-249,2025-04-07 16:22:58
NORTHERN LOGISTICS NETWORK,49410,16.3,13.5,31.2,19.4,41.5,37.8,45.7,54.3,48.2,51.8,54.6,45.4,67.9,32.1,500-999,2025-04-06 12:15:39
BIRMINGHAM LEGAL SERVICES LLP,69101,29.7,24.1,62.8,45.3,68.7,61.2,19.5,80.5,25.3,74.7,38.9,61.1,65.7,34.3,250-499,2025-04-05 09:41:23
CAMBRIDGE BIOTECH RESEARCH,72110,21.5,17.8,48.2,31.6,54.3,48.9,26.7,73.3,31.4,68.6,44.2,55.8,63.5,36.5,100-249,2025-04-04 14:08:17
WALES CONSTRUCTION PARTNERS,41100,26.8,22.4,55.7,41.2,61.8,55.3,31.2,68.8,36.5,63.5,49.7,50.3,71.4,28.6,1000-4999,2025-04-03 11:33:44
OXFORD RETAIL CHAIN LTD,47190,10.2,7.8,19.5,11.3,28.7,26.4,49.3,50.7,46.8,53.2,51.6,48.4,56.2,43.8,250-499,2025-04-02 15:27:51
BRISTOL ENVIRONMENTAL SERVICES,38110,23.1,19.6,47.8,33.5,56.2,49.8,29.4,70.6,34.1,65.9,46.3,53.7,67.8,32.2,500-999,2025-04-01 08:19:36
MANCHESTER DIGITAL AGENCY,62090,13.7,10.4,26.9,14.8,35.2,32.7,43.6,56.4,46.3,53.7,50.8,49.2,59.4,40.6,100-249,2025-03-31 16:48:22
KENT AGRICULTURAL COOP,1110,17.5,14.9,34.8,22.7,45.1,41.6,36.9,63.1,40.7,59.3,51.2,48.8,64.3,35.7,100-249,2025-03-30 13:24:55
LIVERPOOL SHIPPING SERVICES,50200,20.8,17.3,43.5,29.8,53.6,47.2,32.7,67.3,37.2,62.8,48.9,51.1,66.7,33.3,500-999,2025-03-29 10:52:11
NEWCASTLE PROPERTY GROUP,68100,27.3,23.1,58.4,42.7,64.5,58.9,23.8,76.2,29.6,70.4,41.3,58.7,68.2,31.8,250-499,2025-03-28 14:37:28
CARDIFF FOOD PROCESSING,10130,15.9,12.6,30.4,18.7,39.8,36.5,41.3,58.7,44.9,55.1,52.6,47.4,61.7,38.3,1000-4999,2025-03-27 09:16:43
SHEFFIELD ENGINEERING WORKS,25120,22.7,18.9,49.3,34.1,57.8,51.2,27.5,72.5,32.8,67.2,45.6,54.4,69.1,30.9,500-999,2025-03-26 16:03:57
EXETER TOURISM SERVICES,79110,19.6,15.8,36.2,23.5,46.3,42.7,35.4,64.6,39.8,60.2,50.3,49.7,63.8,36.2,100-249,2025-03-25 11:41:34
NOTTINGHAM PHARMA RESEARCH,72190,25.4,21.7,52.8,39.2,59.7,53.4,24.9,75.1,30.2,69.8,42.7,57.3,67.5,32.5,250-499,2025-03-24 15:28:19
LEEDS FINANCIAL ADVISERS,66121,30.8,26.2,65.1,48.3,69.2,62.8,20.7,79.3,26.4,73.6,39.5,60.5,70.3,29.7,100-249,2025-03-23 08:55:42
PLYMOUTH MARITIME SERVICES,50100,18.2,14.7,35.9,22.1,44.6,40.8,37.2,62.8,41.5,58.5,53.7,46.3,65.9,34.1,500-999,2025-03-22 12:22:07
GLASGOW TEXTILE MANUFACTURER,13100,24.1,20.3,50.6,36.4,58.2,51.9,28.6,71.4,33.9,66.1,46.8,53.2,68.7,31.3,250-499,2025-03-21 16:09:51
BELFAST SECURITY SERVICES,80100,21.7,17.5,44.3,28.7,54.1,48.6,30.4,69.6,35.7,64.3,49.2,50.8,64.5,35.5,100-249,2025-03-20 10:46:23
SOUTHAMPTON RECRUITMENT AGENCY,78100,16.4,13.2,32.5,19.8,42.3,38.7,39.5,60.5,43.2,56.8,51.4,48.6,62.1,37.9,250-499,2025-03-19 14:33:47
DERBY AUTOMOTIVE COMPONENTS,29320,23.8,19.7,51.4,37.2,59.5,52.8,26.8,73.2,31.9,68.1,44.6,55.4,69.8,30.2,500-999,2025-03-18 09:12:31
READING TECHNOLOGY STARTUP,62012,11.8,8.5,23.7,12.9,31.6,29.1,44.2,55.8,47.3,52.7,52.8,47.2,57.6,42.4,100-249,2025-03-17 15:58:14
NORWICH INSURANCE BROKERS,66220,28.5,24.3,61.7,45.8,67.3,60.9,21.6,78.4,27.8,72.2,38.4,61.6,69.7,30.3,250-499,2025-03-16 11:25:38
COVENTRY CIVIL ENGINEERING,42110,25.2,21.1,53.9,39.6,60.8,54.2,25.3,74.7,30.8,69.2,43.5,56.5,68.4,31.6,1000-4999,2025-03-15 08:07:52
BRADFORD RETAIL CHAIN,46410,9.7,6.8,18.2,9.4,27.3,25.1,48.6,51.4,45.9,54.1,50.7,49.3,55.8,44.2,500-999,2025-03-14 16:42:29
