EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
ADLER TECHNOLOGIES UK LTD,"62020,62090",14.2,11.8,22.5,18.3,12.4,9.8,42.1,57.9,48.3,51.7,55.2,44.8,68.9,31.1,250-499,2025-04-12 09:22:15
BRITANNIA MARITIME SERVICES PLC,"50100,50200",28.6,31.2,65.7,58.9,78.2,45.6,18.7,81.3,22.4,77.6,35.1,64.9,71.3,28.7,1000-4999,2025-04-08 16:45:22
CHELSEA GREEN PUBLISHING LIMITED,"58110,58130",19.3,15.7,31.2,24.8,8.5,6.2,38.9,61.1,41.2,58.8,52.7,47.3,64.5,35.5,250-499,2025-04-10 11:33:44
DERBY CITY COUNCIL,"84110,84120",12.8,9.4,18.7,14.2,15.9,18.3,45.2,54.8,42.6,57.4,48.1,51.9,55.7,44.3,5000-19999,2025-04-15 14:18:55
EAST MIDLANDS RAILWAY LIMITED,"49100,49310",16.9,13.5,42.8,35.6,28.4,31.7,36.7,63.3,39.2,60.8,48.5,51.5,62.3,37.7,1000-4999,2025-04-07 12:55:29
FINSBURY FOOD GROUP PLC,"10710,10720",24.5,20.1,48.3,41.7,35.8,28.4,28.9,71.1,31.5,68.5,44.2,55.8,69.1,30.9,500-999,2025-04-11 08:42:17
GALLIFORD TRY HOMES LIMITED,"41100,41200",32.8,28.4,58.9,52.1,62.7,39.5,22.6,77.4,25.3,74.7,38.9,61.1,73.5,26.5,1000-4999,2025-04-09 17:21:38
HAMMERSMITH ACADEMY TRUST,"85100,85200",8.7,6.2,12.4,9.8,22.1,25.7,48.3,51.7,46.8,53.2,49.5,50.5,52.9,47.1,250-499,2025-04-13 13:14:22
IMPERIAL COLLEGE LONDON,"85310,85410",21.6,18.9,38.7,32.4,45.2,48.9,33.8,66.2,36.4,63.6,52.1,47.9,65.7,34.3,5000-19999,2025-04-06 10:08:44
JCB SERVICE LIMITED,"33120,33190",26.3,22.7,54.8,48.2,68.5,42.1,24.7,75.3,27.2,72.8,41.6,58.4,71.8,28.2,500-999,2025-04-14 15:37:55
KENT COMMUNITY HEALTH NHS FOUNDATION TRUST,"86101,86102",15.4,12.8,25.9,21.3,31.7,35.2,40.1,59.9,42.7,57.3,49.3,50.7,58.6,41.4,5000-19999,2025-04-05 09:55:11
LLOYDS BANKING GROUP PLC,"64110,64191",33.7,29.1,71.4,64.8,82.3,51.7,19.8,80.2,22.5,77.5,36.2,63.8,74.1,25.9,20000+,2025-04-04 18:22:33
MORRISONS SUPERMARKETS PLC,"47110,47190",11.2,8.6,16.8,13.1,14.7,17.2,46.8,53.2,44.3,55.7,48.9,51.1,54.2,45.8,50000+,2025-04-12 16:48:27
NATIONAL GRID PLC,"35110,35130",25.8,21.4,52.7,46.3,59.8,36.2,26.4,73.6,29.1,70.9,42.7,57.3,70.5,29.5,5000-19999,2025-04-08 14:30:55
OAKLANDS COLLEGE,"85310,85410",17.3,14.6,29.5,24.8,18.4,21.7,38.6,61.4,41.2,58.8,50.3,49.7,61.4,38.6,500-999,2025-04-10 12:17:44
PETERBOROUGH CITY COUNCIL,"84110,84120",13.9,10.5,21.3,17.2,19.8,22.5,43.7,56.3,41.9,58.1,47.2,52.8,56.3,43.7,1000-4999,2025-04-15 11:08:22
QUANTUM CARE LIMITED,"86101,86102",18.7,15.2,33.8,28.4,12.5,15.8,35.2,64.8,38.4,61.6,49.7,50.3,63.8,36.2,250-499,2025-04-11 15:45:38
ROYAL MAIL GROUP LIMITED,"53100,53201",22.4,18.9,45.6,39.2,52.7,29.8,30.1,69.9,32.8,67.2,46.5,53.5,68.2,31.8,10000-49999,2025-04-07 16:33:29
SAGA SERVICES LIMITED,"65110,65120",29.8,25.3,62.4,55.7,71.2,44.8,23.4,76.6,26.1,73.9,39.7,60.3,72.6,27.4,1000-4999,2025-04-09 13:52:17
TESCO STORES LIMITED,"47110,47190",12.6,9.8,19.5,15.7,16.3,18.9,44.5,55.5,42.1,57.9,47.6,52.4,55.8,44.2,100000+,2025-04-06 14:28:44
UNIVERSITY OF MANCHESTER,"85310,85410",23.7,20.2,44.8,38.5,51.9,55.2,31.4,68.6,34.2,65.8,50.7,49.3,67.5,32.5,10000-49999,2025-04-13 17:19:55
VIRGIN MEDIA LIMITED,"61100,61200",18.4,15.1,34.7,29.2,25.8,28.4,37.9,62.1,40.6,59.4,51.3,48.7,62.9,37.1,5000-19999,2025-04-05 12:44:22
WILKO RETAIL LIMITED,"47110,47190",16.2,13.5,30.1,25.6,21.7,24.3,39.8,60.2,42.5,57.5,49.2,50.8,59.7,40.3,5000-19999,2025-04-14 10:37:11
XPO LOGISTICS UK LIMITED,"52101,52290",27.5,23.8,56.2,49.7,65.4,38.7,25.1,74.9,27.9,72.1,40.8,59.2,71.3,28.7,10000-49999,2025-04-08 09:55:44
YORKSHIRE WATER SERVICES LIMITED,"36000,37000",19.8,16.4,37.2,31.8,42.6,45.9,35.6,64.4,38.3,61.7,51.4,48.6,64.1,35.9,5000-19999,2025-04-12 13:22:17
ZURICH INSURANCE PLC,"65120,65201",31.4,27.6,68.9,62.1,79.5,48.2,20.7,79.3,23.2,76.8,37.4,62.6,73.8,26.2,5000-19999,2025-04-04 15:48:33
ABBOTT LABORATORIES UK LIMITED,"32500,46460",24.1,20.5,47.3,41.8,56.2,33.9,28.6,71.4,31.4,68.6,45.7,54.3,69.8,30.2,1000-4999,2025-04-15 16:15:29
BRITISH AIRWAYS PLC,"51101,51102",21.7,18.2,42.5,36.1,49.8,27.4,32.8,67.2,35.5,64.5,48.2,51.8,66.4,33.6,10000-49999,2025-04-11 08:30:55
COSTA LIMITED,"56101,56102",14.3,11.7,23.8,19.4,16.9,19.5,41.2,58.8,43.9,56.1,48.7,51.3,57.4,42.6,5000-19999,2025-04-07 14:22:11
DIXONS CARPHONE PLC,"47410,47430",26.9,22.3,53.7,47.2,61.5,34.8,26.7,73.3,29.4,70.6,43.1,56.9,70.2,29.8,10000-49999,2025-04-09 12:48:33
EASYJET AIRLINE COMPANY LIMITED,"51101,51102",47.3,43.8,88.6,82.4,91.2,68.5,12.4,87.6,15.1,84.9,28.7,71.3,82.6,17.4,5000-19999,2025-04-13 15:17:44
FIRST GROUP PLC,"49310,49390",25.2,21.6,51.4,45.8,58.7,35.2,27.9,72.1,30.6,69.4,44.3,55.7,69.5,30.5,10000-49999,2025-04-05 16:55:22
GREGGS PLC,"10710,10720",13.8,10.4,22.1,18.3,15.2,17.8,42.6,57.4,44.3,55.7,48.2,51.8,56.7,43.3,5000-19999,2025-04-14 11:42:17
HOMESERVE UK LIMITED,"81210,81290",28.4,24.7,57.9,51.3,66.8,40.5,24.3,75.7,27.1,72.9,41.5,58.5,72.1,27.9,5000-19999,2025-04-08 13:28:55
INTU PROPERTIES PLC,"68100,68209",32.6,28.1,69.2,62.5,80.1,47.3,21.5,78.5,24.2,75.8,38.7,61.3,74.2,25.8,1000-4999,2025-04-12 09:15:38
JOHN LEWIS PARTNERSHIP PLC,"47110,47190",15.7,12.9,28.4,23.7,20.6,23.1,40.1,59.9,42.8,57.2,49.5,50.5,58.3,41.7,50000+,2025-04-06 15:22:44
KINGSTON UPON THAMES LONDON BOROUGH COUNCIL,"84110,84120",14.6,11.2,23.5,19.1,18.4,21.2,42.3,57.7,44.7,55.3,48.6,51.4,57.1,42.9,1000-4999,2025-04-15 13:48:29
LADBROKES CORAL GROUP PLC,"92000,92001",22.8,19.3,46.2,40.5,54.7,31.8,31.2,68.8,33.9,66.1,47.6,52.4,67.3,32.7,5000-19999,2025-04-11 10:35:55
MITIE GROUP PLC,"81210,81290",19.5,16.8,35.7,30.4,28.9,31.5,36.2,63.8,39.1,60.9,50.8,49.2,63.4,36.6,10000-49999,2025-04-07 17:12:22
NEXT PLC,"47110,47710",27.3,23.6,55.1,48.9,64.2,37.8,25.8,74.2,28.5,71.5,42.9,57.1,70.8,29.2,10000-49999,2025-04-09 14:55:17
