EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
BARKING & DAGENHAM COLLEGE,85310,14.2,11.8,45.7,28.3,22.1,18.7,41.2,58.8,37.9,62.1,44.3,55.7,52.1,47.9,500-999,2025-01-15 09:22:33
BATH SPA UNIVERSITY,85422,19.5,16.2,52.4,41.8,31.5,27.3,38.7,61.3,34.2,65.8,41.9,58.1,56.3,43.7,1000-4999,2025-02-28 16:45:12
BELFAST HEALTH & SOCIAL CARE TRUST,"86101,86102",12.8,9.4,38.6,22.1,18.9,15.2,45.8,54.2,42.1,57.9,48.3,51.7,55.7,44.3,5000-19999,2025-03-20 11:30:45
BERRY BROS & RUDD LIMITED,46342,25.7,22.1,68.9,55.2,41.7,38.9,28.4,71.6,31.2,68.8,42.6,57.4,63.8,36.2,250-499,2025-04-01 14:18:22
BESTWAY WHOLESALE LIMITED,46390,18.3,14.7,48.2,31.5,28.7,24.1,52.3,47.7,48.9,51.1,55.2,44.8,62.1,37.9,1000-4999,2025-03-15 12:05:18
BIBBY FINANCIAL SERVICES LIMITED,64921,32.8,28.5,78.6,62.4,58.3,52.7,22.1,77.9,25.8,74.2,38.4,61.6,67.2,32.8,500-999,2025-02-10 10:42:55
BIG YELLOW GROUP PLC,68209,15.6,12.3,42.8,26.7,24.3,20.5,39.7,60.3,43.2,56.8,48.9,51.1,58.4,41.6,500-999,2025-01-30 15:27:19
BIRKBECK COLLEGE,85422,17.9,14.8,49.3,33.6,29.1,24.7,36.5,63.5,33.8,66.2,40.7,59.3,54.2,45.8,1000-4999,2025-03-05 09:18:44
BIRMINGHAM CITY COUNCIL,84112,13.7,10.2,35.4,19.8,16.2,12.9,48.3,51.7,45.6,54.4,51.8,48.2,57.3,42.7,20000+,2025-04-08 16:33:21
BLACKPOOL PLEASURE BEACH LIMITED,93210,21.4,18.7,56.2,42.8,35.6,31.2,32.7,67.3,29.4,70.6,38.5,61.5,59.1,40.9,500-999,2025-02-14 13:52:07
BLUE DIAMOND GARDEN CENTRES LIMITED,47760,19.8,16.5,51.7,36.2,32.4,27.8,35.2,64.8,38.9,61.1,45.7,54.3,61.4,38.6,1000-4999,2025-03-22 11:48:33
BOC LIMITED,20140,22.6,19.3,59.8,45.1,38.7,34.2,29.8,70.2,33.5,66.5,41.9,58.1,64.2,35.8,5000-19999,2025-01-25 14:20:11
BOLTON NHS FOUNDATION TRUST,86101,16.4,13.1,44.2,28.7,25.8,21.3,42.6,57.4,39.3,60.7,46.8,53.2,56.9,43.1,1000-4999,2025-03-28 10:15:37
BOMBARDIER TRANSPORTATION UK LIMITED,30200,28.3,24.7,71.5,58.3,52.6,47.1,24.3,75.7,27.9,72.1,36.8,63.2,68.4,31.6,1000-4999,2025-04-05 15:42:58
BOOKER LIMITED,46390,17.2,13.9,46.8,30.1,27.3,22.6,49.7,50.3,46.2,53.8,52.4,47.6,61.3,38.7,5000-19999,2025-02-20 12:28:44
BOOTS UK LIMITED,47730,20.5,17.2,53.6,38.9,34.7,29.8,33.1,66.9,36.4,63.6,43.8,56.2,62.5,37.5,10000-19999,2025-03-18 09:55:12
BOURNEMOUTH UNIVERSITY,85422,18.7,15.4,50.2,34.5,30.6,25.9,37.4,62.6,34.9,65.1,42.3,57.7,55.8,44.2,1000-4999,2025-02-25 16:17:29
BP OIL UK LIMITED,19201,26.9,23.4,74.2,60.8,55.3,49.7,21.7,78.3,25.1,74.9,34.6,65.4,66.8,33.2,5000-19999,2025-04-02 11:33:45
BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,86101,15.8,12.5,43.1,27.6,24.2,19.8,44.1,55.9,40.7,59.3,47.5,52.5,57.2,42.8,1000-4999,2025-03-12 14:08:51
BRITANNIA HOTELS LIMITED,55100,24.3,21.0,65.7,51.4,45.8,40.2,27.6,72.4,31.2,68.8,39.7,60.3,63.5,36.5,1000-4999,2025-01-28 10:52:36
BRITISH AIRWAYS PLC,51102,23.7,20.4,67.3,53.8,47.2,42.6,26.8,73.2,30.4,69.6,38.9,61.1,64.7,35.3,10000-19999,2025-03-30 15:24:18
BRITISH GAS TRADING LIMITED,35230,19.4,16.1,51.8,36.3,32.9,27.5,36.7,63.3,40.2,59.8,46.8,53.2,60.1,39.9,5000-19999,2025-02-08 13:41:27
BRITISH MUSEUM,91020,14.9,11.6,39.2,22.8,19.7,15.1,42.5,57.5,45.3,54.7,50.8,49.2,56.4,43.6,1000-4999,2025-04-07 12:19:33
BRITISH RED CROSS,88990,16.3,13.0,44.5,28.9,26.1,21.4,40.8,59.2,43.7,56.3,49.2,50.8,58.3,41.7,1000-4999,2025-03-14 09:47:22
BRITISH TRANSPORT POLICE,84230,12.8,9.5,34.7,18.2,15.4,11.8,47.2,52.8,44.9,55.1,52.6,47.4,59.1,40.9,1000-4999,2025-01-31 16:52:48
BRITISH VETERINARY ASSOCIATION,94120,21.6,18.3,58.4,44.7,39.2,34.6,30.5,69.5,34.1,65.9,42.8,57.2,62.7,37.3,250-499,2025-02-18 11:38:15
BRITVIC PLC,11050,22.9,19.6,69.1,55.7,49.8,44.3,25.7,74.3,29.3,70.7,37.8,62.2,65.4,34.6,1000-4999,2025-03-25 14:55:29
BROADGREEN HOSPITAL NHS TRUST,86101,17.5,14.2,47.3,31.8,28.9,24.1,38.6,61.4,41.2,58.8,48.7,51.3,59.5,40.5,500-999,2025-04-04 10:22:11
BROOKLANDS MUSEUM TRUST,91020,19.2,15.9,50.6,35.1,31.8,26.4,34.9,65.1,38.4,61.6,45.2,54.8,61.7,38.3,250-499,2025-02-12 15:17:42
BROWN SHIPLEY & CO LIMITED,64191,33.5,29.8,81.2,67.9,62.4,56.8,19.3,80.7,23.1,76.9,32.7,67.3,69.8,30.2,250-499,2025-03-21 16:48:33
BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,86101,14.6,11.3,37.8,21.5,18.4,13.7,46.2,53.8,43.1,56.9,49.7,50.3,56.8,43.2,1000-4999,2025-03-09 11:34:27
