"EmployerName","SicCodes","DiffMeanHourlyPercent","DiffMedianHourlyPercent","DiffMeanBonusPercent","DiffMedianBonusPercent","MaleBonusPercent","FemaleBonusPercent","MaleLowerQuartile","FemaleLowerQuartile","MaleLowerMiddleQuartile","FemaleLowerMiddleQuartile","MaleUpperMiddleQuartile","FemaleUpperMiddleQuartile","MaleTopQuartile","FemaleTopQuartile","EmployerSize","DateSubmitted"
"Acme Ltd","2310, 2330","-2.5","-1.8","-15.6","-12.9","10.2","6.3","20,000","22,000","25,000","28,000","35,000","37,000","42,000","40,000","2500","2024-07-15"
"Brighton & Hove City Council","82990, 82999","-1.2","-0.9","-10.9","-8.5","12.1","8.5","25,000","28,000","30,000","32,000","38,000","40,000","45,000","42,000","6000","2024-08-05"
"BT Group","6630, 6620","-3.8","-2.9","-22.1","-18.3","15.6","11.9","18,000","20,000","22,000","24,000","29,000","31,000","35,000","33,000","10000","2024-09-20"
"East Sussex County Council","82990, 82999","-0.9","-0.6","-9.1","-6.9","11.4","8.1","22,000","25,000","27,000","29,000","34,000","36,000","40,000","38,000","7000","2024-10-01"
"GCHQ","66190, 66199","-4.2","-3.1","-25.9","-21.1","18.3","14.4","25,000","28,000","30,000","32,000","38,000","40,000","45,000","42,000","5000","2024-11-15"
"Greater Manchester Combined Authority","82990, 82999","-1.5","-1.1","-11.9","-9.5","13.5","10.3","28,000","30,000","32,000","34,000","39,000","41,000","46,000","44,000","8000","2024-12-10"
"HM Revenue and Customs","66190, 66199","-2.9","-2.2","-20.3","-16.9","16.5","13.2","20,000","22,000","24,000","26,000","30,000","32,000","36,000","34,000","12000","2025-01-20"
"HM Treasury","66190, 66199","-3.4","-2.7","-23.9","-20.1","19.2","16.4","22,000","24,000","26,000","28,000","32,000","34,000","38,000","36,000","5000","2025-02-25"
"Legal & General Group Plc","66190, 66199","-1.9","-1.4","-14.5","-11.9","14.8","12.1","25,000","27,000","29,000","31,000","36,000","38,000","42,000","40,000","5000","2025-03-15"
"London Borough of Camden","82990, 82999","-1.1","-0.8","-10.3","-8.1","12.5","9.3","23,000","25,000","27,000","29,000","34,000","36,000","40,000","38,000","4000","2025-04-05"
"London Borough of Hackney","82990, 82999","-0.7","-0.5","-8.5","-6.7","11.1","8.5","24,000","26,000","28,000","30,000","35,000","37,000","41,000","39,000","3000","2025-05-01"
"London Borough of Lewisham","82990, 82999","-1.4","-1.0","-12.4","-10.0","13.9","11.4","26,000","28,000","30,000","32,000","36,000","38,000","42,000","40,000","3500","2025-06-10"
"Metropolitan Police Service","66190, 66199","-2.1","-1.6","-16.2","-13.5","15.8","12.9","21,000","23,000","25,000","27,000","31,000","33,000","37,000","35,000","10000","2025-07-15"
"Ministry of Defence","66190, 66199","-3.1","-2.4","-21.9","-18.5","17.5","14.8","24,000","26,000","28,000","30,000","34,000","36,000","40,000","38,000","12000","2025-08-01"
"Ministry of Justice","66190, 66199","-2.6","-2.0","-19.5","-16.3","16.1","13.5","23,000","25,000","27,000","29,000","33,000","35,000","39,000","37,000","8000","2025-09-20"
"National Health Service","82990, 82999","-1.8","-1.3","-13.8","-11.4","14.5","11.9","26,000","28,000","30,000","32,000","36,000","38,000","42,000","40,000","15000","2025-10-15"
"National Highways Ltd","66190, 66199","-2.4","-1.9","-18.2","-15.1","15.9","13.3","22,000","24,000","26,000","28,000","32,000","34,000","38,000","36,000","6000","2025-11-01"
"Office for National Statistics","66190, 66199","-3.5","-2.8","-24.9","-21.3","19.5","16.9","24,000","26,000","28,000","30,000","34,000","36,000","40,000","38,000","3000","2025-12-10"
"Ofsted","82990, 82999","-1.6","-1.2","-12.9","-10.5","14.2","11.8","25,000","27,000","29,000","31,000","35,000","37,000","41,000","39,000","2500","2026-01-15"
"Ordnance Survey","66190, 66199","-2.8","-2.2","-20.8","-17.5","16.9","14.2","23,000","25,000","27,000","29,000","33,000","35,000","39,000","37,000","3000","2026-02-20"
"Public Health England","82990, 82999","-1.3","-1.0","-11.7","-9.5","13.4","11.1","27,000","29,000","31,000","33,000","37,000","39,000","43,000","41,000","4000","2026-03-01"
"Small Business Enterprise Centres Ltd","66190, 66199","-3.9","-3.0","-25.5","-21.9","20.2","17.5","20,000","22,000","24,000","26,000","30,000","32,000","36,000","34,000","500","2026-04-05"
"South Yorkshire Police","66190, 66199","-2.3","-1.8","-17.4","-14.5","15.7","13.2","21,000","23,000","25,000","27,000","31,000","33,000","37,000","35,000","3000","2026-05-01"
"UK Atomic Energy Authority","66190, 66199","-3.2","-2.6","-22.9","-19.5","18.5","15.9","25,000","27,000","29,000","31,000","35,000","37,000","41,000","39,000","1000","2026-06-10"
"UK Government Investments Ltd","66190, 66199","-2.1","-1.7","-16.5","-13.9","16.3","14.1","22,000","24,000","26,000","28,000","32,000","34,000","38,000","36,000","500","2026-07-15"
"UK IPO","66190, 66199","-3.7","-3.0","-26.1","-22.5","21.1","18.5","24,000","26,000","28,000","30,000","34,000","36,000","40,000","38,000","1000","2026-08-01"
