EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
Stanley Ltd,2349 2350,-4.3,-5.6,-12.5,-15.1,23.1,17.9,"£19,350","£17,450","£25,500","£22,800","£35,200","£30,800","£45,600","£41,100",Medium,2024-06-15
Eastwood Corporation,2352,-6.1,-7.8,-18.3,-22.1,25.6,20.3,"£21,100","£18,600","£28,300","£24,900","£39,400","£34,600","£51,400","£46,200",Large,2024-08-02
Hammond Holdings,2345 2346,-2.9,-4.1,-10.5,-13.4,22.5,18.1,"£18,400","£16,200","£24,800","£21,600","£33,400","£29,000","£42,400","£38,200",Small,2024-04-20
Taylor Group,2359,-5.8,-7.2,-16.8,-20.5,26.4,21.1,"£20,600","£17,800","£26,400","£23,200","£37,400","£32,400","£48,400","£43,600",Medium,2024-07-19
Maynard Agency,2342 2343,-3.4,-5.1,-11.9,-14.8,24.2,19.4,"£19,800","£17,300","£25,200","£22,000","£34,400","£29,900","£44,400","£40,000",Small,2024-05-31
Davis Inc.,2351,-4.9,-6.5,-14.2,-17.3,27.8,22.5,"£22,000","£18,500","£29,000","£25,200","£38,400","£33,200","£50,000","£45,600",Large,2024-09-07
Russell Enterprises,2348,-6.5,-8.2,-19.5,-23.6,30.5,24.9,"£24,100","£20,400","£31,300","£27,200","£41,400","£36,200","£55,400","£49,800",Large,2024-10-25
Brown Corporation,2341 2342,-2.1,-3.4,-9.5,-12.3,23.9,19.6,"£17,600","£15,400","£23,400","£20,300","£31,400","£27,200","£40,400","£36,200",Medium,2024-03-16
Walker Company,2353,-5.1,-6.8,-13.4,-16.5,26.5,21.3,"£20,300","£17,400","£26,000","£22,800","£35,400","£30,400","£46,400","£41,800",Small,2024-06-22
Martin Group,2346 2347,-4.5,-6.2,-12.9,-15.8,25.8,20.7,"£18,800","£16,300","£24,200","£21,200","£32,400","£28,400","£42,400","£38,200",Medium,2024-08-17
Hughes Agency,2358,-3.9,-5.6,-11.5,-14.3,24.6,20.2,"£19,400","£16,900","£24,900","£21,600","£33,400","£29,200","£43,400","£39,000",Small,2024-09-21
Green Holdings,2349 2350,-5.6,-7.3,-15.2,-18.9,27.3,22.5,"£22,200","£18,900","£28,400","£24,700","£36,400","£31,400","£49,400","£44,700",Medium,2024-11-09
Wilson Corporation,2351,-4.2,-6.0,-12.2,-15.1,25.1,20.8,"£20,800","£17,600","£26,600","£23,200","£34,600","£30,000","£45,600","£41,000",Large,2024-12-28
Lee Inc.,2345 2346,-3.1,-4.8,-10.8,-13.7,23.7,19.4,"£18,100","£15,600","£23,800","£20,500","£31,800","£27,300","£40,300","£36,300",Small,2024-02-23
White Enterprises,2352,-6.8,-8.5,-20.2,-24.3,31.4,25.7,"£25,500","£21,200","£32,400","£28,200","£41,400","£36,400","£55,400","£50,100",Large,2024-05-18
Parker Group,2348,-2.7,-4.3,-10.3,-13.0,24.3,20.0,"£19,000","£16,400","£24,800","£21,600","£32,800","£28,000","£42,800","£38,000",Medium,2024-01-05
Gray Companies,2359,-5.2,-7.0,-14.5,-17.9,26.9,21.7,"£21,000","£17,700","£27,200","£23,500","£36,200","£31,200","£48,200","£43,500",Small,2024-03-09
Martin Holdings,2341 2342,-1.9,-3.2,-9.2,-12.0,23.6,19.3,"£16,700","£14,400","£22,400","£19,300","£30,400","£26,200","£39,400","£35,200",Medium,2024-04-14
Hill Agency,2353,-4.9,-6.7,-14.1,-17.2,27.4,22.1,"£20,400","£17,100","£26,100","£22,600","£35,100","£30,100","£48,100","£43,600",Medium,2024-06-08
Harrison Inc.,2346 2347,-3.6,-5.3,-11.7,-14.5,25.5,20.9,"£18,500","£15,900","£24,500","£21,400","£32,500","£28,400","£42,500","£38,400",Small,2024-07-06
Russell Inc.,2358,-5.3,-7.1,-14.9,-18.4,28.5,23.1,"£21,800","£18,200","£27,800","£24,100","£36,800","£31,800","£49,800","£45,000",Medium,2024-09-14
Brown Agency,2349 2350,-4.8,-6.6,-13.6,-16.6,26.6,21.9,"£20,100","£16,900","£25,900","£22,500","£34,900","£30,000","£46,900","£42,000",Small,2024-10-12
Mitchell Group,2351,-6.0,-7.9,-17.1,-21.5,30.1,24.6,"£24,400","£20,500","£31,500","£27,200","£40,500","£35,200","£54,500","£49,200",Large,2024-11-16
Wallace Corporation,2345 2346,-2.5,-4.1,-10.1,-13.0,23.8,19.6,"£18,300","£15,600","£23,600","£20,400","£31,600","£27,200","£40,600","£36,200",Medium,2024-02-09
Carter Inc.,2359,-3.8,-5.5,-12.3,-15.2,25.3,20.9,"£19,200","£16,400","£24,400","£21,200","£33,400","£28,400","£43,400","£39,000",Small,2024-03-16
Nichols Group,2348,-6.3,-8.1,-19.1,-23.0,31.1,25.3,"£25,400","£21,200","£32,400","£28,000","£41,400","£36,400","£55,400","£50,100",Large,2024-04-28
Adams Agency,2352,-5.9,-7.7,-16.4,-20.3,28.5,23.3,"£21,600","£18,000","£28,600","£24,600","£37,600","£32,600","£49,600","£44,600",Small,2024-05-25
Walker Holdings,2341 2342,-2.2,-3.9,-9.9,-12.8,24.2,20.0,"£17,500","£14,900","£22,900","£19,500","£30,900","£26,500","£39,900","£35,500",Medium,2024-06-22
Patel Company,2358,-4.7,-6.5,-13.4,-16.4,26.4,21.7,"£19,800","£16,400","£25,400","£22,100","£33,400","£28,400","£43,400","£39,100",Small,2024-07-13
Bradley Holdings,2349 2350,-5.1,-7.0,-14.7,-18.2,28.2,23.1,"£21,400","£17,800","£27,400","£23,400","£36,400","£31,400","£48,400","£43,400",Medium,2024-08-24
Davis Company,2353,-3.5,-5.2,-11.7,-14.6,25.5,20.9,"£18,600","£15,500","£24,500","£21,300","£32,500","£27,500","£42,500","£38,300",Small,2024-09-28
Martin Agency,2348,-6.4,-8.3,-19.6,-23.5,32.5,26.5,"£26,200","£21,800","£33,200","£28,800","£43,200","£37,800","£57,200","£52,800",Large,2024-10-05
Taylor Inc.,2346 2347,-4.3,-6.1,-13.1,-16.1,26.3,21.6,"£19,200","£16,100","£25,200","£21,900","£33,200","£28,200","£43,200","£39,000",Medium,2024-10-26
Simmons Corporation,2351,-2.9,-4.6,-10.5,-13.5,24.9,20.7,"£18,100","£15,200","£23,100","£19,800","£30,100","£26,000","£40,100","£36,000",Small,2024-11-02
Morris Agency,2359,-5.5,-7.4,-15.5,-19.3,28.9,23.6,"£21,600","£17,400","£27,600","£23,400","£36,600","£31,600","£48,600","£43,600",Medium,2024-11-23
White Group,2345 2346,-3.3,-5.0,-11.9,-14.8,25.7,21.4,"£18,400","£15,300","£23,400","£20,300","£31,400","£26,300","£40,400","£36,300",Small,2024-12-07
