EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
Harrods Ltd,"47110, 47120, 47130",-4.2,-3.8,-5.6,-6.2,15.6,22.2,"25,000","30,000","35,000","40,000","55,000","60,000","70,000","80,000",1001-2000,2024-09-15
Royal Mail Group Ltd,"49112, 49120, 49130",-2.5,-2.1,-4.8,-5.4,18.8,23.4,"20,000","28,000","32,000","38,000","48,000","52,000","62,000","72,000",2001-3000,2024-10-02
British Airways Plc,"47110, 47120, 47130",-3.9,-3.5,-6.2,-7.1,20.4,26.2,"28,000","35,000","40,000","45,000","58,000","65,000","75,000","85,000",1001-2000,2024-08-25
HSBC Holdings Plc,"64190, 64200, 64210",-1.8,-1.4,-3.4,-4.0,19.2,24.8,"22,000","30,000","35,000","42,000","52,000","58,000","68,000","78,000",301-500,2024-11-05
Tesco Stores Ltd,"47110, 47120, 47130",-2.2,-1.8,-4.6,-5.2,17.6,23.8,"18,000","25,000","30,000","38,000","48,000","52,000","62,000","72,000",2001-3000,2024-09-18
BP Plc,"64190, 64200, 64210",-2.9,-2.5,-5.1,-6.0,21.4,28.2,"25,000","35,000","40,000","45,000","58,000","65,000","75,000","85,000",1001-2000,2024-10-09
BT Group Plc,"64200, 64210, 64220",-3.1,-2.7,-5.7,-6.4,19.4,26.2,"20,000","28,000","32,000","38,000","48,000","52,000","62,000","72,000",2001-3000,2024-08-20
AstraZeneca UK Ltd,"64200, 64210, 64220",-2.3,-1.9,-4.1,-4.7,20.2,26.8,"28,000","38,000","40,000","45,000","58,000","65,000","75,000","85,000",1001-2000,2024-11-12
ITV Plc,"63990, 63990, 63990",-1.4,-1.0,-2.8,-3.4,18.2,24.6,"22,000","30,000","35,000","42,000","52,000","58,000","68,000","78,000",301-500,2024-09-22
Costain Group Plc,"41202, 41209, 41210",-3.4,-3.0,-6.0,-7.0,22.4,29.2,"25,000","35,000","40,000","45,000","58,000","65,000","75,000","85,000",1001-2000,2024-10-16
EY LLP,"74999, 74990, 74900",-2.8,-2.4,-5.3,-6.1,19.6,26.4,"28,000","38,000","40,000","45,000","58,000","65,000","75,000","85,000",1001-2000,2024-11-19
Credit Suisse Securities (UK) Ltd,"64190, 64200, 64210",-3.6,-3.2,-6.8,-7.6,23.2,30.4,"30,000","40,000","45,000","50,000","62,000","70,000","80,000","90,000",1001-2000,2024-10-23
Insight Invest Ltd,"64200, 64210, 64220",-2.5,-2.1,-4.9,-5.5,21.4,27.8,"20,000","28,000","32,000","38,000","48,000","52,000","62,000","72,000",2001-3000,2024-09-10
Santander UK Plc,"64190, 64200, 64210",-1.2,-0.8,-2.5,-3.1,18.8,25.4,"22,000","30,000","35,000","42,000","52,000","58,000","68,000","78,000",301-500,2024-11-06
British Gas Services Ltd,"49112, 49120, 49130",-3.7,-3.3,-6.4,-7.3,24.2,31.2,"25,000","35,000","40,000","45,000","58,000","65,000","75,000","85,000",1001-2000,2024-08-28
Serco Group Plc,"42110, 42120, 42130",-2.9,-2.5,-5.5,-6.2,20.8,27.4,"20,000","28,000","32,000","38,000","48,000","52,000","62,000","72,000",2001-3000,2024-09-25
Burberry Group Plc,"47740, 47750, 47760",-2.1,-1.7,-4.2,-4.8,22.2,28.6,"28,000","38,000","40,000","45,000","58,000","65,000","75,000","85,000",1001-2000,2024-08-12
Sky UK Ltd,"64200, 64210, 64220",-1.9,-1.5,-3.9,-4.5,19.8,26.4,"22,000","30,000","35,000","42,000","52,000","58,000","68,000","78,000",301-500,2024-10-29
Abcam Plc,"64290, 64210, 64220",-3.3,-2.9,-6.0,-6.8,23.2,30.2,"25,000","35,000","40,000","45,000","58,000","65,000","75,000","85,000",1001-2000,2024-11-14
United Utilities Water Ltd,"49112, 49120, 49130",-2.4,-2.0,-4.7,-5.3,21.6,28.4,"20,000","28,000","32,000","38,000","48,000","52,000","62,000","72,000",2001-3000,2024-09-05
BP Exploration Operating Co Ltd,"64190, 64200, 64210",-2.6,-2.2,-4.9,-5.5,20.2,26.8,"25,000","35,000","40,000","45,000","58,000","65,000","75,000","85,000",1001-2000,2024-10-14
Barclays Bank Plc,"64190, 64200, 64210",-1.6,-1.2,-3.1,-3.7,19.2,25.8,"22,000","30,000","35,000","42,000","52,000","58,000","68,000","78,000",301-500,2024-08-19
Virgin Money Holdings (UK) Ltd,"64190, 64200, 64210",-3.5,-3.1,-6.2,-7.0,22.6,29.4,"28,000","38,000","40,000","45,000","58,000","65,000","75,000","85,000",1001-2000,2024-11-21
