EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
Video Games Ltd,"79200, 92110",-12.1,-8.9,-3.4,-2.2,25.6,10.2,35.1,29.5,42.8,38.3,56.7,52.1,68.9,62.5,250-499,2024-07-15
Digital Art Studios,"90020, 90030",-6.5,-4.2,-1.8,-0.5,22.1,8.3,30.5,25.9,40.2,36.7,58.3,53.9,70.5,65.1,1000-1999,2024-06-20
Creative Media Agency,"70200, 90010",-9.2,-6.8,-2.5,-1.3,24.9,11.4,37.8,32.1,45.6,40.9,61.2,56.5,74.9,69.3,500-999,2024-08-10
Graphic Design Bureau,"90010, 90020",-5.6,-3.4,-1.2,-0.3,21.4,7.6,29.9,25.2,39.5,35.8,57.9,53.5,72.1,66.7,200-499,2024-09-25
Film and Television Production,"93110, 93120",-11.5,-8.2,-3.9,-2.6,26.3,12.5,36.3,30.6,43.9,39.2,59.5,54.9,75.5,70.1,1000-1999,2024-07-01
Art and Design College,"85410, 93100",-8.9,-6.6,-2.2,-1.1,23.5,10.9,33.4,28.7,42.1,37.4,60.3,55.7,75.9,71.3,500-999,2024-08-05
Educational Services,"92410, 92420",-7.3,-5.1,-1.7,-0.9,22.8,9.1,31.5,26.8,40.9,37.2,59.1,54.5,74.7,69.3,200-499,2024-09-15
Technology and IT Services,"72100, 72200",-10.2,-7.9,-2.8,-1.5,25.2,11.7,35.6,30.9,44.1,39.4,62.3,57.7,77.5,72.1,500-999,2024-08-20
Business Consulting Services,"70200, 80000",-9.5,-7.2,-2.3,-1.2,24.1,10.9,36.9,31.2,45.6,40.9,61.9,57.3,78.9,73.5,1000-1999,2024-07-20
Financial Services Ltd,"65200, 65300",-11.9,-9.6,-3.2,-2.1,26.5,13.3,37.1,31.4,44.9,40.2,63.1,58.5,80.5,75.1,250-499,2024-08-25
Marketing and Advertising Agency,"90010, 90020",-6.3,-4.1,-1.5,-0.7,22.5,8.9,30.3,25.6,39.8,36.1,58.5,54.1,73.3,67.9,500-999,2024-09-01
Interior Design and Architecture,"94110, 94120",-12.5,-9.3,-3.6,-2.4,27.8,14.1,38.2,32.5,46.3,41.6,64.9,60.3,82.1,77.7,1000-1999,2024-07-10
Event Management and Planning,"93110, 93120",-10.5,-8.3,-2.9,-1.7,25.9,11.4,34.5,29.8,43.2,38.5,62.9,58.3,79.5,74.1,250-499,2024-08-15
