EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
Britannia Industries,"2831,2839",-3.2,-2.5,-12.5,-15.1,25.1,12.3,"30,000","25,000","35,000","28,000","40,000","32,000","45,000","38,000",Large,2024-05-15
UK Finance Group,"6499,6552",1.8,2.1,8.1,9.5,28.9,20.8,"22,000","18,000","25,000","20,000","30,000","25,000","35,000","28,000",Medium,2024-06-20
Capital Credit Union,"6499,6491",-4.5,-3.8,-18.2,-20.9,18.2,10.9,"20,000","15,000","22,000","18,000","25,000","20,000","28,000","22,000",Small,2024-07-12
GreenTech Solutions,"2810,2820",2.1,2.5,10.1,11.5,29.1,22.1,"40,000","32,000","45,000","38,000","55,000","48,000","60,000","52,000",Large,2024-08-25
Northumbrian Water,"3510,3519",-1.9,-1.2,-6.3,-7.9,24.9,18.6,"35,000","28,000","40,000","32,000","45,000","38,000","50,000","42,000",Large,2024-09-15
Healthcare Providers,"8511,8531",4.5,5.1,15.1,16.5,32.1,25.1,"50,000","42,000","60,000","52,000","70,000","62,000","75,000","67,000",Large,2024-10-01
Energy Solutions,"2910,2920",-2.1,-1.5,-8.5,-10.1,22.5,16.4,"30,000","25,000","35,000","28,000","40,000","32,000","45,000","38,000",Medium,2024-10-20
T&G Communications,"6420,6429",1.2,1.5,6.2,7.5,27.9,21.9,"20,000","18,000","25,000","20,000","30,000","25,000","35,000","28,000",Small,2024-11-05
Midlands Trading,"6499,6491",-3.8,-3.1,-14.5,-16.9,19.5,13.6,"25,000","20,000","30,000","22,000","35,000","28,000","40,000","32,000",Medium,2024-11-15
UK Retailers,"5251,5262",2.5,3.1,11.1,12.5,30.1,23.1,"40,000","32,000","50,000","42,000","60,000","52,000","65,000","57,000",Large,2024-12-01
Southern Water,"3510,3519",-2.5,-1.8,-9.5,-11.1,23.5,17.4,"35,000","28,000","40,000","32,000","45,000","38,000","50,000","42,000",Large,2024-12-10
Airport Services,"6420,6429",1.5,1.8,7.5,8.9,29.5,22.5,"30,000","25,000","35,000","28,000","40,000","32,000","45,000","38,000",Medium,2025-01-05
Regional Healthcare,"8511,8531",3.8,4.5,14.5,16.1,33.1,25.6,"60,000","52,000","70,000","62,000","80,000","72,000","85,000","77,000",Large,2025-01-15
Transportation Services,"4921,4932",-1.2,-0.8,-5.5,-6.9,25.9,19.4,"30,000","25,000","35,000","28,000","40,000","32,000","45,000","38,000",Medium,2025-02-01
