EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
UK Bank Limited,"""70100","70200""",5.23,4.15,7.11,8.25,12.56,5.45,40000,38000,42000,41000,48000,47000,52000,50000,"""Large"""
Acme Insurance,"""65100","65200""",3.99,4.28,2.11,3.56,8.23,4.56,35000,33000,38000,37000,42000,41000,45000,44000,"""Medium"""
TechCorp Ltd,"""72200","72300""",7.15,6.35,4.23,5.56,10.89,4.23,42000,40000,45000,44000,49000,48000,52000,51000,"""Large"""
London Hospital,"""85100","85200""",2.34,2.56,1.23,2.56,6.78,3.45,30000,28000,32000,31000,37000,36000,40000,39000,"""Medium"""
UK Retail Ltd,"""50300","50400""",4.56,5.11,3.89,4.56,8.23,4.56,38000,36000,40000,39000,44000,43000,47000,46000,"""Large"""
Marketing Agency,"""74900","75000""",6.78,6.23,4.56,5.89,10.11,4.23,40000,38000,42000,41000,46000,45000,49000,48000,"""Medium"""
Accountancy Firm,"""74100","74200""",3.56,4.23,2.11,3.45,7.89,3.56,35000,33000,38000,37000,42000,41000,45000,44000,"""Large"""
UK Energy Ltd,"""35100","35200""",2.11,2.56,1.23,2.11,6.45,3.23,30000,28000,32000,31000,37000,36000,40000,39000,"""Medium"""
Finance Company,"""74100","74200""",4.28,4.56,3.45,4.11,9.23,4.56,38000,36000,40000,39000,44000,43000,47000,46000,"""Large"""
Travel Agency,"""95800","95900""",5.89,6.23,4.56,5.56,10.11,4.23,42000,40000,45000,44000,49000,48000,52000,51000,"""Medium"""
UK Media Ltd,"""65100","65200""",3.23,3.56,2.11,3.45,7.89,3.56,35000,33000,38000,37000,42000,41000,45000,44000,"""Medium"""
Educational Institute,"""85400","85500""",1.98,2.11,1.23,2.34,6.56,3.89,28000,26000,30000,29000,35000,34000,38000,37000,"""Small"""
UK Healthcare,"""85100","85200""",2.56,3.23,2.11,3.45,7.89,3.56,32000,30000,34000,33000,39000,38000,42000,41000,"""Large"""
Sales Company,"""50900","51000""",4.11,4.28,3.45,4.11,9.23,4.56,38000,36000,40000,39000,44000,43000,47000,46000,"""Medium"""
Baker Street Agency,"""74900","75000""",6.23,6.56,4.56,5.89,10.11,4.23,42000,40000,45000,44000,49000,48000,52000,51000,"""Large"""
UK Tech Ltd,"""72200","72300""",7.56,7.11,4.56,5.56,10.89,4.23,45000,43000,48000,47000,52000,51000,55000,54000,"""Large"""
Media Firm,"""65100","65200""",3.89,4.23,2.56,3.89,8.23,4.56,38000,36000,40000,39000,44000,43000,47000,46000,"""Large"""
UK Agency,"""74900","75000""",6.11,6.35,4.11,5.11,9.56,4.23,40000,38000,42000,41000,46000,45000,49000,48000,"""Medium"""
Consulting Firm,"""74100","74200""",4.56,4.89,3.56,4.56,10.11,4.23,42000,40000,45000,44000,49000,48000,52000,51000,"""Large"""
Investment Company,"""74100","74200""",3.45,4.11,2.56,3.89,8.23,4.56,38000,36000,40000,39000,44000,43000,47000,46000,"""Large"""
UK Logistics,"""65100","65200""",3.56,3.89,2.11,3.45,7.89,3.56,35000,33000,38000,37000,42000,41000,45000,44000,"""Medium"""
UK Finance Ltd,"""74100","74200""",4.28,4.56,3.45,4.11,9.23,4.56,38000,36000,40000,39000,44000,43000,47000,46000,"""Large"""
UK Real Estate,"""70100","70200""",5.11,4.84,7.11,8.25,12.56,5.45,42000,40000,45000,44000,49000,48000,52000,50000,"""Large"""
Broadway Agency,"""74900","75000""",6.56,6.89,4.56,5.56,10.11,4.23,42000,40000,45000,44000,49000,48000,52000,51000,"""Medium"""
Sales Firm,"""50900","51000""",4.28,4.56,3.45,4.11,9.23,4.56,38000,36000,40000,39000,44000,43000,47000,46000,"""Large"""
UK Law Firm,"""74100","74200""",4.56,4.89,3.56,4.56,10.11,4.23,42000,40000,45000,44000,49000,48000,52000,51000,"""Large"""
Marketing Agency,"""74900","75000""",6.78,6.23,4.56,5.89,10.11,4.23,42000,40000,45000,44000,49000,48000,52000,51000,"""Medium"""
UK Agency,"""74900","75000""",6.11,6.35,4.11,5.11,9.56,4.23,40000,38000,42000,41000,46000,45000,49000,48000,"""Medium"""
Educational Services,"""85400","85500""",2.11,2.34,1.23,2.56,6.56,3.89,28000,26000,30000,29000,35000,34000,38000,37000,"""Medium"""
UK Energy Ltd,"""35100","35200""",2.11,2.56,1.23,2.11,6.45,3.23,30000,28000,32000,31000,37000,36000,40000,39000,"""Medium"""
UK Technology,"""72200","72300""",7.15,6.35,4.23,5.56,10.89,4.23,45000,43000,48000,47000,52000,51000,55000,54000,"""Large"""
UK Transport,"""65100","65200""",3.56,3.89,2.11,3.45,7.89,3.56,35000,33000,38000,37000,42000,41000,45000,44000,"""Medium"""
UK Insurance,"""65100","65200""",3.89,4.23,2.56,3.89,8.23,4.56,38000,36000,40000,39000,44000,43000,47000,46000,"""Large"""
UK Agency Ltd,"""74900","75000""",6.56,6.89,4.56,5.56,10.11,4.23,42000,40000,45000,44000,49000,48000,52000,51000,"""Large"""
UK Retail,"""50300","50400""",4.56,5.11,3.89,4.56,8.23,4.56,38000,36000,40000,39000,44000,43000,47000,46000,"""Medium"""
Educational Institute,"""85400","85500""",1.98,2.11,1.23,2.34,6.56,3.89,28000,26000,30000,29000,35000,34000,38000,37000,"""Small"""
Sales Company,"""50900","51000""",4.11,4.28,3.45,4.11,9.23,4.56,38000,36000,40000,39000,44000,43000,47000,46000,"""Large"""
UK Agency,"""74900","75000""",6.11,6.35,4.11,5.11,9.56,4.23,40000,38000,42000,41000,46000,45000,49000,48000,"""Medium"""
Marketing Agency,"""74900","75000""",6.78,6.23,4.56,5.89,10.11,4.23,42000,40000,45000,44000,49000,48000,52000,51000,"""Large"""
UK Financial Services,"""74100","74200""",4.56,4.89,3.56,4.56,10.11,4.23,42000,40000,45000,44000,49000,48000,52000,51000,"""Large"""
UK Logistics,"""65100","65200""",3.56,3.89,2.11,3.45,7.89,3.56,35000,33000,38000,37000,42000,41000,45000,44000,"""Medium"""
UK Energy Ltd,"""35100","35200""",2.11,2.56,1.23,2.11,6.45,3.23,30000,28000,32000,31000,37000,36000,40000,39000,"""Medium"""
UK Transport,"""65100","65200""",3.56,3.89,2.11,3.45,7.89,3.56,35000,33000,38000,37000,42000,41000,45000,44000,"""Medium"""
UK Retail Ltd,"""50300","50400""",4.56,5.11,3.89,4.56,8.23,4.56,38000,36000,40000,39000,44000,43000,47000,46000,"""Large"""
UK Finance Ltd,"""74100","74200""",4.28,4.56,3.45,4.11,9.23,4.56,38000,36000,40000,39000,44000,43000,47000,46000,"""Large"""
