activity_year,derived_msa-md,state_code,county_code,census_tract,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,loan_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,co-applicant_ethnicity-1,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,co-applicant_race-1,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution
2024,16980,TX,1130.0,11307021200.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,31,185000.0,85.0,7.125,1.75,2,8750.0,3500.0,4500.0,,1500.0,360,,,2,2,2,2,,185000.0,1,1,3,5,1,,78000.0,42.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1,1,1,1,45-54,35-44,No,No,1,1
2024,31080,CA,6075.0,6075010201.0,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,1,31,425000.0,96.5,6.875,,2,12500.0,4500.0,8500.0,,,360,,,2,2,2,2,,425000.0,1,1,3,5,1,,125000.0,38.0,1,1,2.0,2.0,1,1,2.0,2.0,1,1,1,1,1,1,35-44,35-44,No,No,1,1
2024,26420,OH,39035.0,39035160500.0,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,31,275000.0,100.0,6.375,,2,8900.0,2100.0,4500.0,,,360,,,2,2,2,2,,275000.0,1,1,3,5,1,,88000.0,28.0,1,10,2.0,2.0,1,4,1.0,7.0,1,4,1,4,1,4,25-34,,No,,1,1
2024,19100,IL,17031.0,17031804500.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,31,315000.0,90.0,7.5,2.25,2,11200.0,4800.0,6500.0,,1800.0,360,,,2,2,2,2,,315000.0,1,1,3,5,1,,95000.0,35.0,1,1,2.0,2.0,1,1,2.0,2.0,2,2,1,1,2,2,35-44,25-34,No,No,1,1
2024,12060,FL,12011.0,12011005804.0,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,1,32,45000.0,,8.49,3.25,2,3200.0,1800.0,2200.0,,800.0,180,,,2,2,2,2,,45000.0,1,1,3,5,1,,52000.0,48.0,1,10,1.0,3.0,1,4,1.0,7.0,2,4,1,4,2,4,55-64,,Yes,,1,1
2024,14460,CO,8031.0,8031010500.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,31,525000.0,80.0,7.0,1.5,2,15200.0,6200.0,9500.0,,2500.0,360,,,2,2,2,2,,525000.0,1,1,3,5,1,,145000.0,32.0,1,1,2.0,2.0,1,1,1.0,1.0,1,1,1,1,1,1,35-44,35-44,No,No,1,1
2024,33100,WA,53033.0,53033021500.0,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,American Indian or Alaska Native,Male,1,31,385000.0,100.0,6.25,,2,9800.0,2400.0,4800.0,,,360,,,2,2,2,2,,385000.0,1,1,3,5,1,,98000.0,25.0,1,10,2.0,2.0,1,4,3.0,7.0,1,4,1,4,1,4,25-34,,No,,1,1
2024,35620,AZ,4013.0,4013028000.0,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,31,295000.0,96.5,7.0,,2,11800.0,4200.0,7800.0,,,360,,,2,2,2,2,,295000.0,1,1,3,5,1,,72000.0,41.0,1,10,1.0,3.0,1,4,1.0,7.0,1,4,1,4,1,4,35-44,,No,,1,1
2024,38060,NC,37119.0,37119010800.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,1,31,415000.0,85.0,7.375,1.875,2,13500.0,5800.0,8200.0,,2200.0,360,,,2,2,2,2,,415000.0,1,1,3,5,1,,118000.0,29.0,1,1,2.0,2.0,1,1,2.0,2.0,2,2,1,1,2,2,25-34,25-34,No,No,1,1
2024,12054,GA,13121.0,13121010529.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,31,365000.0,88.0,7.625,2.125,2,14200.0,6500.0,8900.0,,2800.0,360,,,2,2,2,2,,365000.0,1,1,3,5,1,,108000.0,33.0,1,1,2.0,2.0,1,1,1.0,1.0,1,1,1,1,1,1,45-54,35-44,No,No,1,1
