activity_year,derived_msa-md,state_code,county_code,census_tract,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,loan_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,co-applicant_ethnicity-1,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,co-applicant_race-1,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution
2024,14460,TX,48001,48001010203,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,385000,85,7.125,,2,8750,3375,4500,1500,1250,360,,,2,2,2,2,,450000,1,1,3,5,1,,125,36,1,1,2,5,1,4,5,8,1,4,1,5,1,4,45-54,35-44,No,No,1
2024,16980,CA,6075,6075040301,VA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Asian,Male,1,1,625000,90,6.5,,2,12000,4800,7200,2400,1800,360,,,2,2,2,2,,700000,1,1,3,5,1,,148,42,1,1,1,1,1,1,2,2,1,1,1,1,1,1,35-44,30-34,No,No,1
2024,19780,FL,12011,12011006802,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,1,275000,96,6.875,,2,9500,3875,5125,1750,1375,360,,,2,2,2,2,,285000,1,1,3,5,1,,88,28,1,1,2,2,1,1,3,3,1,1,1,1,1,1,25-34,25-34,No,No,1
2024,23844,WA,53033,53033020904,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,1,520000,80,7.25,,2,11200,4200,6200,2000,1600,360,,,2,2,2,2,,650000,1,1,3,5,1,,165,38,1,1,2,2,1,1,5,5,1,1,1,1,1,1,55-64,45-54,Yes,No,1
2024,26420,NC,37183,37183040102,VA:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,3,45000,,8.5,2.5,3,2200,1100,1300,650,400,180,,,2,2,2,2,,350000,1,1,3,5,1,,78,31,1,1,1,2,1,1,5,5,1,1,1,1,1,1,65-74,65-74,Yes,Yes,1
2024,28940,OH,39035,39035004704,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,1,1,195000,75,6.75,,2,5800,2250,3100,1000,800,360,,,2,2,2,2,,260000,1,1,3,5,1,,92,25,1,1,2,2,1,1,2,2,1,1,1,1,1,1,35-44,30-34,No,No,1
2024,31080,MI,26125,26125000201,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,1,185000,95,7.0,,2,7200,2850,3800,1350,1050,360,,,2,2,2,2,,195000,1,1,3,5,1,,65,29,9,9,3,3,3,3,7,7,3,3,3,3,3,3,8888,8888,,,3
2024,33100,AZ,4013,4013021502,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,425000,85,7.375,,2,9250,3625,5125,1625,1300,360,,,2,2,2,2,,500000,1,1,3,5,1,,135,33,1,1,2,2,1,1,5,5,1,1,1,1,1,1,45-54,40-45,No,No,1
2024,35620,CO,8031,80310010305,VA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,American Indian or Alaska Native,Female,1,1,485000,88,6.625,,2,10500,4200,6100,2100,1650,360,,,2,2,2,2,,550000,1,1,3,5,1,,118,40,1,1,1,2,1,1,1,1,1,1,1,1,1,1,35-44,35-44,No,No,1
2024,38060,GA,13135,13135000904,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,1,1,315000,92,7.5,,2,7850,3150,4200,1400,1100,360,,,2,2,2,2,,340000,1,1,3,5,1,,98,43,1,1,2,2,1,1,3,3,1,1,1,1,1,1,25-34,25-34,No,No,1
