data_year,agency_type_name,state_abbr,state_name,incident_date,adult_victim_count,juvenile_victim_count,total_offender_count,adult_offender_count,juvenile_offender_count,offender_race,offender_ethnicity,victim_count,offense_name,total_individual_victims,location_name,bias_desc,victim_types,multiple_offense,multiple_bias
1992,City,CA,California,1992-04-12,1,0,2,2,0,White,Non-Hispanic,1,Intimidation,1,Residence/Home,Anti-Black,Individual,No,No
1995,Sheriff,TX,Texas,1995-09-28,0,1,3,1,2,Black,Hispanic,1,Simple Assault,1,Highway/Road,Anti-Hispanic,Individual,No,No
1998,City,NY,New York,1998-11-03,2,0,1,1,0,White,Non-Hispanic,2,Aggravated Assault,2,Restaurant,Anti-Gay (Male),Individuals,Yes,No
1991,State Police,FL,Florida,1991-02-15,0,1,1,0,1,Asian,Non-Hispanic,1,Destruction/Damage/Vandalism,1,School/University,Anti-White,Juvenile,No,No
1994,City,IL,Illinois,1994-07-22,1,0,2,2,0,Black,Non-Hispanic,1,Robbery,1,Gas Station,Anti-Asian,Individual,No,No
1999,Sheriff,PA,Pennsylvania,1999-12-05,1,1,1,1,0,White,Non-Hispanic,2,Intimidation,2,Residence/Home,Anti-Jewish,Individual and Juvenile,No,No
1993,City,OH,Ohio,1993-03-18,0,2,4,3,1,White,Hispanic,2,Simple Assault,2,Park/Playground,Anti-Hispanic,Juveniles,Yes,No
1996,State Police,MI,Michigan,1996-08-09,1,0,1,1,0,Black,Non-Hispanic,1,Murder and Nonnegligent Manslaughter,1,Alley/Street,Anti-White,Individual,No,No
2000,City,WA,Washington,2000-01-14,2,0,2,1,1,White,Non-Hispanic,2,Aggravated Assault,2,Bar/Nightclub,Anti-Islamic (Muslim),Individuals,No,Yes
1997,Sheriff,GA,Georgia,1997-05-30,0,1,2,1,1,White,Non-Hispanic,1,Destruction/Damage/Vandalism,1,Church/Synagogue/Temple,Anti-Catholic,Juvenile,No,No
1992,City,NC,North Carolina,1992-10-21,1,0,3,2,1,Black,Non-Hispanic,1,Intimidation,1,Residence/Home,Anti-Gay (Male),Individual,No,No
1994,State Police,NJ,New Jersey,1994-06-11,0,1,1,1,0,White,Non-Hispanic,1,Simple Assault,1,School/University,Anti-Black,Juvenile,No,No
1999,City,AZ,Arizona,1999-03-27,1,0,2,2,0,American Indian,Hispanic,1,Robbery,1,Convenience Store,Anti-American Indian,Individual,No,No
1991,Sheriff,VA,Virginia,1991-12-03,2,0,1,1,0,White,Non-Hispanic,2,Intimidation,2,Residence/Home,Anti-Jewish,Individuals,No,No
