data_year,agency_type_name,state_abbr,state_name,incident_date,adult_victim_count,juvenile_victim_count,total_offender_count,adult_offender_count,juvenile_offender_count,offender_race,offender_ethnicity,victim_count,offense_name,total_individual_victims,location_name,bias_desc,victim_types,multiple_offense,multiple_bias
1992,City,CA,California,1992-03-15,1,0,2,2,0,White,Non-Hispanic,1,Intimidation,1,Residence/Home,Anti-Black,Individual,No,No
1995,County,TX,Texas,1995-07-22,2,1,3,2,1,Black,Hispanic,3,Simple Assault,3,High School,Anti-Hispanic,Individual,Yes,No
1998,State,NY,New York,1998-11-08,0,1,1,1,0,White,Non-Hispanic,1,Vandalism,1,Religious Facility,Anti-Jewish,Institution,No,No
1991,City,FL,Florida,1991-02-28,1,0,1,1,0,Asian,Non-Hispanic,1,Aggravated Assault,1,Parking Lot,Anti-Asian,Individual,No,No
1994,County,IL,Illinois,1994-09-12,0,2,2,1,1,White,Non-Hispanic,2,Intimidation,2,Elementary School,Anti-White,Individual,No,Yes
1997,City,PA,Pennsylvania,1997-04-05,1,0,3,3,0,Black,Non-Hispanic,1,Robbery,1,Convenience Store,Anti-Black,Individual,Yes,No
1993,State,OH,Ohio,1993-10-17,2,0,2,2,0,White,Hispanic,2,Simple Assault,2,Bar/Nightclub,Anti-Hispanic,Individual,No,No
1996,County,MI,Michigan,1996-01-30,0,1,1,0,1,White,Non-Hispanic,1,Vandalism,1,Middle School,Anti-Jewish,Institution,No,No
1999,City,GA,Georgia,1999-08-03,1,0,2,1,1,Black,Non-Hispanic,1,Intimidation,1,Residence/Home,Anti-Black,Individual,No,No
1992,State,NJ,New Jersey,1992-12-25,0,0,1,1,0,White,Non-Hispanic,0,Murder,0,Highway/Road,Anti-Islamic,Individual,No,No
1995,County,NC,North Carolina,1995-05-14,1,1,2,2,0,White,Non-Hispanic,2,Aggravated Assault,2,Park/Playground,Anti-Gay,Individual,No,No
1998,City,VA,Virginia,1998-06-20,2,0,1,1,0,White,Non-Hispanic,2,Simple Assault,2,Residence/Home,Anti-Black,Individual,No,No
1994,State,WA,Washington,1994-03-07,0,1,1,1,0,Asian,Non-Hispanic,1,Vandalism,1,Elementary School,Anti-Asian,Institution,No,No
1997,County,AZ,Arizona,1997-10-11,1,0,3,2,1,Black,Hispanic,1,Intimidation,1,High School,Anti-Hispanic,Individual,Yes,Yes
1991,City,MA,Massachusetts,1991-07-04,0,2,2,1,1,White,Non-Hispanic,2,Vandalism,2,Religious Facility,Anti-Jewish,Institution,No,No
1993,State,TN,Tennessee,1993-09-29,1,0,1,1,0,White,Non-Hispanic,1,Robbery,1,Gas Station,Anti-Black,Individual,No,No
1996,County,MO,Missouri,1996-02-15,2,1,4,3,1,White,Hispanic,3,Simple Assault,3,High School,Anti-Hispanic,Individual,Yes,No
