data_year,agency_type_name,state_abbr,state_name,incident_date,adult_victim_count,juvenile_victim_count,total_offender_count,adult_offender_count,juvenile_offender_count,offender_race,offender_ethnicity,victim_count,offense_name,total_individual_victims,location_name,bias_desc,victim_types,multiple_offense,multiple_bias
1992,Police Department,CA,California,1992-03-15,1,0,2,2,0,White,Non-Hispanic,1,Intimidation,1,Residence/Home,Anti-Black,Individual,No,No
1995,Sheriff's Office,TX,Texas,1995-07-22,0,1,1,1,0,Black,Hispanic,1,Simple Assault,1,School-College,Anti-Hispanic,Individual,No,No
1998,Police Department,NY,New York,1998-11-08,2,0,3,3,0,Asian,Non-Hispanic,2,Aggravated Assault,2,Highway/Road,Anti-Asian,Individuals,Yes,No
1991,State Police,AL,Alabama,1991-01-30,1,0,1,1,0,White,Non-Hispanic,1,Destruction/Damage/Vandalism,1,Church/Synagogue/Temple,Anti-Jewish,Individual,No,No
1994,Police Department,FL,Florida,1994-09-12,0,2,2,1,1,White,Hispanic,2,Intimidation,2,Residence/Home,Anti-Hispanic,Juveniles,No,No
1997,Sheriff's Office,CA,California,1997-05-18,1,1,1,1,0,White,Non-Hispanic,2,Simple Assault,2,Parking Lot/Garage,Anti-Black,Adult and Juvenile,No,No
1993,Police Department,IL,Illinois,1993-12-05,2,0,2,2,0,Black,Non-Hispanic,2,Robbery,2,Convenience Store,Anti-White,Individuals,Yes,No
1999,State Police,PA,Pennsylvania,1999-08-03,0,1,1,0,1,White,Non-Hispanic,1,Simple Assault,1,School-Elementary,Anti-Islamic,Juvenile,No,No
1996,Police Department,OH,Ohio,1996-04-27,1,0,3,2,1,Black,Non-Hispanic,1,Aggravated Assault,1,Bar/Nightclub,Anti-White,Individual,No,No
1994,Sheriff's Office,MI,Michigan,1994-10-14,3,0,4,4,0,White,Non-Hispanic,3,Intimidation,3,Residence/Home,Anti-Black,Individuals,Yes,No
1990,Police Department,NY,New York,1990-06-20,0,1,2,1,1,Asian,Hispanic,1,Simple Assault,1,School-Junior High,Anti-Hispanic,Juvenile,No,No
1993,State Police,GA,Georgia,1993-02-28,1,0,1,1,0,Black,Non-Hispanic,1,Destruction/Damage/Vandalism,1,Church/Synagogue/Temple,Anti-Jewish,Individual,No,No
1997,Police Department,TX,Texas,1997-12-09,2,0,2,2,0,White,Hispanic,2,Aggravated Assault,2,Highway/Road,Anti-Hispanic,Individuals,No,No
1995,Sheriff's Office,CA,California,1995-08-11,0,2,1,1,0,White,Non-Hispanic,2,Intimidation,2,Park/Playground,Anti-Black,Juveniles,No,No
1992,Police Department,FL,Florida,1992-01-19,1,0,3,3,0,Black,Non-Hispanic,1,Simple Assault,1,Residence/Home,Anti-White,Individual,No,No
1998,State Police,PA,Pennsylvania,1998-10-05,1,1,2,1,1,White,Non-Hispanic,2,Destruction/Damage/Vandalism,2,School-High,Anti-Catholic,Adult and Juvenile,No,No
1991,Police Department,IL,Illinois,1991-07-03,2,0,1,1,0,Asian,Non-Hispanic,2,Intimidation,2,Store/Mall,Anti-Asian,Individuals,No,No
1996,Sheriff's Office,OH,Ohio,1996-03-25,0,1,1,1,0,Black,Hispanic,1,Simple Assault,1,School-College,Anti-Hispanic,Juvenile,No,No
1994,Police Department,MI,Michigan,1994-11-30,1,0,2,2,0,White,Non-Hispanic,1,Aggravated Assault,1,Bar/Nightclub,Anti-Black,Individual,No,No
1999,State Police,NY,New York,1999-05-14,3,0,3,3,0,Black,Non-Hispanic,3,Robbery,3,Alley/Street,Anti-White,Individuals,Yes,No
1993,Police Department,GA,Georgia,1993-09-07,0,2,2,1,1,White,Non-Hispanic,2,Intimidation,2,Residence/Home,Anti-Black,Juveniles,No,No
1997,Sheriff's Office,AL,Alabama,1997-02-16,1,0,1,1,0,White,Non-Hispanic,1,Destruction/Damage/Vandalism,1,Church/Synagogue/Temple,Anti-Jewish,Individual,No,No
1990,Police Department,TX,Texas,1990-12-22,2,0,4,4,0,Black,Hispanic,2,Aggravated Assault,2,Parking Lot/Garage,Anti-Hispanic,Individuals,Yes,No
1995,State Police,CA,California,1995-06-08,0,1,1,0,1,White,Non-Hispanic,1,Simple Assault,1,School-Elementary,Anti-Islamic,Juvenile,No,No
1998,Police Department,PA,Pennsylvania,1998-04-29,1,1,2,1,1,Black,Non-Hispanic,2,Intimidation,2,Park/Playground,Anti-White,Adult and Juvenile,No,No
1992,Sheriff's Office,FL,Florida,1992-10-12,3,0,2,2,0,White,Hispanic,3,Simple Assault,3,Store/Mall,Anti-Hispanic,Individuals,No,No
1996,Police Department,NY,New York,1996-08-05,0,1,1,1,0,Asian,Non-Hispanic,1,Destruction/Damage/Vandalism,1,School-Junior High,Anti-Asian,Juvenile,No,No
1994,State Police,IL,Illinois,1994-01-14,2,0,3,3,0,Black,Non-Hispanic,2,Aggravated Assault,2,Highway/Road,Anti-White,Individuals,Yes,No
1991,Police Department,OH,Ohio,1991-05-27,1,0,1,1,0,White,Non-Hispanic,1,Intimidation,1,Residence/Home,Anti-Black,Individual,No,No
1997,Sheriff's Office,MI,Michigan,1997-09-03,0,2,2,1,1,Black,Hispanic,2,Simple Assault,2,School-High,Anti-Hispanic,Juveniles,No,No
1993,Police Department,GA,Georgia,1993-07-20,1,1,1,1,0,White,Non-Hispanic,2,Robbery,2,Alley/Street,Anti-Catholic,Adult and Juvenile,No,No
1999,State Police,CA,California,1999-03-11,2,0,4,4,0,Black,Non-Hispanic,2,Destruction/Damage/Vandalism,2,Bar/Nightclub,Anti-White,Individuals,No,No
1995,Police Department,AL,Alabama,1995-11-26,0,1,2,1,1,White,Non-Hispanic,1,Intimidation,1,School-College,Anti-Islamic,Juvenile,No,No
1990,Sheriff's Office,TX,Texas,1990-08-09,3,0,3,3,0,Asian,Hispanic,3,Aggravated Assault,3,Convenience Store,Anti-Hispanic,Individuals,Yes,No
1998,Police Department,PA,Pennsylvania,1998-12-18,1,0,1,1,0,White,Non-Hispanic,1,Simple Assault,1,Parking Lot/Garage,Anti-Black,Individual,No,No
1994,State Police,NY,New York,1994-06-30,0,2,2,2,0,Black,Non-Hispanic,2,Intimidation,2,Park/Playground,Anti-Black,Juveniles,No,No
1992,Police Department,FL,Florida,1992-02-04,2,0,1,1,0,White,Hispanic,2,Destruction/Damage/Vandalism,2,Church/Synagogue/Temple,Anti-Jewish,Individuals,No,No
1996,Sheriff's Office,IL,Illinois,1996-10-21,1,1,3,2,1,Black,Non-Hispanic,2,Simple Assault,2,Residence/Home,Anti-White,Adult and Juvenile,No,No
1997,Police Department,OH,Ohio,1997-01-13,0,1,1,0,1,White,Non-Hispanic,1,Aggravated Assault,1,School-Elementary,Anti-Asian,Juvenile,No,No
1993,State Police,MI,Michigan,1993-04-08,2,0,2,2,0,Asian,Non-Hispanic,2,Robbery,2,Store/Mall,Anti-Asian,Individuals,Yes,No
1999,Police Department,GA,Georgia,1999-07-25,3,0,4,4,0,Black,Non-Hispanic,3,Intimidation,3,Highway/Road,Anti-White,Individuals,Yes,No
1991,Sheriff's Office,CA,California,1991-09-16,0,1,1,1,0,White,Non-Hispanic,1,Destruction/Damage/Vandalism,1,School-Junior High,Anti-Black,Juvenile,No,No
1995,Police Department,TX,Texas,1995-12-03,1,0,2,1,1,Black,Hispanic,1,Simple Assault,1,Alley/Street,Anti-Hispanic,Individual,No,No
1998,State Police,AL,Alabama,1998-05-28,2,1,3,3,0,White,Non-Hispanic,3,Aggravated Assault,3,Bar/Nightclub,Anti-Catholic,Adult and Juvenile,No,No
1994,Police Department,PA,Pennsylvania,1994-08-15,1,0,1,1,0,Black,Non-Hispanic,1,Intimidation,1,Residence/Home,Anti-Black,Individual,No,No
1990,Sheriff's Office,NY,New York,1990-03-22,0,2,2,1,1,Asian,Hispanic,2,Destruction/Damage/Vandalism,2,School-High,Anti-Hispanic,Juveniles,No,No
1997,Police Department,FL,Florida,1997-11-09,3,0,2,2,0,White,Non-Hispanic,3,Simple Assault,3,Parking Lot/Garage,Anti-Black,Individuals,No,No
1996,State Police,IL,Illinois,1996-07-14,1,1,1,1,0,Black,Non-Hispanic,2,Robbery,2,Park/Playground,Anti-White,Adult and Juvenile,No,No
