 data_year,agency_type_name,state_abbr,state_name,incident_date,adult_victim_count,juvenile_victim_count,total_offender_count,adult_offender_count,juvenile_offender_count,offender_race,offender_ethnicity,victim_count,offense_name,total_individual_victims,location_name,bias_desc,victim_types,multiple_offense,multiple_bias
1991,FBI,CA,California,1991-10-22,2,0,3,2,1,Black,African American,3,Robbery,3,Los Angeles,Race,Male,True,False
1995,County,NY,New York,1995-06-11,0,1,2,1,1,Asian,Asian,1,Theft,1,"New York City",Religion,Female,False,False
1997,Sheriff's Department,TX,Texas,1997-02-27,1,0,3,2,1,White,Hispanic,3,Assault,3,"Dallas",Sexual Orientation,Male,False,False
1998,Police,FL,Florida,1998-08-15,0,2,2,1,1,Black,Hispanic,2,Intimidation,2,"Miami",Disability,Male,True,False
1999,State Police,IL,Illinois,1999-10-30,1,1,3,2,1,White,Non-Hispanic,4,Vandalism,4,"Springfield",Religion,Male,False,True
2000,FBI,PA,Pennsylvania,2000-02-01,2,0,4,3,1,Asian,Asian,3,Theft,3,"Philadelphia",Ethnicity,Male,False,False
2001,Police,WA,Washington,2001-05-17,0,2,3,2,1,Black,Hispanic,4,Robbery,4,"Seattle",Sexual Orientation,Female,False,True
2002,Sheriff's Department,MI,Michigan,2002-10-12,1,1,2,1,1,White,Non-Hispanic,2,Assault,2,"Detroit",Religion,Male,False,False
2003,FBI,OH,Ohio,2003-07-18,2,0,4,3,1,Asian,Asian,4,Vandalism,4,"Cleveland",Disability,Male,True,False
2004,Police,MN,Minnesota,2004-03-25,1,0,3,2,1,White,Hispanic,3,Intimidation,3,"Minneapolis",Sexual Orientation,Male,False,False
1996,FBI,WI,Wisconsin,1996-09-04,0,1,2,1,1,Black,African American,2,Robbery,2,"Milwaukee",Ethnicity,Female,False,False
1998,Police,NV,Nevada,1998-04-05,1,0,2,1,1,Asian,Asian,2,Theft,2,"Las Vegas",Disability,Male,False,False
2002,Sheriff's Department,GA,Georgia,2002-06-21,1,1,3,2,1,White,Non-Hispanic,4,Assault,4,"Atlanta",Race,Male,False,True
2003,FBI,VA,Virginia,2003-02-03,2,0,3,2,0,Black,African American,3,Intimidation,3,"Richmond",Sexual Orientation,Male,False,False
1994,Police,OR,Oregon,1994-11-19,0,2,2,1,1,White,Hispanic,2,Theft,2,"Portland",Religion,Female,False,True
2000,State Police,IN,Indiana,2000-05-31,1,0,3,2,1,Black,African American,3,Robbery,3,"Indianapolis",Ethnicity,Male,False,False
1999,FBI,AZ,Arizona,1999-08-07,0,1,2,1,1,Asian,Asian,2,Assault,2,"Phoenix",Disability,Male,False,False
1993,Police,NC,North Carolina,1993-04-26,2,0,3,2,1,White,Hispanic,3,Theft,3,"Charlotte",Sexual Orientation,Male,False,False
2001,Sheriff's Department,DE,Delaware,2001-11-14,0,1,2,1,1,Black,African American,2,Intimidation,2,"Wilmington",Religion,Female,False,False
