data_year,agency_type_name,state_abbr,state_name,incident_date,adult_victim_count,juvenile_victim_count,total_offender_count,adult_offender_count,juvenile_offender_count,offender_race,offender_ethnicity,victim_count,offense_name,total_individual_victims,location_name,bias_desc,victim_types,multiple_offense,multiple_bias
2006,City,NY,New York,2006-02-10,1.0,0.0,2,1.0,1.0,Hispanic or Latino,Not Hispanic or Latino,2,Vandalism,1.0,Residence,Anti-White,Individual,S,S
2002,State,GA,Georgia,2002-09-14,0.0,0.0,1,1.0,0.0,White,Not Specified,1,Intimidation,0.0,Public Park,Anti-American Indian or Alaska Native,Individual,S,S
2012,City,IL,Illinois,2012-11-27,1.0,0.0,1,1.0,0.0,Black or African American,Not Hispanic or Latino,1,Simple Assault,1.0,College or University,Anti-White,Individual,S,S
1995,Other,NC,North Carolina,1995-03-09,0.0,0.0,1,1.0,0.0,Asian,Not Specified,1,Vandalism,1.0,Public Transportation,Anti-Black or African American,Individual,S,S
2009,City,FL,Florida,2009-04-11,0.0,1.0,2,0.0,2.0,Hispanic or Latino,Not Hispanic or Latino,2,Aggravated Assault,2.0,Hotel or Motel,Anti-Gay (Female),Other,M,
2014,State,MI,Michigan,2014-01-25,0.0,0.0,1,1.0,0.0,White,Not Specified,1,Simple Assault,0.0,Shopping Center,Anti-Hispanic or Latino,Individual,S,S
2013,State,AL,Alabama,2013-05-22,0.0,0.0,1,1.0,0.0,White,Not Specified,1,Intimidation,0.0,Residence,Anti-Asian,Individual,S,S
1991,City,CO,Colorado,1991-07-22,1.0,0.0,1,1.0,0.0,Asian,Not Specified,1,Simple Assault,1.0,Public Park,Anti-Black or African American,Individual,S,S
1998,City,TX,Texas,1998-09-29,0.0,0.0,1,1.0,0.0,White,Not Specified,1,Vandalism,1.0,Residence,Anti-Latino or Hispanic,Individual,S,S
2001,Other,MA,Massachusetts,2001-01-14,0.0,0.0,1,1.0,0.0,Black or African American,Not Hispanic or Latino,1,Simple Assault,1.0,Public Transportation,Anti-Gay (Male),Individual,S,S
2008,City,PA,Pennsylvania,2008-06-16,1.0,0.0,2,1.0,1.0,Hispanic or Latino,Not Hispanic or Latino,2,Aggravated Assault,2.0,Public Park,Anti-Asian,Other,M,
2000,State,OR,Oregon,2000-08-23,0.0,0.0,1,1.0,0.0,White,Not Specified,1,Destruction/Damage/Vandalism of Property,1.0,School/College,Anti-American Indian or Alaska Native,Individual,S,S
1996,Other,OH,Ohio,1996-04-21,0.0,0.0,1,1.0,0.0,Black or African American,Not Hispanic or Latino,1,Simple Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Gay (Female),Individual,S,S
1993,City,VT,Vermont,1993-06-01,0.0,0.0,1,1.0,0.0,Asian,Not Specified,1,Vandalism,1.0,Residence,Anti-Hispanic or Latino,Individual,S,S
2004,City,GA,Georgia,2004-02-16,0.0,0.0,1,1.0,0.0,White,Not Specified,1,Intimidation,0.0,Street or Highway,Anti-Asian,Individual,S,S
1999,State,DE,Delaware,1999-04-27,0.0,0.0,1,1.0,0.0,Black or African American,Not Hispanic or Latino,1,Destruction/Damage/Vandalism of Property,0.0,Residence,Anti-Gay (Male),Individual,S,S
