activity_year,derived_msa-md,state_code,county_code,census_tract,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,loan_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,co-applicant_ethnicity-1,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,co-applicant_race-1,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution
2024,16980,06,037,421900,Conventional,Single Family,Not Hispanic or Latino,White,Male,1,1,385000,80,6.75,1.5,0,4500,1200,2800,0,500,360,0,0,0,0,0,0,481250,1,1,1111,1111,1,0,98000,38,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,45,42,0,0,1,1
2024,31080,12,057,120340,Conventional,Single Family,Hispanic or Latino,Black or African American,Female,1,1,275000,85,7.00,1.75,0,3800,950,2500,0,400,360,0,0,0,0,0,0,323529,1,1,1111,1111,1,0,72000,42,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,38,40,0,0,1,1
2024,19100,08,005,812300,Conventional,Single Family,Not Hispanic or Latino,Asian,Male,1,1,420000,75,6.50,1.25,0,5200,1400,3200,0,600,360,0,0,0,0,0,0,560000,1,1,1111,1111,1,0,125000,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50,48,0,0,1,1
2024,35620,36,005,360050,Conventional,Single Family,Not Hispanic or Latino,White,Female,1,1,560000,70,6.25,1.00,0,6800,1800,4200,0,800,360,0,0,0,0,0,0,800000,1,1,1111,1111,1,0,150000,28,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,55,53,0,0,1,1
2024,26420,13,057,131100,Conventional,Single Family,Hispanic or Latino,White,Male,1,1,195000,90,7.25,2.00,0,3200,800,2100,0,300,360,0,0,0,0,0,0,216667,1,1,1111,1111,1,0,58000,45,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,35,0,0,1,1
2024,41860,48,201,480500,Conventional,Single Family,Not Hispanic or Latino,Black or African American,Female,1,1,310000,82,6.90,1.60,0,4100,1050,2800,0,450,360,0,0,0,0,0,0,378049,1,1,1111,1111,1,0,78000,40,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,41,39,0,0,1,1
2024,38060,45,019,450190,Conventional,Single Family,Not Hispanic or Latino,Asian,Female,1,1,485000,78,6.60,1.40,0,5500,1500,3500,0,650,360,0,0,0,0,0,0,621795,1,1,1111,1111,1,0,110000,30,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,47,44,0,0,1,1
2024,12060,02,020,020080,Conventional,Single Family,Not Hispanic or Latino,American Indian or Alaska Native,Male,1,1,225000,88,7.10,1.90,0,3600,900,2400,0,350,360,0,0,0,0,0,0,255682,1,1,1111,1111,1,0,65000,48,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,38,0,0,1,1
2024,14460,05,007,050070,Conventional,Single Family,Hispanic or Latino,White,Female,1,1,175000,92,7.40,2.10,0,2900,750,1900,0,250,360,0,0,0,0,0,0,190217,1,1,1111,1111,1,0,52000,50,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,29,31,0,0,1,1
2024,33100,39,035,390350,Conventional,Single Family,Not Hispanic or Latino,White,Male,1,1,395000,80,6.80,1.55,0,4700,1250,3100,0,500,360,0,0,0,0,0,0,493750,1,1,1111,1111,1,0,95000,35,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,43,41,0,0,1,1
