data_year,agency_type_name,state_abbr,state_name,incident_date,adult_victim_count,juvenile_victim_count,total_offender_count,adult_offender_count,juvenile_offender_count,offender_race,offender_ethnicity,victim_count,offense_name,total_individual_victims,location_name,bias_desc,victim_types,multiple_offense,multiple_bias
1991,State,"""AL""","""Alabama""","""1991-01-01""","""2""","""1""","""3""","""2""","""1""","""W""","""H""","""3""","""Larceny""","""3""","""Birmingham""","""Racial Bias""","""Adult","Juvenile""","""N"""
1993,Local,"""CA""","""California""","""1993-06-15""","""1""","""0""","""2""","""1""","""1""","""B""","""H""","""1""","""Simple Assault""","""1""","""Los Angeles""","""Ethnic/National Origin Bias""","""Adult""","""N""","""Ethnic/National Origin"""
1996,Federal,"""FL""","""Florida""","""1996-03-20""","""0""","""2""","""2""","""0""","""2""","""W""","""H""","""2""","""Intimidation""","""2""","""Miami""","""Religious Bias""","""Juvenile""","""N""","""Religious"""
1992,State,"""NY""","""New York""","""1992-09-01""","""3""","""0""","""4""","""3""","""1""","""B""","""H""","""3""","""Vandalism""","""3""","""New York""","""Sexual Orientation Bias""","""Adult""","""N""","""Sexual Orientation"""
1998,Local,"""TX""","""Texas""","""1998-11-25""","""1""","""0""","""1""","""1""","""0""","""A""","""W""","""1""","""Aggravated Assault""","""1""","""Houston""","""Disability Bias""","""Adult""","""N""","""Disability"""
1994,Federal,"""IL""","""Illinois""","""1994-02-10""","""0""","""1""","""1""","""0""","""1""","""B""","""H""","""1""","""Simple Assault""","""1""","""Chicago""","""Racial Bias""","""Juvenile""","""N""","""Racial"""
1995,State,"""GA""","""Georgia""","""1995-07-22""","""2""","""0""","""2""","""2""","""0""","""W""","""H""","""2""","""Larceny""","""2""","""Atlanta""","""Ethnic/National Origin Bias""","""Adult""","""N""","""Ethnic/National Origin"""
1999,Local,"""MI""","""Michigan""","""1999-05-01""","""1""","""0""","""1""","""1""","""0""","""B""","""H""","""1""","""Simple Assault""","""1""","""Detroit""","""Religious Bias""","""Adult""","""N""","""Religious"""
1990,Federal,"""NC""","""North Carolina""","""1990-10-15""","""0""","""2""","""2""","""0""","""2""","""W""","""H""","""2""","""Intimidation""","""2""","""Raleigh""","""Sexual Orientation Bias""","""Juvenile""","""N""","""Sexual Orientation"""
1997,State,"""WI""","""Wisconsin""","""1997-04-20""","""3""","""0""","""3""","""3""","""0""","""B""","""H""","""3""","""Vandalism""","""3""","""Madison""","""Disability Bias""","""Adult""","""N""","""Disability"""
1993,Local,"""NJ""","""New Jersey""","""1993-01-15""","""1""","""0""","""1""","""1""","""0""","""A""","""W""","""1""","""Aggravated Assault""","""1""","""Trenton""","""Racial Bias""","""Adult""","""N""","""Racial"""
1996,Federal,"""TN""","""Tennessee""","""1996-09-01""","""0""","""1""","""1""","""0""","""1""","""B""","""H""","""1""","""Simple Assault""","""1""","""Nashville""","""Ethnic/National Origin Bias""","""Juvenile""","""N""","""Ethnic/National Origin"""
1992,State,"""OH""","""Ohio""","""1992-06-01""","""2""","""0""","""2""","""2""","""0""","""W""","""H""","""2""","""Larceny""","""2""","""Columbus""","""Sexual Orientation Bias""","""Adult""","""N""","""Sexual Orientation"""
1998,Local,"""SC""","""South Carolina""","""1998-03-25""","""1""","""0""","""1""","""1""","""0""","""B""","""H""","""1""","""Simple Assault""","""1""","""Columbia""","""Disability Bias""","""Adult""","""N""","""Disability"""
1994,Federal,"""MS""","""Mississippi""","""1994-11-10""","""0""","""2""","""2""","""0""","""2""","""W""","""H""","""2""","""Intimidation""","""2""","""Jackson""","""Racial Bias""","""Juvenile""","""N""","""Racial"""
