data_year,agency_type_name,state_abbr,state_name,incident_date,adult_victim_count,juvenile_victim_count,total_offender_count,adult_offender_count,juvenile_offender_count,offender_race,offender_ethnicity,victim_count,offense_name,total_individual_victims,location_name,bias_desc,victim_types,multiple_offense,multiple_bias
1991,City,TX,Texas,1991-03-15,1.0,,2,2.0,,White,Not Specified,1,Intimidation,1.0,Residence/Home,Anti-Hispanic or Latino,Individual,S,S
1992,County,CA,California,1992-07-22,,1.0,1,,1.0,Black or African American,Hispanic or Latino,1,Simple Assault,1.0,School/College,Anti-White,Individual,S,S
1993,State,NY,New York,1993-11-08,2.0,,3,3.0,,Asian,Not Hispanic or Latino,2,Aggravated Assault,2.0,Highway/Road/Alley/Street/Sidewalk,Anti-Black or African American,Individual,S,S
1994,City,FL,Florida,1994-02-28,,,1,,,Unknown,Not Specified,1,Destruction/Damage/Vandalism of Property,0.0,Church/Synagogue/Temple,Anti-Jewish,Religious Organization,S,S
1995,Other,IL,Illinois,1995-09-14,1.0,1.0,2,1.0,1.0,White,Not Hispanic or Latino,2,Robbery,2.0,Gas Station,Anti-Hispanic or Latino,Individual,S,S
1996,County,PA,Pennsylvania,1996-04-30,1.0,,1,1.0,,Black or African American,Not Specified,1,Intimidation,1.0,Residence/Home,Anti-Gay (Male),Individual,S,S
1997,City,OH,Ohio,1997-12-03,,,2,,,White,Not Hispanic or Latino,1,Destruction/Damage/Vandalism of Property,0.0,School/College,Anti-Black or African American,Other,S,S
1998,State,MI,Michigan,1998-06-19,2.0,,1,1.0,,American Indian or Alaska Native,Not Specified,2,Simple Assault,2.0,Highway/Road/Alley/Street/Sidewalk,Anti-White,Individual,S,S
1999,County,GA,Georgia,1999-08-11,1.0,,3,2.0,1.0,Black or African American,Hispanic or Latino,1,Aggravated Assault,1.0,Residence/Home,Anti-Asian,Individual,S,S
2000,City,WA,Washington,2000-01-27,,1.0,1,,1.0,Unknown,Not Specified,1,Intimidation,1.0,School/College,Anti-Islamic (Muslim),Individual,S,S
2001,Other,AZ,Arizona,2001-10-16,3.0,,2,2.0,,White,Not Hispanic or Latino,3,Simple Assault,3.0,Restaurant,Anti-Hispanic or Latino,Individual,S,S
2002,State,NC,North Carolina,2002-05-07,1.0,,1,1.0,,Asian,Not Specified,1,Destruction/Damage/Vandalism of Property,0.0,Residence/Home,Anti-Black or African American,Other,S,S
2003,County,NJ,New Jersey,2003-09-23,,,1,,,White,Not Hispanic or Latino,1,Intimidation,0.0,Church/Synagogue/Temple,Anti-Jewish,Religious Organization,S,S
2004,City,CO,Colorado,2004-12-14,2.0,1.0,4,3.0,1.0,Black or African American,Not Specified,3,Robbery,3.0,Department/Discount Store,Anti-White,Individual,S,S
2005,Other,MA,Massachusetts,2005-03-29,1.0,,2,1.0,1.0,White,Hispanic or Latino,1,Aggravated Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Gay (Male),Individual,S,S
2006,County,TN,Tennessee,2006-07-08,,,1,,,Unknown,Not Specified,1,Simple Assault,0.0,School/College,Anti-Black or African American,Other,S,S
2007,State,VA,Virginia,2007-02-19,1.0,,1,1.0,,American Indian or Alaska Native,Not Hispanic or Latino,1,Intimidation,1.0,Residence/Home,Anti-Hispanic or Latino,Individual,S,S
2008,City,OR,Oregon,2008-11-03,2.0,,3,2.0,1.0,Asian,Not Specified,2,Destruction/Damage/Vandalism of Property,2.0,Highway/Road/Alley/Street/Sidewalk,Anti-White,Individual,S,S
