data_year,agency_type_name,state_abbr,state_name,incident_date,adult_victim_count,juvenile_victim_count,total_offender_count,adult_offender_count,juvenile_offender_count,offender_race,offender_ethnicity,victim_count,offense_name,total_individual_victims,location_name,bias_desc,victim_types,multiple_offense,multiple_bias
1991,City,TX,Texas,1991-03-15,1.0,,1,1.0,0.0,White,Not Specified,1,Intimidation,1.0,Residence/Home,Anti-Black or African American,Individual,S,S
1992,County,NY,New York,1992-07-22,,1,2,,,Black or African American,Not Hispanic or Latino,1,Destruction/Damage/Vandalism of Property,0.0,Church/Synagogue/Temple,Anti-Jewish,Religious Organization,S,S
1993,State,CA,California,1993-11-08,2.0,,1,1.0,,Asian,Not Specified,2,Aggravated Assault,2.0,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
1994,City,FL,Florida,1994-02-14,,,1,,,Unknown,Not Hispanic or Latino,1,Simple Assault,1.0,School/College,Anti-Hispanic or Latino,Individual,S,S
1995,Other,IL,Illinois,1995-09-30,1.0,1.0,3,2.0,1.0,White,Hispanic or Latino,1,Robbery,1.0,Commercial/Office Building,Anti-White,Individual,M,S
1996,County,PA,Pennsylvania,1996-04-05,,,1,,,Black or African American,Not Specified,1,Destruction/Damage/Vandalism of Property,0.0,Residence/Home,Anti-White,Individual,S,S
1997,City,OH,Ohio,1997-08-12,1.0,,2,2.0,0.0,White,Not Hispanic or Latino,1,Intimidation,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Gay (Male),Individual,S,S
1998,State,MI,Michigan,1998-10-25,,1,1,1.0,0.0,Unknown,Not Specified,1,Simple Assault,1.0,Residence/Home,Anti-Islamic (Muslim),Individual,S,S
1999,City,GA,Georgia,1999-12-03,2.0,,1,1.0,,Black or African American,Not Hispanic or Latino,2,Aggravated Assault,2.0,Restaurant,Anti-White,Individual,S,S
2000,County,WA,Washington,2000-05-18,1.0,,1,,,White,Not Specified,1,Destruction/Damage/Vandalism of Property,0.0,School/College,Anti-Black or African American,Individual,S,S
2001,Other,AZ,Arizona,2001-01-27,,,2,,,American Indian or Alaska Native,Not Hispanic or Latino,1,Intimidation,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-American Indian or Alaska Native,Individual,S,S
2002,City,MA,Massachusetts,2002-06-09,1.0,1.0,1,1.0,0.0,White,Not Hispanic or Latino,2,Simple Assault,2.0,Residence/Home,Anti-Jewish,Individual,S,S
2003,State,NC,North Carolina,2003-03-14,,,1,,,Unknown,Hispanic or Latino,1,Destruction/Damage/Vandalism of Property,0.0,Church/Synagogue/Temple,Anti-Islamic (Muslim),Religious Organization,S,S
2004,County,CO,Colorado,2004-09-22,1.0,,2,1.0,1.0,Black or African American,Not Specified,1,Aggravated Assault,1.0,Parking/Drop Lot/Garage,Anti-Hispanic or Latino,Individual,M,S
2005,City,NV,Nevada,2005-07-30,2.0,,1,1.0,,Asian,Hispanic or Latino,2,Robbery,2.0,Commercial/Office Building,Anti-Asian,Individual,S,S
