data_year,agency_type_name,state_abbr,state_name,incident_date,adult_victim_count,juvenile_victim_count,total_offender_count,adult_offender_count,juvenile_offender_count,offender_race,offender_ethnicity,victim_count,offense_name,total_individual_victims,location_name,bias_desc,victim_types,multiple_offense,multiple_bias
1991,City,NY,New York,1991-03-15,1.0,,2,2.0,,White,Not Hispanic or Latino,1,Intimidation,1.0,Residence/Home,Anti-Jewish,Individual,S,S
1992,County,CA,California,1992-07-22,,1.0,1,,1.0,Black or African American,Not Specified,1,Simple Assault,1.0,School/College,Anti-White,Individual,S,S
1993,State,TX,Texas,1993-11-08,2.0,,3,3.0,,Unknown,Hispanic or Latino,2,Aggravated Assault,2.0,Highway/Road/Alley/Street/Sidewalk,Anti-Hispanic or Latino,Individual,S,S
1994,City,FL,Florida,1994-02-28,,,1,,,White,Not Hispanic or Latino,1,Destruction/Damage/Vandalism of Property,0.0,Church/Synagogue/Temple,Anti-Islamic (Muslim),Religious Organization,S,S
1995,County,IL,Illinois,1995-09-10,1.0,,1,1.0,,Black or African American,Not Hispanic or Latino,1,Robbery,1.0,Convenience Store,Anti-Asian,Individual,S,S
1996,City,PA,Pennsylvania,1996-04-18,3.0,,2,2.0,,White,Not Specified,3,Intimidation,3.0,Residence/Home,Anti-Black or African American,Individual,M,S
1997,Other,OH,Ohio,1997-08-05,,1.0,1,,1.0,Asian,Not Hispanic or Latino,1,Simple Assault,1.0,Park/Playground,Anti-White,Juvenile,S,S
1998,State,MI,Michigan,1998-12-20,1.0,,0,,,Unknown,Not Specified,1,Destruction/Damage/Vandalism of Property,0.0,Residence/Home,Anti-Gay (Male),Individual,S,S
1999,City,GA,Georgia,1999-05-30,2.0,,1,1.0,,White,Hispanic or Latino,2,Aggravated Assault,2.0,Bar/Nightclub,Anti-Black or African American,Individual,S,S
2000,County,NC,North Carolina,2000-10-12,,,2,2.0,,Black or African American,Not Hispanic or Latino,1,Destruction/Damage/Vandalism of Property,0.0,School/College,Anti-White,Other,S,S
2001,City,WA,Washington,2001-09-15,5.0,,3,3.0,,White,Not Hispanic or Latino,5,Intimidation,5.0,Mosque,Anti-Islamic (Muslim),Religious Organization,M,S
2002,State,NJ,New Jersey,2002-06-07,1.0,,1,1.0,,Unknown,Not Specified,1,Simple Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Jewish,Individual,S,S
2003,County,VA,Virginia,2003-01-25,,1.0,2,,2.0,White,Not Hispanic or Latino,1,Aggravated Assault,1.0,Residence/Home,Anti-Hispanic or Latino,Juvenile,S,S
2004,City,AZ,Arizona,2004-11-14,2.0,,1,1.0,,Black or African American,Not Specified,2,Robbery,2.0,Gas Station,Anti-Asian,Individual,S,S
2005,Other,MA,Massachusetts,2005-03-03,1.0,,0,,,Asian,Hispanic or Latino,1,Destruction/Damage/Vandalism of Property,0.0,Church/Synagogue/Temple,Anti-Catholic,Religious Organization,S,S
2006,County,TN,Tennessee,2006-08-19,4.0,,2,2.0,,White,Not Hispanic or Latino,4,Intimidation,4.0,Residence/Home,Anti-Black or African American,Individual,M,S
2007,City,CO,Colorado,2007-12-01,,,1,,,Unknown,Not Specified,1,Simple Assault,1.0,School/College,Anti-Gay (Male),Other,S,S
2008,State,MN,Minnesota,2008-07-04,1.0,,1,1.0,,Black or African American,Not Hispanic or Latino,1,Aggravated Assault,1.0,Park/Playground,Anti-White,Individual,S,S
