data_year,agency_type_name,state_abbr,state_name,incident_date,adult_victim_count,juvenile_victim_count,total_offender_count,adult_offender_count,juvenile_offender_count,offender_race,offender_ethnicity,victim_count,offense_name,total_individual_victims,location_name,bias_desc,victim_types,multiple_offense,multiple_bias
1991,City,TX,Texas,1991-03-15,1.0,,1,1.0,,White,Hispanic or Latino,1,Intimidation,1.0,Residence/Home,Anti-Hispanic or Latino,Individual,S,S
1992,Sheriff,FL,Florida,1992-08-22,,1.0,2,,2.0,Black or African American,Not Hispanic or Latino,1,Simple Assault,1.0,School/College,Anti-White,Individual,S,S
1993,City,NY,New York,1993-11-07,2.0,,1,1.0,,Unknown,Not Specified,2,Aggravated Assault,2.0,Highway/Road/Alley/Street/Sidewalk,Anti-Jewish,Individual,S,S
1994,Other,CA,California,1994-02-14,1.0,1.0,3,2.0,1.0,White,Not Hispanic or Latino,2,Destruction/Damage/Vandalism of Property,2.0,Church/Synagogue/Temple,Anti-Islamic (Muslim),Individual,S,S
1995,Sheriff,IL,Illinois,1995-07-30,,,1,,,Black or African American,Hispanic or Latino,1,Robbery,0.0,Convenience Store,Anti-Asian,Other,S,S
1996,City,PA,Pennsylvania,1996-09-03,1.0,,1,1.0,,White,Not Hispanic or Latino,1,Intimidation,1.0,Residence/Home,Anti-Black or African American,Individual,S,S
1997,Other,OH,Ohio,1997-04-18,,,2,,,Unknown,Not Specified,1,Simple Assault,1.0,Restaurant,Anti-Gay (Male),Individual,S,S
1998,Sheriff,MI,Michigan,1998-12-25,2.0,,1,1.0,,Black or African American,Not Hispanic or Latino,2,Aggravated Assault,2.0,Bar/Nightclub,Anti-White,Individual,S,S
1999,City,GA,Georgia,1999-05-11,1.0,1.0,1,,,White,Not Specified,2,Destruction/Damage/Vandalism of Property,2.0,School/College,Anti-Jewish,Individual,S,S
2000,Other,WA,Washington,2000-10-27,,,1,,,Unknown,Hispanic or Latino,1,Intimidation,0.0,Highway/Road/Alley/Street/Sidewalk,Anti-Native Hawaiian or Other Pacific Islander,Other,S,S
2001,Sheriff,AZ,Arizona,2001-01-19,3.0,,2,2.0,,White,Not Hispanic or Latino,3,Simple Assault,3.0,Residence/Home,Anti-Hispanic or Latino,Individual,S,S
2002,City,MA,Massachusetts,2002-06-08,,1.0,1,,,Black or African American,Not Hispanic or Latino,1,Aggravated Assault,1.0,Parking Lot/Garage,Anti-Islamic (Muslim),Individual,S,S
2003,Other,TX,Texas,2003-03-04,1.0,,1,1.0,,Unknown,Not Specified,1,Destruction/Damage/Vandalism of Property,1.0,Church/Synagogue/Temple,Anti-Catholic,Individual,S,S
2004,Sheriff,CO,Colorado,2004-08-15,2.0,,1,1.0,,White,Hispanic or Latino,2,Intimidation,2.0,Highway/Road/Alley/Street/Sidewalk,Anti-Black or African American,Individual,S,S
2005,City,FL,Florida,2005-11-22,,,2,,,Black or African American,Not Hispanic or Latino,1,Simple Assault,1.0,School/College,Anti-Gay (Male),Individual,S,S
2006,Other,NY,New York,2006-02-28,1.0,1.0,3,2.0,1.0,White,Not Hispanic or Latino,2,Aggravated Assault,2.0,Residence/Home,Anti-Asian,Individual,S,S
2007,Sheriff,CA,California,2007-07-09,,,1,,,Unknown,Hispanic or Latino,1,Destruction/Damage/Vandalism of Property,0.0,Gas Station,Anti-Hispanic or Latino,Other,S,S
2008,City,IL,Illinois,2008-09-14,2.0,,1,1.0,,Black or African American,Not Specified,2,Intimidation,2.0,Bar/Nightclub,Anti-White,Individual,S,S
