EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
TechNova Solutions,62012,-12.3,8.7,-5.2,3.4,15.6,8.9,12.4,14.2,18.7,21.3,25.6,28.9,43.3,36.7,Small,2024-03-15
Global Banking Group,66220,-8.9,12.1,-2.3,6.7,18.2,12.4,10.1,8.7,15.8,17.2,22.3,24.1,49.8,40.3,Medium,2024-06-22
Healthcare Plus Ltd,68200,-4.1,9.3,-3.8,-1.2,12.7,9.8,8.2,10.3,14.1,16.5,21.8,23.9,46.9,40.8,Medium,2024-02-18
Green Energy Co,71120,-15.2,11.6,-6.9,4.3,21.4,15.8,14.8,17.2,20.3,22.8,28.1,30.5,37.0,31.8,Small,2024-07-30
Urban Development Ltd,71200,-3.4,7.8,-4.5,5.2,16.9,11.3,9.6,11.8,15.4,17.9,23.7,25.6,41.3,33.2,Medium,2024-04-11
Financial Services Ltd,66300,-6.7,15.4,-3.1,8.9,23.1,18.7,12.3,14.9,19.2,21.5,27.8,30.1,37.6,32.9,Medium,2024-05-05
Retail World Inc,47110,-11.8,6.2,-7.3,2.1,13.8,9.4,11.2,12.8,17.3,19.4,24.5,26.7,47.1,41.2,Large,2024-08-17
EduTech Academy,85510,-13.5,8.9,-9.2,1.3,9.8,6.7,7.1,8.9,13.4,15.2,21.6,23.4,44.4,38.1,Small,2024-01-25
Transport Systems Ltd,49300,-9.6,13.2,-5.8,3.8,17.3,14.6,9.8,11.4,16.5,18.2,24.7,26.3,41.7,36.8,Medium,2024-09-12
Creative Minds Studio,90000,-18.6,7.4,-11.4,2.9,14.5,10.2,12.1,14.8,19.3,21.1,26.8,28.5,39.7,34.2,Small,2024-03-04
Medical Diagnostics Ltd,68300,-5.4,14.1,-2.6,5.7,19.8,16.3,11.7,13.1,18.9,20.4,26.2,28.1,36.4,30.8,Medium,2024-10-22
Software Innovations plc,62020,-14.8,9.8,-5.1,3.2,15.9,9.1,11.6,13.4,18.2,20.1,25.4,27.8,39.3,33.9,Medium,2024-02-28
Construction Masters Ltd,41000,-7.2,11.9,-4.2,4.8,18.4,13.7,10.3,12.1,16.7,18.5,23.1,25.2,38.9,32.4,Medium,2024-11-05
Retail Pro Group,47210,-16.5,6.7,-8.3,1.6,12.6,8.1,9.8,11.5,15.9,17.8,22.6,24.7,44.1,37.4,Large,2024-04-19
