EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
Tech Innovations Ltd,62012,-12.3,8.7,-5.2,3.1,15.8,12.4,22.1,28.6,20.4,25.8,18.9,22.3,18.6,11.2,Small,2025-03-15
Healthcare Solutions Ltd,86210,-8.9,12.4,-3.7,2.8,12.1,9.6,25.3,32.1,23.7,29.4,21.8,27.6,19.2,15.4,Medium,2025-02-28
Financial Services Group,66210,-15.6,6.8,-8.3,4.2,18.9,14.5,20.8,26.3,19.2,24.1,17.5,21.9,18.4,13.7,Large,2025-01-20
Green Energy Co,71110,-6.2,9.3,-2.4,1.9,13.6,11.1,24.1,29.7,22.4,27.8,20.3,25.1,19.8,14.3,Medium,2025-03-05
Retail World Ltd,47910,-11.7,5.2,-6.8,2.4,11.4,8.9,26.9,33.2,24.3,30.1,22.7,28.4,19.1,16.2,small,2025-02-14
Manufacturing Excellence,23110,-4.8,8.1,-1.9,3.5,16.2,12.8,19.5,25.6,21.3,28.2,23.1,26.9,18.8,12.1,Medium,2025-03-18
Education Services Ltd,85510,-7.4,10.6,-4.1,2.1,14.3,11.8,23.4,30.2,21.6,27.8,19.9,24.5,18.7,13.1,Medium,2025-01-25
Transport & Logistics,52220,-9.1,7.4,-3.3,1.6,12.9,9.3,27.2,34.1,25.4,31.9,22.8,28.7,19.6,16.8,Small,2025-02-10
Building Contractors Ltd,41200,-5.3,11.8,-2.1,2.9,17.4,13.2,18.6,24.9,20.1,26.7,23.3,28.1,20.8,14.1,Large,2025-03-12
Media House Ltd,62020,-13.8,5.9,-6.7,3.8,14.8,10.2,21.4,28.3,19.8,25.8,18.1,22.6,17.8,12.4,Small,2025-01-18
Hospitality Group Ltd,56100,-10.2,9.6,-4.5,2.3,13.2,10.7,25.8,31.4,23.9,28.6,21.2,26.3,19.7,15.1,Medium,2025-03-22
Software Solutions Ltd,62011,-16.5,4.1,-9.1,5.3,19.2,12.6,22.8,29.1,20.3,26.5,18.7,24.2,18.2,11.3,Large,2025-02-15
Engineering Works Ltd,33110,-8.4,13.2,-3.9,4.7,18.6,14.1,19.7,25.4,21.2,28.1,23.5,27.9,19.1,13.8,Medium,2025-03-10
Restaurant Chain Ltd,56300,-7.8,10.9,-3.5,2.7,12.6,9.8,24.3,30.8,22.6,28.5,21.1,26.7,18.9,15.3,Small,2025-01-30
Real Estate Agency,68200,-6.1,12.3,-2.8,3.1,15.4,11.9,20.1,27.3,21.9,29.4,23.1,28.8,20.1,16.2,Medium,2025-03-20
Marketing Communications,73110,-9.5,7.8,-4.6,1.8,14.1,10.5,22.6,29.2,20.8,27.1,19.4,24.9,17.9,12.3,Small,2025-02-22
Construction Services Ltd,42110,-5.9,14.6,-2.7,5.1,16.8,12.3,21.2,27.8,22.9,30.1,24.3,31.2,20.3,15.7,Large,2025-03-08
Fashion Retail Ltd,47510,-12.1,6.3,-5.4,2.6,11.8,8.2,26.4,33.1,24.7,31.5,22.1,28.3,18.5,14.4,Medium,2025-01-15
Technology Partners Ltd,62020,-14.3,4.9,-7.6,6.2,17.5,13.1,23.8,29.7,21.9,27.6,19.9,25.1,18.4,12.9,Large,2025-03-14
Telecom Network Ltd,61900,-8.9,10.2,-3.8,3.3,15.2,11.6,23.1,29.5,21.3,27.8,19.8,25.3,18.1,13.4,Medium,2025-02-08
Insurance Brokers Ltd,66190,-6.4,11.5,-2.5,2.1,13.8,10.2,24.6,31.8,22.5,29.3,20.5,26.1,18.3,14.7,Small,2025-03-25
Consulting Firm Ltd,74900,-11.2,7.7,-5.1,4.4,14.9,11.3,25.1,32.6,23.2,29.8,21.4,27.2,18.8,15.2,Medium,2025-01-22
Food Manufacturing Ltd,10720,-4.3,13.9,-1.8,1.5,12.4,9.6,24.9,32.1,23.1,29.7,22.4,29.3,20.6,16.4,Medium,2025-03-02
Banking Services Ltd,66220,-15.8,6.1,-9.2,4.9,18.1,13.8,20.2,26.8,19.4,25.7,18.3,23.4,18.9,14.2,Large,2025-03-19
Travel & Tourism Co,79110,-9.4,8.9,-4.2,2.5,12.3,8.9,24.1,30.7,22.8,28.9,21.3,27.4,18.7,15.1,Medium,2025-02-17
Digital Marketing Agency,73120,-12.6,4.8,-6.3,3.7,16.7,12.9,22.3,29.1,20.7,26.8,18.6,23.3,17.2,12.6,Small,2025-03-21
Agriculture Holdings Ltd,01200,-5.7,12.1,-2.4,2.3,14.5,10.8,26.7,33.9,24.5,31.2,21.9,28.1,18.4,14.9,Small,2025-01-28
Energy Services Ltd,71200,-7.2,9.4,-3.1,4.1,15.8,11.2,23.3,30.1,21.6,27.4,19.5,24.8,18.2,13.9,Medium,2025-03-16
Medical Equipment Ltd,28310,-10.8,8.3,-4.9,3.5,13.9,10.3,25.6,32.4,23.4,29.9,21.8,28.5,19.4,15.6,Large,2025-02-05
Education Technology Ltd,85520,-14.1,5.2,-7.3,6.8,17.1,12.5,22.9,29.8,21.5,28.4,19.2,25.9,18.6,13.3,Medium,2025-03-23
Environmental Consultants,74900,-6.8,14.2,-3.2,4.6,18.3,12.1,19.8,27.4,20.9,30.2,24.4,28.7,21.1,15.4,Small,2025-01-19
Transportation Services Ltd,52210,-11.5,7.1,-5.7,2.2,11.9,8.6,26.3,33.4,24.1,30.6,22.3,28.2,19.7,15.9,Medium,2025-03-11
Property Management Ltd,68310,-8.6,11.4,-3.6,2.9,14.7,11.0,24.7,31.6,23.0,28.8,20.8,27.1,18.5,12.8,Large,2025-02-25
Hospitality Investments Ltd,56300,-7.9,9.2,-3.4,2.4,12.1,9.4,25.3,32.1,23.6,29.7,21.2,27.8,18.6,14.9,Medium,2025-03-13
Financial Research Ltd,66240,-13.4,6.7,-8.1,5.5,16.9,12.4,21.7,28.3,20.5,26.9,18.8,23.7,17.5,12.9,Small,2025-02-11
Retail Distribution Ltd,47990,-6.5,10.8,-2.9,1.7,13.4,9.9,25.9,32.7,24.1,29.4,22.0,28.6,18.7,15.3,Medium,2025-03-27
Legal Services Ltd,69200,-9.7,7.9,-4.3,3.0,14.8,11.4,24.5,31.9,22.7,29.1,20.2,26.4,18.1,13.8,Small,2025-01-31
Healthcare Supplies Ltd,28910,-4.6,12.9,-1.7,3.8,16.2,10.5,23.8,31.3,21.4,28.7,19.6,26.1,17.8,16.2,Medium,2025-03-17
Manufacturing Systems Ltd,23300,-8.3,9.7,-3.5,5.2,17.3,12.9,20.7,27.8,21.6,30.1,23.8,31.5,21.3,15.9,Large,2025-02-18
Marketing Analytics Ltd,73200,-12.8,6.2,-6.5,2.8,15.1,11.8,24.2,30.8,22.3,28.1,19.7,25.4,18.5,13.7,Medium,2025-03-01
Technology Solutions Ltd,62012,-15.3,4.3,-8.9,3.9,18.6,13.4,23.5,29.9,21.2,27.8,19.3,24.6,18.1,12.8,Small,2025-03-19
Real Estate Development Ltd,68200,-5.4,11.6,-2.6,4.3,15.7,12.1,22.8,29.3,21.1,27.7,19.9,25.6,18.4,13.1,Medium,2025-01-27
Food Distribution Ltd,10730,-7.1,13.4,-3.1,4.1,14.2,10.7,25.2,32.8,23.4,29.9,21.7,28.4,18.8,14.6,Small,2025-03-07
Consulting & Strategy Ltd,74900,-10.6,5.8,-5.3,3.6,13.5,10.2,23.9,30.6,22.2,28.1,19.8,26.3,17.9,13.2,Medium,2025-02-19
E-commerce Platform Ltd,62020,-14.7,3.9,-7.9,6.1,17.8,13.1,22.4,29.2,20.8,26.7,18.4,24.1,17.6,12.7,Large,2025-03-24
Automotive Parts Ltd,28210,-8.8,11.3,-3.2,2.9,15.8,11.7,20.9,27.4,21.5,29.0,23.2,28.8,20.3,15.6,Medium,2025-02-01
Banking Infrastructure Ltd,66230,-9.3,7.6,-3.8,4.1,16.4,12.2,21.4,28.3,20.1,26.9,18.6,23.8,18.3,14.1,Large,2025-03-12
Retail Trading Ltd,47410,-11.9,6.9,-5.6,2.5,12.8,9.1,26.8,34.1,24.6,31.8,22.1,29.3,19.1,15.8,Small,2025-01-23
Data Analytics Ltd,62012,-13.2,4.7,-7.1,3.2,16.1,12.3,23.2,29.8,21.3,27.6,19.1,24.4,17.9,13.5,Medium,2025-03-30
Pharmaceuticals Ltd,28720,-5.2,10.5,-2.3,1.8,13.7,10.1,24.1,31.4,22.5,29.7,20.9,27.6,18.4,15.2,Large,2025-02-24
Media Entertainment Ltd,62020,-14.9,4.4,-8.2,5.4,18.4,13.0,22.7,29.4,21.0,26.7,18.7,24.3,17.4,12.9,Small,2025-03-09
Travel Agencies Ltd,79120,-7.6,12.7,-3.5,3.1,12.7,9.5,25.4,32.1,23.8,29.6,21.6,28.3,18.9,14.8,Medium,2025-01-29
Construction Materials Ltd,42910,-6.3,11.8,-2.2,2.6,14.8,11.3,22.3,29.1,21.0,27.7,20.2,25.8,18.5,13.9,Large,2025-03-26
Professional Services Ltd,74100,-11.1,6.4,-5.4,3.9,14.3,10.8,24.2,31.1,22.8,29.3,21.1,27.5,18.2,14.4,Medium,2025-02-09
Energy Storage Ltd,71120,-9.6,8.2,-4.1,1.9,12.9,9.4,25.7,33.1,23.5,29.8,21.9,28.2,19.2,15.1,Small,2025-03-21
Software Development Ltd,62012,-16.4,3.7,-9.4,5.8,19.1,12.8,23.6,30.1,21.4,27.9,18.9,24.5,18.3,11.9,Large,2025-01-22
Hospitality Facilities Ltd,56300,-8.4,10.1,-3.7,2.3,13.1,9.8,24.5,31.2,22.3,28.9,20.7,27.4,18.6,15.8,Medium,2025-03-15
Business Consulting Ltd,74200,-10.3,5.5,-5.1,4.2,14.2,10.6,23.7,30.8,22.3,28.6,20.1,26.9,18.4,13.6,Small,2025-02-16
Sustainable Agriculture Ltd,01200,-5.8,13.8,-1.9,3.3,15.4,11.1,23.2,30.8,21.6,28.2,19.7,25.9,18.2,14.7,Medium,2025-03-14
Financial Advisory Ltd,66210,-14.5,6.3,-7.8,3.8,16.7,13.3,22.6,29.5,21.1,27.4,18.8,24.3,17.6,12.9,Large,2025-02-07
Electronics Manufacturing Ltd,28220,-8.2,9.9,-3.4,2.6,15.9,12.3,21.3,27.9,22.1,29.1,23.4,28.9,20.2,15.8,Medium,2025-03-22
Technology Services Ltd,62012,-15.9,4.1,-8.7,6.0,18.2,12.7,23.1,29.7,21.2,27.8,18.6,24.2,17.5,12.8,Medium,2025-01-17
Educational Institutions Ltd,85510,-6.9,11.2,-3.3,2.0,14.1,10.3,24.6,31.9,22.7,29.6,20.9,27.3,18.8,15.1,Large,2025-03-03
Healthcare Analytics Ltd,86220,-12.3,5.1,-6.4,3.7,15.3,11.6,23.4,30.2,21.8,28.5,20.3,25.8,18.1,13.4,Small,2025-03-23
Energy Efficiency Ltd,71120,-7.5,14.1,-3.3,4.0,17.1,12.5,20.8,27.9,21.5,30.0,23.6,29.4,20.7,16.3,Medium,2025-02-21
Telecommunications Ltd,61900,-8.7,8.6,-4.1,3.1,14.6,11.0,24.2,31.7,22.4,29.1,20.5,26.8,18.3,14.8,Large,2025-03-18
