EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
ABC Consulting Ltd,73110,12.3,8.7,15.2,18.9,22.5,14.3,25.0,32.1,31.2,38.7,28.9,26.8,15.0,12.4,Small,2025-03-15
XYZ Tech Solutions,62010,-5.2,-3.1,8.4,12.6,18.2,12.1,22.8,28.3,34.1,39.6,29.5,27.1,15.1,13.2,Medium,2025-01-22
Global Financial Services Ltd,66220,4.8,2.9,6.7,9.1,25.1,18.4,28.9,31.2,33.2,34.8,32.1,29.7,16.8,12.3,Large,2025-02-18
Innovate Healthcare Group,86900,9.1,6.4,3.8,5.2,15.2,11.9,24.1,26.7,32.8,36.2,30.1,27.4,13.0,9.6,Medium,2025-04-05
Digital Reach Ltd,62020,-2.3,-1.8,12.1,16.4,21.6,17.2,23.5,29.1,31.8,35.7,28.2,26.9,16.4,14.1,Small,2025-03-30
Creative Solutions Ltd,74200,7.6,5.1,4.9,7.3,19.8,14.5,26.2,30.1,33.9,37.8,29.8,27.6,14.3,11.2,Medium,2025-02-14
TechFlow Ltd,62010,3.2,4.2,-2.1,-4.5,17.3,18.9,24.8,29.5,32.6,35.8,30.3,27.7,14.5,12.8,Small,2025-01-28
Health & Wellness Ltd,86210,2.8,1.6,9.2,11.8,24.7,18.9,25.9,30.8,31.7,36.2,32.4,28.3,14.8,11.7,Medium,2025-03-22
Prime Education Group,85510,6.5,4.2,7.1,8.9,19.4,16.2,26.8,28.6,33.1,35.4,31.2,29.5,13.8,10.8,Small,2025-04-12
Enterprise Analytics Ltd,62020,11.4,8.9,14.8,17.6,23.9,16.7,25.1,32.2,31.5,39.1,29.2,26.8,15.3,13.1,Medium,2025-02-08
Green Energy Partners,71120,5.9,3.8,11.3,13.7,22.8,17.4,27.3,31.5,34.7,38.9,28.4,26.9,14.7,12.2,Large,2025-03-18
Media Dynamics Ltd,73120,8.7,6.3,5.6,8.2,20.1,15.4,25.5,28.9,32.1,35.3,30.7,27.8,13.4,10.9,Small,2025-01-30
