EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
TechGlobal Solutions,62010,-12.3,8.7,-3.2,15.6,22.1,19.8,45.2,52.1,38.9,42.3,27.6,21.4,8.3,11.2,500-999,2024-03-15
Northern Healthcare Ltd,86100,5.8,3.2,2.1,4.5,16.7,18.9,58.3,54.1,34.7,38.2,22.9,25.6,9.1,6.8,1000-4999,2024-02-28
Greenwood Construction Co,41000,-8.9,-12.1,-5.4,-8.9,18.3,12.1,42.1,45.8,35.7,30.2,28.1,22.4,9.7,17.3,50-249,2024-01-20
London Financial Services,66210,11.2,9.8,2.8,6.7,25.1,26.3,47.8,44.2,39.1,36.8,26.4,25.1,8.9,12.1,500-999,2024-04-10
Sustainable Energy Group,35130,-15.6,-18.2,-7.3,-14.8,21.2,17.8,49.4,47.1,33.8,31.9,25.3,24.2,8.6,10.8,250-499,2024-03-05
Brighton Retail Partners,47110,-6.7,-4.3,-2.9,-6.1,13.8,15.2,52.4,56.1,36.9,34.2,26.8,25.7,8.2,9.1,100-249,2024-02-12
Midland Insurance Brokers,66310,2.4,1.8,3.5,2.1,20.9,22.4,46.8,48.3,40.1,39.5,27.2,26.8,9.3,8.7,250-499,2024-05-22
Metro Manufacturing Group,23120,3.2,4.1,-1.5,-2.8,19.6,17.3,43.1,41.8,36.1,38.7,29.2,27.1,8.9,10.2,1000-4999,2024-01-30
North West Education Trust,85510,1.8,-3.2,0.5,2.1,15.8,13.9,54.7,51.2,35.3,32.9,23.8,24.1,7.9,9.8,250-499,2024-03-17
Coastal Shipping Ltd,52200,-12.1,-15.3,-9.2,-11.7,17.4,11.3,45.8,48.9,32.1,31.6,26.3,23.4,7.8,8.7,500-999,2024-02-18
Capital Investment Partners,66220,8.4,6.3,4.1,7.8,22.9,24.2,44.2,43.5,37.9,39.4,25.8,27.3,10.1,8.5,500-999,2024-04-05
Eastern Logistics Group,49300,-8.6,-10.2,-6.7,-9.1,19.1,14.8,46.2,49.1,33.7,31.2,27.9,24.1,8.1,12.3,500-999,2024-03-29
Westminster Property Ltd,68200,1.2,2.4,-1.8,3.2,16.7,14.2,51.3,49.7,34.8,36.3,24.7,25.9,10.2,9.1,250-499,2024-01-08
South Central Mining Co,08100,-22.3,-25.1,-12.4,-16.7,24.8,16.3,44.9,52.1,31.8,24.9,20.6,19.8,8.7,13.2,100-249,2024-05-14
Harrogate Medical Centre,86210,-6.2,-3.8,-4.5,-6.8,18.3,15.4,50.1,53.7,32.9,36.2,26.1,24.6,9.2,12.7,50-249,2024-02-15
Birmingham Transport Systems,52100,-8.9,-11.2,-7.4,-9.8,19.7,13.8,52.2,54.8,34.1,31.6,24.9,23.7,8.5,9.6,1000-4999,2024-03-21
Royal Bank of London,66200,5.1,4.2,3.8,4.6,23.1,24.7,46.5,43.9,38.2,35.8,27.1,26.5,9.2,9.8,10000+,2024-01-25
Manchester Digital Agency,62020,7.8,6.9,5.2,8.3,21.4,20.8,47.1,44.6,39.5,38.1,26.1,27.2,9.7,8.9,250-499,2024-04-18
Bright Futures Educational Trust,85520,2.1,1.3,-1.2,2.5,16.9,14.8,53.8,50.2,35.8,37.6,23.1,24.4,7.9,9.8,50-249,2024-02-29
Yorkshire Engineering Ltd,33110,4.2,3.7,-3.8,-1.9,17.5,15.9,48.9,50.2,35.1,33.7,24.8,23.4,9.3,10.1,500-999,2024-05-06
Eastside Retail Holdings,47210,-3.9,-6.2,-1.7,-3.4,12.8,14.1,54.3,56.8,33.9,32.4,26.2,23.9,8.1,10.6,500-999,2024-01-18
Northeast Construction Group,41100,-9.4,-13.6,-6.1,-10.3,21.8,14.1,40.1,45.2,32.8,30.3,26.7,23.6,8.4,11.9,1000-4999,2024-03-11
London Legal Advice Bureau,69200,12.1,8.3,2.3,5.8,24.1,25.3,43.2,41.9,36.8,38.5,25.4,26.8,9.8,8.1,100-249,2024-04-29
Wimbledon Sports Academy,77110,3.8,2.9,4.2,3.1,23.2,22.6,44.5,46.8,37.1,35.2,26.9,26.1,9.5,10.3,250-499,2024-02-10
Northern Energy Company,35110,-15.8,-19.3,-8.9,-15.2,22.3,16.8,46.1,49.2,34.4,31.3,25.1,23.8,8.8,12.8,500-999,2024-03-23
Leicester Financial Services,66100,6.5,5.8,3.1,4.9,20.9,21.7,45.7,44.3,37.8,38.6,26.7,25.9,9.6,8.7,250-499,2024-01-15
Central Retail Group,47120,-4.7,-5.9,-2.4,-5.1,14.2,16.3,51.6,54.8,36.1,32.9,26.8,24.1,8.3,11.8,1000-4999,2024-05-16
Cambridge Technology Solutions,62090,-10.5,-8.9,-5.8,-7.2,21.3,17.9,46.8,48.2,35.9,33.4,24.3,25.7,8.4,10.8,500-999,2024-02-22
Westside Automotive Ltd,45200,-5.6,-7.1,-3.2,-4.9,18.6,15.4,47.9,49.5,34.7,32.6,26.1,25.3,8.7,9.8,250-499,2024-03-19
Oxford University Hospital Trust,86100,-2.3,-5.8,-2.1,-3.4,17.1,18.9,52.4,51.8,36.7,38.1,25.3,24.8,9.1,9.9,1000-4999,2024-04-02
Northampton Property Management,68100,3.9,2.7,1.8,3.3,18.8,16.2,49.1,50.7,35.4,32.8,26.3,27.6,9.5,9.1,100-249,2024-02-25
Swansea Manufacturing Corp,23200,-6.8,-9.5,-4.7,-8.2,19.3,15.6,45.7,48.3,34.1,31.9,26.9,23.4,8.1,12.2,50-249,2024-01-31
Bath Health Services,86220,-9.2,-6.8,-4.6,-5.9,11.8,14.9,50.8,52.1,37.2,34.8,24.8,22.9,7.9,10.1,250-499,2024-03-07
Liverpool Retail Stores,47000,-7.5,-8.9,-3.8,-6.5,12.9,15.2,53.2,55.8,34.7,33.1,26.4,23.7,8.1,10.5,250-499,2024-04-20
Royal Institute of Science & Tech,85310,1.6,-2.1,1.4,1.9,16.7,14.3,51.9,49.6,36.2,38.1,24.4,25.2,8.3,10.1,500-999,2024-02-14
Milton Keynes Transport Systems,52300,-11.3,-14.2,-8.5,-12.1,18.4,13.7,46.9,51.2,31.1,30.8,25.2,22.3,7.8,11.3,1000-4999,2024-03-13
Plymouth Maritime Services,50200,-10.1,-12.8,-6.9,-9.7,20.6,17.2,44.8,47.1,33.5,32.1,27.4,24.8,8.2,11.9,250-499,2024-05-02
Glasgow Communications Company,62030,4.9,3.8,4.7,5.2,21.8,22.4,46.1,44.9,38.4,37.2,26.5,25.8,8.9,9.4,100-249,2024-01-27
Celtic Finance Group,66320,-1.1,-2.8,1.9,-1.6,18.3,20.1,47.5,46.1,37.9,39.2,24.9,26.1,9.8,8.7,500-999,2024-04-23
Newcastle Construction Partners,41200,-7.8,-10.5,-6.3,-8.7,21.1,15.3,40.6,45.7,33.4,29.8,27.9,23.5,8.1,12.8,1000-4999,2024-02-17
Cardiff Legal Services Ltd,69100,8.2,6.4,5.1,6.8,25.1,26.2,42.7,41.2,36.9,38.4,26.2,25.7,10.1,8.8,100-249,2024-03-08
Sheffield Engineering Solutions,33120,-14.1,-16.5,-7.9,-13.4,18.5,14.8,43.8,47.2,32.6,30.4,25.3,23.9,8.9,11.5,500-999,2024-04-12
Bristol Broadcasting Network,58100,3.1,2.3,2.4,3.6,20.8,22.1,45.3,43.7,37.8,39.1,25.6,26.4,9.2,9.9,50-249,2024-05-19
Yorkshire Transport Co,52200,-9.1,-11.8,-6.2,-9.4,19.1,13.8,45.9,48.6,33.2,30.9,26.1,23.6,8.2,10.7,1000-4999,2024-01-22
Edinburgh University Campus,85320,1.9,-0.8,1.7,2.3,17.3,15.6,52.1,50.8,36.1,37.3,24.9,25.1,8.8,10.6,500-999,2024-03-25
Southampton Food Services Ltd,47290,-5.1,-6.8,-3.7,-5.4,13.9,15.8,53.4,55.2,34.8,33.8,26.5,23.9,7.8,10.3,250-499,2024-02-20
Derby City Council,94110,-3.6,-4.9,-2.6,-4.1,18.7,16.9,50.7,52.8,35.9,34.1,25.8,24.1,9.1,10.9,10000+,2024-05-08
Bournemouth Tourism Group,79110,-4.2,-5.8,-1.5,-3.2,14.8,13.6,54.1,55.9,35.6,33.8,25.6,24.2,8.3,9.7,250-499,2024-01-14
