EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
Tech Innovations Ltd,62012,-12.5,8.3,-22.1,-18.7,45.2,32.1,25.3,28.1,23.4,26.5,20.1,19.8,16.6,18.2,Medium,2025-01-15
Global Finance Group,66212,-3.2,2.4,8.9,7.2,38.5,34.2,28.7,29.4,24.8,25.6,20.6,21.3,15.9,16.5,Large,2025-02-03
Healthcare Solutions Ltd,62020,-8.7,5.6,-15.4,-12.8,40.1,29.8,24.5,26.8,23.2,24.7,19.8,21.1,17.5,18.9,Medium,2025-01-28
Retail World plc,47110,-6.1,3.8,-18.3,-14.6,35.7,28.4,27.1,28.9,25.3,26.8,21.2,22.5,16.3,17.8,Small,2025-03-12
Banking Services Ltd,66220,-2.1,1.9,12.6,9.8,42.3,30.1,26.8,27.6,24.1,25.3,20.3,21.4,17.2,18.1,Large,2025-02-20
Manufacturing Excellence,20120,-11.3,7.2,-25.8,-20.5,39.8,26.4,23.6,25.9,24.7,26.3,21.4,22.1,18.1,19.2,Medium,2025-03-05
Consulting Partners,74900,-4.7,3.1,-10.9,-8.2,36.9,31.5,26.4,27.9,24.3,25.8,21.1,22.3,16.8,17.6,Small,2025-01-18
Energy Resources Ltd,20200,-9.4,6.8,-20.3,-16.9,41.2,28.7,25.1,27.3,23.9,25.2,19.9,21.5,17.3,18.4,Large,2025-02-14
Education Hub Ltd,85500,-14.2,9.6,-17.8,-14.1,32.8,25.6,27.5,29.1,25.8,27.2,20.9,22.1,15.1,16.7,Medium,2025-01-22
Marketing Masters,73100,-5.8,4.2,-13.5,-10.7,38.4,30.9,25.9,27.4,23.7,25.1,21.3,22.8,16.6,18.1,Small,2025-03-10
Transport Systems Ltd,49300,-7.9,5.1,-16.2,-13.3,37.1,29.2,24.8,26.7,23.3,25.4,19.5,20.9,16.3,17.7,Medium,2025-02-25
Food & Beverage Co,47210,-13.4,8.9,-19.1,-15.6,34.6,27.3,28.2,30.1,25.9,27.5,20.7,22.2,16.4,17.9,Small,2025-01-30
Real Estate Group,68200,-6.6,4.4,-14.8,-11.2,39.3,28.9,26.5,28.2,24.6,25.9,20.4,21.8,16.7,18.3,Large,2025-02-18
IT Services International,62020,-8.2,5.3,-21.7,-18.4,43.1,29.8,23.8,26.1,24.2,25.3,21.0,22.1,17.8,18.9,Medium,2025-03-01
Fashion Retail Ltd,47190,-4.5,2.7,-12.3,-9.6,41.5,33.4,27.9,29.8,25.4,27.1,21.0,22.4,16.5,17.9,Small,2025-01-25
Medical Devices Ltd,28900,-9.8,6.4,-23.5,-19.8,38.9,27.6,24.3,26.5,23.5,25.1,20.3,21.8,17.4,18.7,Medium,2025-02-28
Energy Trading Co,66220,-3.9,2.2,10.4,8.1,40.2,32.5,26.1,27.8,24.5,25.7,20.2,21.5,17.1,18.5,Large,2025-03-15
Telecom Solutions Ltd,61900,-10.1,6.9,-18.9,-15.2,42.7,30.4,24.9,27.1,23.8,25.4,21.2,22.6,17.9,19.3,Medium,2025-02-10
Financial Planning Ltd,70200,-2.8,1.5,14.2,11.7,44.8,33.1,27.2,28.9,24.4,25.8,20.8,22.3,16.9,18.4,Large,2025-01-20
Hospitality Group,56210,-7.4,4.6,-15.9,-12.4,36.3,29.0,28.1,29.7,25.6,27.0,21.4,22.8,16.1,17.5,Small,2025-03-08
Tech Solutions UK,62011,-8.9,5.7,-24.1,-19.3,45.6,31.9,23.4,26.2,24.0,25.8,20.8,22.3,17.2,18.8,Medium,2025-02-05
Engineering Dynamics,28110,-12.8,8.1,-27.6,-22.9,41.8,28.3,23.7,26.1,23.9,25.2,20.5,22.2,17.7,19.0,Large,2025-03-18
Agricultural Products Ltd,01490,-5.2,3.3,-11.4,-8.9,37.2,30.1,26.3,28.4,24.8,26.1,21.1,22.4,16.6,17.8,Small,2025-01-27
Design Studios Ltd,74100,-4.3,2.9,-9.8,-7.4,35.9,31.1,25.8,27.5,24.1,25.6,21.5,22.8,17.2,18.3,Medium,2025-02-12
Construction Works Ltd,42110,-6.5,4.1,-17.2,-13.8,38.7,29.5,25.4,27.3,23.7,25.0,19.9,21.3,16.2,17.6,Medium,2025-01-31
Education Services Ltd,85300,-13.7,8.8,-16.7,-13.1,33.4,26.8,27.8,29.4,25.7,27.1,20.6,22.0,15.8,17.2,Large,2025-02-16
Retail Fashion Co,47190,-6.8,4.3,-13.1,-10.4,37.8,30.9,27.2,29.1,25.1,26.6,21.3,22.7,16.4,17.9,Small,2025-01-23
Insurance Solutions Ltd,66220,-1.9,1.2,11.8,9.3,42.1,31.7,26.7,28.2,24.3,25.8,20.5,21.9,16.8,18.2,Large,2025-03-03
Technology House Ltd,62012,-7.6,5.0,-22.4,-18.2,43.9,29.1,24.1,26.5,23.9,25.4,20.7,22.0,17.3,18.6,Medium,2025-02-22
Food Distribution Ltd,47220,-9.2,6.1,-20.8,-16.5,35.4,27.9,28.6,30.2,25.5,27.1,20.8,22.4,16.3,17.9,Small,2025-01-29
Banking & Finance Ltd,66212,-3.5,2.1,9.5,7.6,41.3,32.8,27.0,28.5,24.8,26.2,20.4,21.7,16.9,18.1,Large,2025-03-14
Media Group Ltd,71110,-5.4,3.6,-13.9,-11.1,36.1,30.4,25.6,27.4,24.2,25.7,21.3,22.6,17.0,18.4,Medium,2025-02-08
Logistics Co Ltd,49390,-6.3,4.0,-16.8,-13.4,39.1,28.6,25.0,27.2,23.4,25.1,19.6,21.0,16.4,17.8,Medium,2025-03-07
Construction Materials,23800,-11.5,7.4,-24.3,-19.9,42.5,28.1,24.2,26.4,23.8,25.3,20.4,21.9,17.6,19.1,Large,2025-01-21
Software Development Ltd,62020,-7.1,4.8,-21.2,-17.6,44.2,30.8,23.9,26.1,24.3,25.7,20.9,22.4,17.4,18.7,Medium,2025-03-20
Transport Services Ltd,49200,-8.5,5.4,-18.6,-15.0,37.6,29.3,24.9,26.8,23.6,25.0,20.1,21.5,16.8,18.2,Small,2025-02-17
Healthcare Innovations,62020,-9.3,6.2,-19.4,-15.9,39.7,28.4,24.7,27.1,23.4,25.0,19.8,21.3,17.1,18.6,Large,2025-01-31
Retail Markets Ltd,47110,-4.8,3.0,-12.7,-10.0,36.8,31.2,27.2,28.8,24.9,26.4,21.2,22.6,16.7,18.1,Medium,2025-02-26
Travel Agency Ltd,56220,-10.8,6.7,-14.3,-11.6,38.3,29.8,26.4,28.1,23.8,25.2,20.7,22.0,16.3,17.7,Small,2025-03-02
Legal Services Ltd,74100,-2.4,1.7,13.1,10.2,42.9,31.5,26.9,28.4,24.5,25.9,20.1,21.5,16.4,17.9,Large,2025-01-19
Electronics Ltd,33100,-7.8,5.2,-23.1,-18.8,41.4,29.6,24.0,26.3,23.7,25.3,20.5,21.8,17.5,18.9,Medium,2025-02-13
Manufacturing Corp,20120,-5.9,3.7,-14.4,-11.3,39.8,31.4,23.3,25.8,24.6,26.1,20.0,21.4,17.2,18.3,Small,2025-03-16
Consulting & Strategy,74900,-3.1,2.0,-9.1,-6.8,35.2,30.3,25.3,26.9,24.4,25.8,21.0,22.4,16.9,18.3,Medium,2025-02-02
Marketing Communications,73100,-8.1,5.3,-15.5,-12.4,37.9,29.9,25.8,27.5,24.1,25.6,20.8,22.2,16.2,17.6,Small,2025-01-26
Insurance Brokers Ltd,66212,-4.1,2.3,12.3,9.6,43.1,31.9,27.1,28.6,24.4,25.9,20.3,21.7,17.0,18.4,Large,2025-03-09
Media Production House,71120,-11.2,7.0,-12.9,-9.8,36.4,30.7,26.0,27.8,24.5,26.0,20.9,22.3,15.9,17.4,Medium,2025-02-11
Real Estate Management,68200,-6.2,3.9,-13.8,-10.5,38.2,30.0,26.2,27.9,24.6,26.1,20.2,21.6,16.5,17.9,Small,2025-01-30
