EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
Tech Innovations Ltd,62012,-12.5,8.3,15.2,22.1,28.4,13.2,22.1,18.7,25.6,23.4,31.2,29.8,17.8,21.3,Small,2024-06-15
Global Financial Services,66211,3.8,-2.1,-4.7,-8.9,19.2,25.6,28.8,31.4,32.1,30.2,29.3,26.7,12.8,16.5,Medium,2024-07-22
Healthcare Solutions Ltd,86100,-8.9,1.2,7.3,3.8,16.8,12.9,24.2,21.8,31.5,29.1,27.4,25.6,18.9,18.2,Medium,2024-05-18
Retail Masters Group,47110,15.4,9.7,28.9,12.1,22.3,19.8,35.1,32.4,38.7,36.2,25.6,22.1,12.3,15.4,Large,2024-08-30
Green Energy Solutions,38210,-3.2,4.8,12.6,2.3,18.4,16.8,20.1,19.2,28.5,25.6,32.4,27.8,18.9,21.4,Small,2024-06-25
Education Excellence Ltd,85510,6.7,2.1,1.9,0.4,14.3,15.8,26.8,24.9,30.2,29.1,23.5,25.4,17.2,17.8,Medium,2024-07-12
Logistics Advantage Group,52299,-5.9,3.1,8.4,5.2,20.1,15.6,31.2,28.9,33.8,31.6,28.1,26.7,19.1,21.2,Medium,2024-09-05
Creative Media House,73110,12.3,8.9,21.8,18.7,24.6,16.9,29.8,22.1,32.7,26.5,27.6,30.1,12.9,16.8,Small,2024-05-30
Construction Pros Ltd,42111,-1.8,2.4,10.1,1.2,17.2,13.8,23.1,21.9,32.4,26.6,30.8,27.9,18.5,22.5,Medium,2024-08-14
Software Developers Inc,62020,4.2,-3.1,14.9,7.6,23.1,18.2,26.4,23.2,31.2,28.9,28.7,27.3,15.7,19.1,Small,2024-06-18
Financial Consulting Ltd,66192,-9.1,2.7,-5.4,-12.3,19.4,28.7,28.1,29.4,30.8,32.1,29.3,26.7,13.1,15.8,Medium,2024-07-28
Hospitality World Ltd,56300,18.7,15.4,32.1,29.8,26.5,19.8,38.2,35.1,40.8,37.9,19.6,18.4,12.5,13.6,Large,2024-09-12
Manufacturing Excellence Ltd,23110,-4.3,-1.2,7.2,3.1,22.1,17.8,20.9,18.6,33.1,29.7,28.5,26.3,17.8,21.4,Medium,2024-05-22
Marketing Specialists Group,73200,9.8,5.4,18.3,11.6,21.7,16.2,30.1,27.3,33.5,31.2,25.9,24.1,14.1,17.2,Small,2024-08-20
Automotive Parts Co,28299,-6.4,3.6,11.2,2.8,18.9,15.3,25.8,22.7,32.1,28.9,26.7,24.8,16.9,20.3,Medium,2024-07-03
Real Estate Partners Ltd,68200,-2.9,4.1,14.4,6.2,20.8,14.9,28.5,25.1,31.8,28.7,26.1,23.9,19.2,20.8,Medium,2024-08-10
Food & Beverage Group,10720,-7.2,2.8,9.6,1.3,16.4,10.2,21.6,19.5,31.8,29.4,30.1,25.7,16.3,19.8,Large,2024-06-07
Banking Solutions Ltd,66220,3.1,-1.4,-3.2,-5.8,23.6,21.5,29.4,31.7,31.2,33.6,28.9,24.1,12.8,15.2,Medium,2024-09-28
Media Communications Ltd,73300,14.6,10.3,26.4,15.9,27.8,18.7,28.9,23.8,33.1,27.9,26.7,25.8,14.3,16.9,Small,2024-05-27
Energy Resources Ltd,20100,-5.1,6.3,13.8,8.7,26.4,19.8,23.7,21.0,31.5,27.8,29.3,25.6,16.8,19.7,Medium,2024-08-19
Travel & Tours Group,79110,16.8,12.2,24.5,18.9,28.3,16.7,32.1,28.9,34.8,32.6,19.8,17.9,13.5,15.2,Medium,2024-07-15
Technology Systems Ltd,62011,1.9,-2.4,9.3,3.6,18.6,15.9,25.7,23.1,31.8,27.9,28.4,26.2,16.1,19.3,Small,2024-06-24
Insurance Experts Ltd,66300,7.4,1.3,5.9,4.1,24.8,26.2,29.8,31.6,30.2,32.4,26.7,24.8,13.8,16.2,Medium,2024-08-03
Construction Materials Co,43210,-8.2,4.4,16.1,9.2,21.8,15.9,22.4,24.6,33.1,31.2,28.5,26.1,17.8,21.4,Medium,2024-05-15
Professional Services Ltd,74900,11.5,6.1,19.3,14.8,25.4,15.7,27.9,23.4,32.1,29.8,26.7,24.5,14.3,17.8,Small,2024-09-18
Biotech Research Ltd,75000,15.3,9.4,22.7,16.9,24.1,15.8,28.1,23.9,30.8,27.5,26.4,25.2,14.7,17.5,Small,2024-07-25
E-commerce Solutions Inc,62090,-3.8,-0.1,7.8,0.6,22.5,18.4,29.4,27.1,32.5,29.8,25.6,24.1,18.9,22.3,Large,2024-06-20
Health & Safety Group Ltd,85210,-1.4,3.7,12.9,5.8,19.6,14.5,24.9,21.8,31.2,30.5,25.7,22.9,16.2,18.1,Medium,2024-08-31
Transport Services Ltd,49300,-5.2,2.3,10.8,4.9,20.2,16.1,30.8,27.9,33.4,31.1,28.7,26.4,17.9,21.2,Medium,2024-07-09
Software Solutions Ltd,62021,6.4,-1.8,13.5,6.7,21.9,17.8,26.8,23.6,31.4,28.9,27.6,25.3,16.7,20.4,Small,2024-09-22
