EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
TechFusion Ltd,62012,-12.3,8.7,-22.1,-18.9,45.2,33.1,28.4,32.1,34.2,36.7,22.8,21.3,12.3,10.8,Medium,2024-03-15
London Healthcare Group,86210,5.6,12.4,8.2,10.3,38.7,41.2,31.2,29.8,35.6,38.4,24.1,22.5,11.1,9.8,Large,2024-02-28
Green Energy Solutions,71120,3.1,-2.3,-15.6,-12.8,32.4,42.1,27.9,31.2,33.5,34.8,24.0,26.1,15.6,11.9,Small,2024-04-10
Brighton Financial Services,66210,-8.9,-5.2,12.3,15.6,41.5,36.7,29.8,27.2,34.1,30.9,23.4,24.5,11.8,9.4,Medium,2024-01-22
Sustainable Tech Innovations,62020,7.8,-3.1,-9.2,-8.1,39.1,45.8,30.2,31.7,35.8,37.3,22.9,23.1,13.1,12.0,Large,2024-03-19
Northern Construction Ltd,42110,-2.4,4.5,-1.8,-3.2,43.2,38.9,26.8,28.1,34.5,32.4,23.8,21.8,14.9,13.4,Medium,2024-04-05
Metropolitan Retail Holdings,47110,2.9,6.8,4.3,5.7,35.6,32.1,28.7,26.9,33.4,31.2,22.1,24.7,11.5,9.1,Large,2024-02-18
Northern Bank plc,66200,-4.3,3.2,-28.9,-22.4,46.7,38.1,33.2,31.8,31.5,33.2,20.7,20.1,15.9,12.1,Very Large,2024-01-30
Creative Design Studio,74100,1.8,3.9,6.1,8.4,37.4,37.9,26.8,29.2,34.1,35.3,22.9,24.6,10.2,11.1,Small,2024-03-25
Westminster Media Group,73110,3.2,8.1,9.8,12.3,43.2,39.8,31.5,28.7,34.8,31.2,22.1,25.8,11.6,12.3,Medium,2024-04-01
East Midlands Transport Co,49200,-6.5,-4.1,15.4,18.9,38.9,36.2,30.2,29.1,34.1,33.5,22.5,21.3,14.7,12.9,Large,2024-02-25
Global Logistics Network,52100,9.1,14.3,12.8,16.2,41.2,34.8,28.9,29.7,33.8,31.5,23.4,22.2,12.5,9.8,Medium,2024-03-12
Southampton Education Trust,85510,12.4,18.7,5.7,8.1,31.8,38.2,26.3,27.1,32.4,34.8,24.5,21.2,13.2,11.7,Small,2024-04-15
Manchester Marketing Agency,73200,5.8,9.4,13.5,15.7,39.6,37.1,25.4,27.8,32.6,34.8,23.5,22.1,11.9,10.2,Medium,2024-02-20
North West Pharmaceuticals Ltd,25200,-3.9,1.4,11.2,14.5,44.1,38.9,31.2,33.1,33.7,35.4,22.8,21.9,13.3,10.3,Small,2024-03-30
