EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
Tech Innovations Ltd,62012,-12.3,8.7,15.2,22.1,18.5,12.4,45.2,52.1,38.7,41.3,16.1,14.9,12.3,13.2,Small,2024-03-15
Global Financial Services,66220,-8.9,-5.2,-15.6,-18.3,12.4,18.7,38.9,42.3,34.2,37.8,21.1,23.4,23.9,24.8,Medium,2024-04-22
Healthcare Solutions PLC,86210,5.4,3.8,8.9,6.7,16.7,14.2,41.8,46.2,36.5,39.1,19.4,20.7,17.3,18.9,Medium,2024-05-18
Retail Excellence Group,47910,-2.1,1.5,3.4,4.2,21.1,19.8,35.7,38.4,42.1,40.9,18.2,19.6,10.3,12.7,Small,2024-06-30
Green Energy Partners,38110,7.6,9.2,12.3,14.6,14.9,11.8,32.1,30.1,39.8,38.2,21.9,22.8,16.1,18.1,Medium,2024-07-15
Education Dynamics,85510,-3.8,-1.9,4.7,2.8,19.3,17.6,40.2,44.1,35.9,38.7,18.7,19.4,17.6,18.2,Small,2024-08-22
Manufacturing Solutions,23110,0.9,2.3,-2.1,-4.5,22.4,21.7,33.8,32.1,41.2,38.9,19.1,20.3,16.2,18.4,Medium,2024-09-10
Professional Services Ltd,74900,-6.4,-3.7,-5.8,-12.3,23.6,19.4,42.3,47.9,31.4,34.2,18.2,19.6,13.1,14.9,Medium,2024-10-05
Digital Marketing Inc,63110,12.1,14.5,22.1,26.3,11.8,7.4,34.2,39.1,37.8,33.9,19.3,21.6,17.8,19.4,Small,2024-11-12
Real Estate Holdings,68200,-1.7,0.5,6.8,9.2,18.2,14.5,37.1,40.2,38.5,35.7,17.8,19.9,12.3,15.1,Medium,2024-12-01
Construction Masters Ltd,41100,8.3,9.7,-4.2,-8.1,20.1,18.8,40.3,42.1,36.8,39.1,18.9,20.2,15.4,16.4,Medium,2024-01-20
Banking & Finance Co,66210,-7.1,-4.6,1.2,3.8,16.5,13.9,39.8,41.5,34.1,36.7,20.2,21.4,20.2,22.1,large,2024-02-28
Software Development House,62020,-10.9,-8.4,18.9,21.5,19.3,15.6,38.9,44.2,33.7,36.1,18.1,21.2,17.3,19.8,Medium,2024-03-18
Marketing Agency Group,73110,-3.2,-0.8,7.4,9.1,21.3,18.9,35.4,37.8,41.2,39.6,18.8,20.4,17.1,18.6,Small,2024-04-25
