EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
TechFlow Solutions,62012,-12.3,8.7,-15.2,-18.9,22.5,18.3,45.2,52.1,38.7,41.2,16.1,8.9,12.8,9.2,Medium,2024-11-15
Green Energy Group,38110,-5.6,3.4,-8.1,-12.4,18.9,15.6,51.8,48.9,32.3,29.5,15.9,21.6,10.2,17.1,Small,2024-10-22
Prime Construction Ltd,41200,-14.8,12.1,-22.3,-25.7,28.7,23.4,42.1,49.2,37.8,38.1,18.6,12.3,11.5,18.9,Large,2024-12-05
Global Financial Services,66220,-8.9,6.2,-10.8,-14.3,25.1,20.7,47.3,53.9,34.2,31.8,15.7,11.4,12.2,9.5,Large,2024-09-30
HealthFirst Medical,86210,-3.2,2.8,-5.4,-7.8,19.8,16.4,49.1,50.8,31.4,29.7,14.3,12.9,15.2,13.6,Medium,2024-11-18
Urban Retail Chain,47110,-9.4,4.3,-11.2,-15.6,21.6,17.8,52.4,48.9,30.1,27.8,12.3,19.4,15.2,14.7,Medium,2024-10-12
Innovate Education,85510,-6.7,5.1,-9.2,-11.8,17.3,14.2,54.8,51.2,28.9,30.1,13.8,17.9,21.8,20.4,Small,2024-12-01
Future Healthcare Ltd,86900,-4.1,3.9,-6.8,-8.9,20.1,18.5,48.7,51.3,33.2,34.1,13.4,10.8,14.7,11.9,Large,2024-10-28
Smart Logistics Co,49310,-11.2,8.9,-16.4,-20.1,24.3,19.8,46.5,52.8,38.2,37.1,15.3,10.5,13.6,9.8,Medium,2024-11-05
Nexus Media Group,62020,-13.5,9.7,-18.9,-22.4,26.8,21.2,43.1,50.7,35.8,34.9,16.9,11.2,14.2,10.4,Large,2024-10-18
Capital Real Estate,68200,-7.3,4.8,-12.1,-16.2,22.4,18.4,49.5,53.2,31.8,29.4,12.8,16.3,16.9,12.9,Medium,2024-12-10
Digital Marketing Agency,73110,-9.8,6.5,-14.3,-18.7,23.7,18.9,51.2,47.8,29.6,31.5,11.9,15.6,14.8,12.8,Small,2024-11-20
Eco Fashion House,47710,-10.6,7.2,-13.4,-17.8,20.5,16.2,47.9,50.6,33.1,34.2,14.8,11.3,15.9,18.1,Medium,2024-10-05
Prime Banking Services,66300,-6.1,3.8,-8.7,-11.2,24.8,19.6,48.4,52.9,32.5,30.1,13.9,12.6,12.6,10.1,Large,2024-11-25
TechBridge Innovations,62090,-15.2,11.4,-19.8,-23.1,29.3,24.1,40.8,48.6,36.7,37.2,18.1,11.8,11.2,15.3,Medium,2024-12-15
Riverside Insurance,66110,-8.2,4.9,-11.5,-15.4,21.9,17.8,50.1,53.4,30.2,28.9,13.5,18.7,15.7,14.2,Medium,2024-10-15
Metro Transport Systems,49200,-12.8,9.3,-17.6,-21.3,25.6,20.4,42.7,51.6,35.2,34.1,17.8,12.5,12.4,16.7,Large,2024-11-08
FutureTech Solutions,62011,-14.3,10.1,-18.2,-22.1,27.2,22.6,43.5,50.2,34.8,36.3,16.4,10.8,12.8,15.6,Medium,2024-12-08
HealthPlus Clinics,86220,-5.9,3.6,-7.5,-10.2,20.8,17.2,51.4,52.7,32.9,31.5,12.1,10.1,13.6,12.4,Small,2024-11-22
Globex Trading Co,66210,-7.6,4.2,-10.4,-13.7,23.1,18.8,49.2,53.1,33.7,31.8,14.2,12.1,17.8,11.2,Large,2024-10-30
Bright Future Schools,85410,-8.4,5.8,-11.1,-15.8,18.6,15.1,53.9,52.4,29.1,30.8,14.9,17.3,18.6,19.2,Medium,2024-11-10
Global Resources NL,08110,-11.7,8.5,-16.3,-19.8,26.4,21.9,44.1,52.3,37.2,36.1,16.5,11.9,11.8,16.0,Medium,2024-12-12
Prime Energy Partners,06100,-9.1,6.4,-13.6,-17.2,22.3,18.1,46.7,51.8,33.5,32.7,15.2,12.1,14.1,18.6,Large,2024-10-10
City Services Limited,78100,-13.2,8.8,-19.4,-23.7,28.9,24.6,41.8,49.5,38.5,36.7,17.3,12.0,12.4,15.8,Medium,2024-11-30
Creative Minds Studio,74100,-10.3,7.9,-14.7,-18.3,21.4,17.7,50.6,52.9,31.3,33.8,13.2,11.4,16.1,12.8,Small,2024-12-03
Prime Legal Services,69200,-5.4,3.1,-8.3,-11.5,24.2,19.8,48.9,51.8,32.7,30.6,12.6,11.5,13.8,10.9,Large,2024-10-25
Modern Retail Group,47210,-12.4,8.2,-17.1,-20.8,25.8,21.3,42.3,50.9,36.4,37.1,17.5,12.3,12.1,17.0,Medium,2024-11-12
Blue Sky Consulting,74900,-15.8,10.9,-20.1,-24.5,29.7,25.8,40.2,48.1,35.9,34.8,18.3,11.4,11.7,16.1,Large,2024-12-18
Future Foods Ltd,47510,-6.8,4.1,-9.6,-13.2,20.3,16.4,51.7,49.8,31.2,32.6,13.8,18.1,15.9,15.2,Medium,2024-10-18
Global Tech Systems,62021,-11.9,8.3,-16.5,-20.2,26.1,21.7,43.6,51.3,35.5,36.9,16.8,10.8,12.6,15.4,Small,2024-11-28
Ocean Marine Services,49100,-14.1,9.9,-18.6,-22.8,27.8,23.2,41.2,49.4,36.1,37.3,18.2,11.6,11.4,16.8,Large,2024-10-20
Prime Manufacturing,23300,-8.6,5.2,-11.8,-14.9,22.7,18.4,47.4,53.8,31.9,33.2,14.5,11.7,13.6,15.1,Medium,2024-12-20
TechWave Enterprises,62013,-16.4,11.8,-21.3,-25.6,30.1,24.8,39.8,48.9,37.6,35.2,18.7,10.5,11.2,15.8,Medium,2024-11-02
Royal Hotels Group,77200,-9.3,6.1,-13.1,-16.7,21.8,17.6,50.2,54.1,30.5,29.6,13.1,18.3,14.9,14.2,Medium,2024-12-06
Prime Software Labs,62014,-13.9,9.4,-18.7,-22.6,28.3,22.9,42.9,50.4,33.8,36.5,17.1,11.7,12.2,15.9,Large,2024-10-27
Eco Living Store,47520,-7.5,4.8,-10.3,-14.1,20.9,16.8,52.3,49.6,29.8,31.1,13.9,17.6,14.1,19.2,Small,2024-11-27
Golden Education Trust,85520,-6.3,4.4,-8.2,-11.1,19.2,16.7,54.5,51.1,28.3,30.9,14.7,18.8,19.3,17.5,Medium,2024-10-14
Prime Aerospace,33100,-12.7,8.6,-17.2,-21.4,26.5,21.4,41.9,49.1,36.2,35.8,18.2,12.1,12.6,16.5,Medium,2024-12-14
Cloud Computing Solutions,62015,-14.6,10.2,-19.1,-23.4,28.7,24.3,40.8,48.5,35.7,36.1,17.9,11.1,11.5,15.8,Large,2024-11-14
Metro Health Services,86230,-5.1,3.7,-7.2,-9.8,21.3,17.9,51.8,53.7,30.9,32.8,13.5,10.3,14.8,11.8,Medium,2024-10-29
Future Homes Co,74110,-9.9,6.7,-14.2,-17.9,25.4,20.8,44.3,51.7,33.1,35.2,14.8,11.6,15.1,17.0,Large,2024-12-19
Green Building Solutions,41201,-11.4,7.1,-16.8,-20.5,27.1,22.3,42.6,50.8,35.3,36.6,17.6,12.2,12.3,16.6,Medium,2024-10-11
Prime Communications,61900,-10.2,6.8,-15.3,-18.9,25.8,21.6,43.9,51.6,34.2,35.8,16.3,11.8,13.2,14.4,Medium,2024-11-23
Skyline Retail Ltd,47810,-8.7,5.3,-12.4,-16.2,22.1,17.8,50.3,54.2,30.1,29.3,14.1,18.6,15.4,16.3,Small,2024-12-02
TechStar Technologies,62016,-12.9,8.1,-17.5,-21.1,27.5,22.8,41.5,49.7,36.8,36.9,18.0,11.3,11.8,15.0,Large,2024-10-24
Global Investment Firm,66320,-7.4,4.5,-9.8,-13.2,24.6,19.9,49.3,53.9,31.6,30.2,13.7,12.4,14.1,11.7,Medium,2024-11-17
Prime Energy Resources,08120,-6.9,3.9,-9.4,-12.6,20.7,16.5,51.8,52.6,31.2,33.1,13.2,10.4,14.5,12.9,Medium,2024-10-16
Urban Services Group,78101,-13.5,9.1,-18.8,-22.3,29.2,23.6,40.1,48.2,35.6,36.4,18.6,11.2,11.5,16.2,Small,2024-12-17
Future Medical Systems,86900,-4.8,3.2,-6.7,-9.2,21.1,17.7,52.4,51.5,30.8,32.9,12.9,10.8,14.9,12.4,Medium,2024-10-17
TechFlow Industries,62022,-15.4,10.6,-19.5,-23.8,30.2,24.5,39.6,48.4,37.5,35.1,18.8,11.5,11.1,15.7,Medium,2024-11-21
Prime Construction Services,41202,-11.3,8.4,-16.2,-20.1,26.3,21.8,42.4,50.7,36.0,35.0,17.9,11.8,12.2,16.8,Medium,2024-10-23
NextGen Learning Inc,85530,-7.8,5.4,-10.1,-13.6,18.9,15.3,54.1,50.9,31.1,32.3,12.6,19.5,18.8,18.1,Small,2024-12-09
Oceanic Shipping Co,49320,-14.2,9.8,-19.3,-23.5,27.7,23.1,41.1,49.6,35.1,37.4,18.5,11.4,11.5,16.9,Large,2024-10-31
Metro Financial Services,66230,-8.1,5.5,-11.3,-14.8,22.5,18.6,49.6,53.2,30.8,29.9,14.2,18.9,16.1,13.4,Medium,2024-11-04
TechVision Solutions,62023,-13.1,8.9,-18.4,-22.0,28.2,23.8,42.2,50.1,34.7,36.3,17.6,12.1,12.4,15.9,Large,2024-12-13
Future Tech Co,62024,-12.5,8.3,-17.1,-20.9,26.9,22.2,43.2,50.9,35.9,35.1,17.4,11.3,11.9,16.2,Medium,2024-10-19
Prime Software Group,62017,-15.6,10.8,-21.0,-25.3,29.5,25.2,40.3,48.7,36.1,35.8,18.4,11.0,11.6,15.9,Medium,2024-11-16
Global Logistics Ltd,49201,-11.8,8.2,-16.4,-20.3,27.0,22.1,41.8,49.9,36.1,36.5,17.7,11.9,12.1,15.9,Large,2024-12-04
Metro Retail Group,47220,-7.7,4.9,-11.0,-14.4,23.0,18.5,50.2,54.3,30.4,28.9,14.2,17.6,15.6,16.4,Medium,2024-10-21
Global Design Studio,74120,-10.9,7.0,-15.1,-18.8,25.3,20.5,43.5,51.4,33.9,35.3,15.7,11.2,15.1,13.9,Small,2024-11-29
TechInnovate Systems,62018,-13.7,9.2,-19.0,-22.9,28.8,24.0,41.4,48.8,35.2,36.0,17.4,12.3,11.5,15.2,Large,2024-10-26
EcoTech Solutions,62019,-12.2,8.0,-16.6,-20.1,26.8,21.5,42.6,50.1,36.4,35.4,17.8,11.4,12.0,15.8,Medium,2024-12-07
Prime Medical Supplies,86240,-6.4,4.0,-8.6,-11.7,21.2,17.2,52.1,51.2,30.6,32.3,13.1,10.5,14.7,11.8,Medium,2024-10-13
Future Business Co,62025,-14.8,10.3,-19.9,-23.4,29.4,24.1,40.6,48.3,36.3,34.9,18.1,10.9,11.6,16.0,Medium,2024-11-07
