EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
Tech Solutions Ltd,62012,-12.3,8.7,15.2,22.1,25.0,12.8,45.2,38.7,38.9,42.1,32.1,35.4,12.8,13.9,500-999,2024-05-12
Global Finance Group,66220,-8.9,12.4,5.6,18.3,18.7,12.1,42.3,37.8,39.1,41.2,31.8,34.7,14.2,15.3,1000-4999,2024-07-18
Healthcare Partners Ltd,86210,-15.6,20.1,12.8,30.2,22.4,13.9,38.9,34.2,41.7,39.1,33.8,36.5,12.1,14.2,250-499,2024-03-22
Retail Excellence Ltd,47110,-22.1,15.7,8.9,25.6,16.2,11.3,48.3,41.9,37.2,38.4,30.9,33.3,17.8,19.4,100-249,2024-09-30
Education Services Ltd,85510,-9.2,18.9,7.4,21.5,20.1,15.7,40.1,35.8,42.8,40.2,31.7,33.9,13.2,14.8,50-99,2024-06-05
Marketing Masters Ltd,73110,-18.7,25.3,14.3,28.7,19.8,11.7,43.6,38.2,40.3,42.1,34.2,35.9,11.9,13.4,500-999,2024-08-15
Construction Plus Ltd,42110,-6.8,22.4,22.1,29.8,28.3,11.8,39.4,35.1,45.3,41.8,32.7,36.2,12.4,14.5,1000-4999,2024-04-22
Energy Solutions Ltd,38110,-14.2,19.6,18.4,35.2,26.1,15.6,41.8,36.3,40.9,39.4,33.2,34.8,11.3,13.1,500-999,2024-07-08
Transport Logistics Ltd,49310,-20.4,14.1,25.7,19.8,32.4,22.3,44.2,40.1,38.1,39.7,31.3,33.8,14.2,15.9,250-499,2024-05-19
Real Estate Group Ltd,68200,-11.8,17.3,16.9,24.4,19.4,13.2,42.9,39.1,39.8,41.1,32.6,35.2,13.4,14.7,50-99,2024-09-02
Banking & Trust Ltd,66210,-7.3,13.8,10.5,28.1,22.8,17.2,43.4,37.9,40.6,42.3,31.9,34.5,12.2,13.8,1000-4999,2024-06-28
Fashion Retail Ltd,47120,-25.9,16.8,9.3,22.1,18.1,14.2,46.8,41.5,35.2,37.4,29.3,32.1,16.7,18.3,250-499,2024-03-15
Travel Agents Ltd,77110,-16.4,21.7,13.6,26.9,20.8,15.3,42.4,38.7,38.6,40.2,34.1,35.8,12.7,14.1,100-249,2024-08-03
Automotive Works Ltd,35210,-10.5,19.2,16.8,23.3,23.7,14.9,40.5,36.8,40.8,42.5,32.4,34.7,13.7,15.2,500-999,2024-05-11
Software Development Ltd,62020,-22.7,28.1,19.2,31.4,25.4,17.8,39.8,34.3,43.1,38.9,32.8,36.4,11.2,13.5,1000-4999,2024-09-10
Hospitality Group Ltd,56100,-18.2,15.4,8.7,17.9,14.6,11.3,44.9,40.2,37.1,38.6,29.7,32.3,16.3,17.9,250-499,2024-07-22
Telecom Services Ltd,61900,-13.8,18.9,7.2,25.8,18.9,13.7,45.1,37.3,39.3,42.1,31.6,35.2,12.9,14.3,500-999,2024-04-17
Professional Services Ltd,74100,-15.3,12.6,11.4,27.5,21.5,16.8,41.2,36.7,40.5,41.4,33.5,36.1,12.4,13.9,100-249,2024-08-30
Media & Entertainment Ltd,58100,-24.1,26.7,9.8,30.6,24.6,15.2,42.3,36.4,41.2,38.7,32.1,34.8,11.8,13.4,500-999,2024-06-04
Engineering Solutions Ltd,33200,-9.7,14.8,17.6,22.1,20.7,13.8,40.8,36.2,42.6,39.3,31.4,34.1,14.1,15.6,250-499,2024-09-05
Insurance Providers Ltd,66110,-12.9,16.3,14.7,23.9,19.3,13.6,43.9,39.2,40.1,41.8,32.2,35.5,12.5,14.0,1000-4999,2024-05-24
Education Resources Ltd,85520,-17.4,20.3,8.1,24.5,17.9,14.3,39.6,35.1,40.8,41.2,30.2,33.8,13.1,14.7,50-99,2024-07-15
Building Materials Ltd,43200,-8.5,11.2,12.3,18.7,15.8,10.6,41.2,37.3,38.9,40.5,32.7,35.1,13.7,15.2,500-999,2024-08-21
Financial Planning Ltd,66290,-21.3,19.8,10.2,27.4,18.4,14.1,42.6,38.1,39.5,40.8,31.8,34.2,12.6,13.9,100-249,2024-04-14
Technology Hub Ltd,62019,-19.6,24.1,11.9,32.8,23.1,14.6,40.3,35.8,42.1,38.9,31.2,35.7,12.3,13.8,250-499,2024-09-28
Legal Services Ltd,74200,-10.8,16.2,15.4,27.9,21.8,15.1,42.8,38.5,39.7,41.3,32.4,34.9,13.8,15.2,100-249,2024-05-29
Consulting Experts Ltd,74100,-6.2,15.8,9.6,31.3,18.3,13.9,43.1,37.4,40.2,42.1,31.9,35.3,12.1,13.6,500-999,2024-07-11
Sports & Recreation Ltd,93120,-20.1,18.5,13.2,21.4,19.7,14.5,46.2,40.1,37.8,39.4,32.4,35.8,11.7,13.2,250-499,2024-08-18
Pharmaceuticals Ltd,25910,-14.5,23.4,8.4,28.2,20.6,14.1,39.7,35.2,41.1,39.5,32.9,36.1,13.3,14.8,1000-4999,2024-03-30
Marketing Agency Ltd,73120,-16.2,21.6,17.3,26.8,23.4,16.2,41.9,37.9,40.4,42.3,31.3,35.1,12.2,14.0,100-249,2024-06-12
Agriculture Products Ltd,43100,-12.7,13.9,10.9,19.4,17.2,12.9,42.7,38.4,38.9,40.8,30.2,33.1,15.8,17.6,500-999,2024-09-17
Public Relations Ltd,73200,-23.4,17.5,7.8,24.1,16.8,11.6,44.5,39.1,37.2,38.3,29.8,32.5,16.1,17.8,50-99,2024-04-08
Oil & Gas Operations Ltd,20200,-9.4,14.3,18.9,23.1,22.1,14.2,41.6,36.7,42.3,39.8,31.8,35.4,11.8,13.3,1000-4999,2024-08-07
Food Retail Ltd,47130,-17.8,16.1,6.7,22.9,14.8,13.1,43.4,38.1,37.9,40.2,31.1,34.3,15.1,16.8,250-499,2024-05-20
IT Infrastructure Ltd,62030,-15.9,21.2,19.8,29.6,25.3,16.7,40.2,35.1,41.7,39.4,33.1,35.9,10.4,12.5,1000-4999,2024-07-25
Manufacturing Group Ltd,23110,-11.4,16.7,12.6,25.4,19.1,15.3,40.9,36.4,41.2,38.7,31.5,34.2,14.3,15.8,500-999,2024-09-01
Retail Distribution Ltd,47110,-24.7,19.1,8.2,20.8,16.3,11.8,46.1,40.8,35.4,37.6,28.9,31.8,18.1,19.7,250-499,2024-06-25
Design Studio Ltd,74200,-18.3,14.8,14.1,27.3,20.2,13.8,42.6,38.9,40.3,41.6,32.1,34.8,12.8,14.0,50-99,2024-04-28
Energy Supply Ltd,38110,-13.2,17.8,15.7,26.2,18.9,14.4,41.8,36.5,40.6,38.9,33.4,35.2,12.3,13.7,1000-4999,2024-08-13
Transport Services Ltd,49390,-8.9,15.6,11.8,18.9,14.5,10.2,45.3,40.5,37.8,39.2,31.6,33.8,16.7,18.2,100-249,2024-07-04
Fashion Brands Ltd,47120,-23.1,18.7,9.5,25.7,17.8,12.1,45.9,41.1,36.5,38.2,30.1,33.4,17.3,18.9,250-499,2024-09-19
Digital Solutions Ltd,62011,-20.9,24.8,16.2,30.1,23.7,16.5,39.5,35.2,42.4,37.8,31.8,35.4,11.3,13.6,1000-4999,2024-05-27
Health Insurance Ltd,66300,-9.1,19.5,11.1,22.3,19.8,13.4,42.2,37.8,40.1,41.5,31.9,34.6,13.4,15.1,500-999,2024-04-02
Banking Services Ltd,66210,-11.7,14.3,12.9,24.7,20.8,14.5,43.6,39.8,40.2,42.3,32.1,35.7,12.1,13.8,1000-4999,2024-08-10
Automotive Parts Ltd,35210,-7.6,12.8,13.8,19.1,16.5,12.3,42.0,37.6,40.7,39.9,32.3,34.8,14.0,15.4,500-999,2024-07-19
Software House Ltd,62020,-22.3,27.4,14.9,32.1,24.6,17.3,38.7,34.2,43.5,38.1,32.5,36.2,11.7,13.9,1000-4999,2024-05-14
Logistics Network Ltd,49310,-15.8,17.2,20.2,23.8,27.1,19.1,43.1,38.1,38.7,40.3,32.8,34.2,12.4,14.1,250-499,2024-09-07
Professional Training Ltd,85510,-8.4,18.7,9.2,25.3,16.6,13.9,42.9,37.4,41.5,40.2,31.7,34.3,13.2,14.8,50-99,2024-06-17
