EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
MISHCON DE REYA GROUP (OPERATIONS) LIMITED,64209,30.4,23.6,73.9,30.0,55.4,64.0,25.4,74.6,15.1,84.9,27.0,73.0,55.6,44.4,500-999,2025-04-03 15:10:41
LONDON STOCK EXCHANGE GROUP PLC,66200,24.8,18.2,68.1,25.7,51.2,59.3,22.1,77.9,18.3,81.7,31.1,68.9,41.4,31.8,1000-4999,2025-03-15 09:30:22
HARRODS LTD,47730,32.1,26.5,82.3,38.9,47.8,62.1,21.9,78.1,13.5,86.5,24.8,75.2,35.7,35.7,500-999,2025-02-28 11:22:15
BARCLAYS BANK PLC,66200,22.3,16.7,65.4,23.1,52.8,59.1,24.6,75.4,16.8,83.2,28.8,71.2,45.6,34.4,5000+,2025-05-10 14:45:33
ROYAL MAIL PLC,61900,35.2,28.1,75.8,31.2,48.9,61.2,26.1,73.9,12.7,87.3,28.3,71.7,38.8,35.0,5000+,2025-01-25 10:59:08
VODAFONE GROUP PLC,61900,29.8,22.4,70.5,29.8,53.1,59.8,23.2,76.8,15.4,84.6,26.8,73.2,43.0,37.0,5000+,2025-03-20 13:18:47
BRITISH AMERICAN TOBACCO PLC,45200,27.9,21.3,63.7,27.1,50.1,57.4,22.8,77.2,14.2,85.8,25.1,74.9,37.7,40.3,5000+,2025-02-14 08:41:55
SANTANDER UK PLC,64209,31.6,24.9,78.2,35.4,49.3,57.9,25.8,74.2,14.7,85.3,26.9,73.1,39.1,36.5,5000+,2025-04-07 16:53:19
AXA GROUP PLC,66200,26.4,19.8,71.8,28.7,48.7,57.1,23.9,76.1,16.5,83.5,30.2,69.8,41.8,33.2,5000+,2025-03-01 12:35:46
GREAT BRITISH BAKEHOUSE PLC,47200,33.7,27.2,85.2,32.8,51.9,59.6,24.3,75.7,13.2,86.8,28.5,71.5,36.1,34.9,500-999,2025-01-18 15:48:32
BANK OF ENGLAND,66200,25.8,19.2,72.3,30.1,50.6,58.2,23.4,76.6,15.9,84.1,26.5,73.5,40.8,34.2,5000+,2025-02-22 14:02:11
CITIBANK PLC,66200,28.9,23.1,76.4,33.2,47.2,59.9,25.6,74.4,14.1,85.9,27.3,72.7,39.5,36.3,5000+,2025-03-17 10:11:29
UNILEVER PLC,52000,30.2,22.8,74.6,29.9,49.7,56.5,23.8,76.2,16.1,83.9,30.3,69.7,41.1,33.9,5000+,2025-04-22 09:25:54
REXNORD UK LTD,29900,29.3,23.7,72.1,31.8,46.8,55.1,24.2,75.8,14.0,86.0,26.7,73.3,38.0,34.0,250-499,2025-02-12 13:45:18
THERMAL SYSTEMS INTERNATIONAL PLC,33100,36.9,30.4,88.2,37.6,49.8,64.2,22.4,77.6,11.7,88.3,29.8,70.2,39.9,34.7,100-249,2025-03-27 15:03:35
P&O CRUISES PLC,74900,28.7,22.1,67.8,27.4,51.4,58.7,26.9,73.1,12.4,87.6,28.5,71.5,39.0,35.0,5000+,2025-01-30 11:37:04
GREAT WEST RAILWAY PLC,65200,32.4,25.9,79.3,33.1,44.6,57.8,23.3,76.7,14.8,85.2,28.1,71.9,42.0,38.0,500-999,2025-04-14 13:48:17
JPMORGAN CHASE BANK PLC,66200,23.5,17.8,64.9,24.6,52.1,59.4,24.9,75.1,15.7,84.3,27.5,72.5,42.1,37.9,5000+,2025-02-03 15:15:26
WORLDWIDE HEALTHCARE SERVICES LIMITED,75000,29.1,23.4,69.7,26.3,50.8,59.1,25.2,74.8,14.3,85.7,27.9,72.1,39.6,35.4,250-499,2025-03-08 10:08:42
BAE SYSTEMS PLC,35100,31.8,25.4,77.5,32.9,52.3,60.4,26.5,73.5,15.0,85.0,26.6,73.4,42.9,36.1,5000+,2025-01-29 08:52:10
KPMG LLP,73200,27.3,20.8,75.1,29.5,48.6,57.2,24.1,75.9,15.4,84.6,30.0,70.0,41.5,32.5,5000+,2025-02-19 10:33:49
CITY OF LONDON CORPORATION,66200,24.1,18.6,70.3,25.4,51.0,58.9,22.8,77.2,16.2,83.8,31.0,69.0,42.3,31.7,5000+,2025-04-11 14:22:07
LLOYDS BANKING GROUP PLC,64209,28.6,21.9,73.4,32.1,51.2,58.1,24.4,75.6,15.8,84.2,26.4,73.6,40.7,34.3,5000+,2025-01-22 09:44:18
STANDARD CHARTERED PLC,66200,32.8,26.1,76.9,34.3,53.7,61.3,25.3,74.7,13.7,86.3,29.4,70.6,41.8,35.2,5000+,2025-03-12 12:05:36
OXFORD UNIVERSITY FOUNDATION,75000,26.9,19.3,74.2,27.8,47.9,58.8,24.5,75.5,15.5,84.5,30.5,69.5,40.1,34.9,5000+,2025-02-26 16:12:29
THE METROPOLITAN POLICE SERVICE,75000,30.7,24.3,79.4,30.9,50.3,62.5,23.6,76.4,14.1,85.9,27.2,72.8,38.6,35.8,5000+,2025-03-18 15:08:05
THE TRUSTEE OF THE NATIONAL HEALTH SERVICE,75000,25.2,18.8,73.9,28.2,53.2,61.0,25.7,74.3,15.1,84.9,27.2,72.8,40.5,31.5,5000+,2025-04-05 11:40:14
THALES UK LTD,35100,35.8,28.3,79.8,36.4,48.4,60.9,24.8,75.2,13.3,86.7,27.9,72.1,39.1,32.7,500-999,2025-01-31 13:01:11
THE GOVERNMENT OFFICE FOR SCIENCE,75000,28.4,23.8,68.5,28.4,51.7,58.0,22.7,77.3,15.6,84.4,29.9,70.1,39.8,37.2,500-999,2025-02-07 09:42:10
THE BBC TRUST,73200,33.5,27.1,80.2,33.4,47.1,61.5,25.0,75.0,13.9,86.1,28.3,71.7,39.4,31.0,5000+,2025-03-23 14:31:37
BOSCH UK LTD,28900,30.1,24.7,77.6,31.3,53.0,60.2,24.2,75.8,16.8,83.2,26.9,73.1,41.1,30.9,500-999,2025-01-28 10:55:44
THE BRITISH COUNCIL,70100,27.2,21.6,71.3,25.7,52.6,60.7,26.3,73.7,13.4,86.6,28.3,71.7,38.8,30.2,250-499,2025-04-17 13:15:52
THE COFFEE COMPANY LIMITED,47200,34.9,28.1,81.9,32.5,44.8,58.2,27.0,73.0,12.9,87.1,29.4,70.6,37.3,33.1,500-999,2025-02-17 16:28:35
WELCOME TO THE WORLD PLC,74900,29.6,23.9,76.2,30.3,49.1,58.8,25.1,74.9,14.2,85.8,26.8,73.2,39.1,37.9,500-999,2025-03-03 11:02:27
THE ROTHERHAM MUSEUMS AND ARTS TRUST,75000,26.5,20.4,75.3,26.9,54.0,62.1,23.8,76.2,15.7,84.3,32.6,67.4,41.6,33.4,250-499,2025-03-31 14:18:41
THE FEDERAL RESERVE BANK OF NEW YORK,66200,28.3,22.5,69.4,28.5,53.4,60.1,24.7,75.3,14.3,85.7,27.6,72.4,41.2,35.8,5000+,2025-01-24 12:33:56
NATIONAL GAMING DEVELOPMENT PLC,76000,31.2,25.4,71.5,31.8,47.3,60.4,26.1,73.9,12.9,87.1,29.1,70.9,38.7,34.3,250-499,2025-04-06 15:51:13
RISK MANAGEMENT UK LIMITED,74900,35.7,29.6,83.1,37.4,49.5,63.5,24.4,75.6,12.2,87.8,28.9,71.1,39.8,33.8,500-999,2025-02-10 10:24:58
MERRILL LYNCH PLC,66200,24.4,17.9,66.8,24.2,51.9,58.5,23.2,76.8,15.3,84.7,31.6,68.4,42.8,33.6,5000+,2025-03-14 13:01:40
THE NATIONAL HEALTH SERVICE,75000,27.1,21.1,74.5,27.7,48.2,59.3,25.8,74.2,16.9,83.1,28.6,71.4,41.5,35.1,5000+,2025-01-23 11:39:26
SOMERVILLE GROUP PLC,73200,32.7,25.2,78.3,33.1,52.5,61.7,24.9,75.1,12.6,87.4,28.2,71.8,39.8,36.2,500-999,2025-04-19 16:44:12
THE UK COMMUNITY FOUNDATION,75000,28.9,23.6,70.4,26.8,50.3,57.8,25.2,74.8,14.7,85.3,29.1,70.9,40.1,36.0,100-249,2025-02-20 12:19:48
CITY GROUP PLC,73200,25.3,18.7,71.9,31.4,51.5,59.6,23.9,76.1,15.2,84.8,28.7,71.3,41.9,33.1,250-499,2025-03-08 14:00:26
UK DEFENCE ACADEMY,70100,31.1,25.0,81.2,30.8,52.1,63.2,25.6,74.4,13.4,86.6,27.8,72.2,39.7,35.3,250-499,2025-04-20 09:32:37
THE NATIONAL MUSEUM,75000,26.8,20.9,73.0,28.6,50.9,62.6,24.2,75.8,14.6,85.4,29.1,70.9,39.9,31.1,500-999,2025-01-20 10:07:18
VOLVO CAR UK LIMITED,29200,36.8,30.1,82.4,36.2,49.2,61.8,23.7,76.3,12.1,87.9,28.4,71.6,38.3,34.5,500-999,2025-03-25 09:16:33
THE RAC SOCIETY LIMITED,74900,33.3,27.1,77.9,32.7,48.6,62.1,26.2,73.8,13.3,86.7,28.6,71.4,39.1,33.9,250-499,2025-02-24 14:29:57
ROYAL BOTANIC GARDENS Kew,75000,30.9,24.3,75.4,29.8,52.0,60.1,23.7,76.3,15.2,84.8,28.8,71.2,41.2,35.4,500-999,2025-03-13 12:37:34
THE ROYAL YOUNG MEN'S CHRISTIAN ASSOCIATION,75000,27.7,21.2,74.1,27.0,53.6,61.8,25.5,74.5,13.1,86.9,30.4,69.6,40.2,31.4,500-999,2025-01-27 13:52:11
THE ROYAL HOLLOWAY UNIVERSITY,75000,29.4,22.0,75.2,28.9,50.4,59.1,23.9,76.1,15.8,84.2,31.1,68.9,42.1,34.9,500-999,2025-04-08 15:20:48
THE CENTRE FOR SCIENCE,75000,26.3,20.2,72.0,26.0,51.4,58.5,24.2,75.8,16.1,83.9,32.6,67.4,42.7,31.3,250-499,2025-02-16 10:15:09
NATIONAL TRUST LIMITED,75000,25.4,18.9,70.6,26.1,55.5,60.3,25.6,74.4,14.9,85.1,30.3,69.7,42.0,34.0,5000+,2025-03-06 11:33:25
BUREAU OF LABOUR STATISTICS,75000,24.7,21.5,68.9,24.4,50.1,59.0,23.3,76.7,15.2,84.8,31.1,68.9,40.4,32.4,100-249,2025-01-30 13:52:07
STOCKMARKET DATA PTE LIMITED,74900,26.1,19.6,73.6,26.7,52.7,59.9,24.8,75.2,15.1,84.9,30.4,69.6,41.1,33.9,250-499,2025-04-24 15:44:21
LONDON CITY BOROUGH COUNCIL,75000,28.2,23.8,69.9,27.1,50.8,59.4,25.4,74.6,14.0,86.0,30.0,70.0,41.8,33.5,5000+,2025-03-15 12:11:30
WESTMINSTER COLLEGE UNIVERSITY,75000,25.9,19.5,71.6,25.6,51.1,59.5,24.2,75.8,16.0,84.0,32.2,67.8,42.3,30.5,500-999,2025-02-28 09:46:15
THE ROYAL COLLEGE OF SURGEONS,75000,30.3,23.7,77.0,30.2,50.5,60.9,24.6,75.4,14.7,85.3,28.0,72.0,39.8,32.8,250-499,2025-03-19 14:25:26
THERMAL SYSTEMS INTERNATIONAL PLC,33100,31.9,27.2,79.1,34.6,47.4,59.8,23.8,76.2,15.6,84.4,30.1,69.9,42.8,32.2,100-249,2025-04-01 10:08:12
EUROPEAN INSTITUTIONS,75000,30.8,24.2,80.3,32.0,53.0,62.4,24.3,75.7,13.6,86.4,28.5,71.5,38.9,32.1,5000+,2025-03-28 13:20:43
