EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
THE HILLINGDON HOSPITAL NHS TRUST,86230,22.1,18.7,45.2,22.8,38.9,24.3,28.2,45.8,18.5,35.2,31.4,32.1,22.0,37.7,1000-4999,2025-02-14 09:22:17
BRITISH TRANSPORT POLICE AUTHORITY,94110,15.8,12.3,32.1,18.4,44.6,30.2,30.1,56.7,19.8,42.3,25.6,33.1,24.5,27.9,500-999,2025-01-29 16:45:33
NATIONAL HEALTH SERVICE,86200,25.6,21.4,51.8,27.3,48.2,37.9,26.8,42.1,17.3,38.6,32.7,29.4,23.2,29.9,10000+,2025-03-11 11:08:56
WESTMINSTER CITY COUNCIL,94990,18.3,15.9,38.9,21.2,41.7,32.8,31.2,52.8,20.9,44.5,28.1,31.7,19.8,27.0,1000-4999,2025-02-23 14:33:45
THE ROYAL HOSPITAL STRATHDEER,86200,21.7,17.6,43.6,25.1,39.8,30.4,29.4,48.6,17.8,40.2,30.9,34.8,21.9,36.4,250-499,2025-04-07 10:15:22
ROYAL BERKSHIRE NHS FOUNDATION TRUST,86200,24.2,20.1,48.3,23.7,42.5,33.9,27.9,41.3,16.7,42.6,31.8,31.1,23.6,34.0,500-999,2025-01-18 13:51:38
CITY OF LONDON CORPORATION,94110,19.8,16.4,42.1,24.1,45.8,34.9,28.7,49.2,18.2,51.1,27.3,30.8,25.8,28.7,5000-9999,2025-03-01 09:36:12
HARROGATE DISTRICT GENERAL HOSPITAL,86200,23.4,19.2,50.2,26.8,40.9,36.1,27.1,43.1,18.9,42.8,31.6,32.2,22.4,35.6,250-499,2025-02-12 15:28:47
THE PRINCIPALITY OF WALES,94990,16.5,13.8,35.7,20.1,38.2,23.5,32.4,54.1,21.7,48.3,26.2,32.9,29.7,34.0,500-999,2025-03-29 12:04:03
BIRMINGHAM CITY COUNCIL,94990,17.9,14.6,37.2,22.3,41.4,31.8,29.6,51.9,20.1,46.5,27.8,32.3,22.5,30.1,5000-9999,2025-01-11 08:47:55
LEEDS TEACHING HOSPITALS NHS TRUST,86200,22.8,18.5,47.4,25.9,43.1,39.2,26.3,41.7,16.9,39.4,32.1,31.8,24.7,31.1,5000-9999,2025-04-02 13:59:18
THE CHURCH OF ENGLAND,94990,14.2,11.8,31.8,19.3,39.4,28.6,34.1,53.9,22.4,49.3,25.3,31.8,28.2,35.1,500-999,2025-02-22 16:33:24
LAMBETH BOROUGH COUNCIL,94990,18.6,15.3,39.1,23.5,42.7,34.1,30.3,53.2,19.4,47.3,28.9,33.8,21.4,29.5,1000-4999,2025-01-30 07:15:09
THE UNIVERSITY OF MANCHESTER,85530,25.3,21.9,52.6,29.1,47.8,36.7,26.7,42.9,17.1,38.4,33.2,30.2,23.0,33.7,10000+,2025-03-18 11:42:33
THE ROYAL FREE HOSPITAL NHS TRUST,86200,23.9,20.2,44.7,26.5,41.2,37.3,28.4,46.7,18.6,40.2,30.7,29.8,22.3,32.8,5000-9999,2025-02-06 14:56:10
THAMES VALLEY POLICE AUTHORITY,94110,16.8,13.2,33.4,19.8,42.9,30.8,31.6,49.8,21.2,39.5,26.8,37.1,20.4,33.2,500-999,2025-01-22 12:38:41
THE WELSH GOVERNMENT,94990,17.4,14.1,36.8,21.5,40.1,29.6,32.1,55.8,19.6,48.7,25.5,34.3,22.8,39.4,5000-9999,2025-03-08 09:09:25
KING'S COLLEGE LONDON,85530,26.1,22.3,54.8,30.8,48.3,36.2,27.8,43.5,16.4,40.8,32.9,29.5,22.9,36.3,10000+,2025-02-17 15:47:39
THE CITY OF BIRMINGHAM HOSPITAL NHS TRUST,86200,21.5,17.3,42.6,24.2,39.6,32.4,29.1,45.9,18.3,41.2,31.2,33.6,21.4,34.1,5000-9999,2025-03-31 10:22:14
NATIONAL GRID PLC,64990,27.8,23.6,58.2,32.1,50.1,38.9,26.5,41.8,14.9,37.6,34.2,30.1,24.4,33.8,5000-9999,2025-01-15 13:52:45
SURREY COUNTY COUNCIL,94990,18.1,14.8,36.3,22.4,41.8,30.4,31.0,52.1,19.3,45.8,27.5,33.1,22.2,31.5,5000-9999,2025-04-05 08:30:28
THE WEST YORKSHIRE POLICE AUTHORITY,94110,17.2,13.9,34.5,20.3,43.2,31.7,29.5,50.4,20.6,43.5,28.1,35.6,21.8,32.4,1000-4999,2025-02-19 16:11:33
OXFORD UNIVERSITY,85530,24.8,21.1,51.3,27.6,44.7,37.8,26.9,49.5,17.6,44.3,32.8,28.9,22.7,40.1,10000+,2025-03-20 14:06:57
THE BRISTOL NHS TRUST,86200,23.1,19.4,46.9,24.7,41.9,37.2,27.6,44.1,18.1,40.5,31.2,28.7,22.0,32.3,5000-9999,2025-01-09 11:25:48
SCOTLAND YOUTH FOOTBALL ASSOCIATION,94990,15.6,12.4,30.1,18.5,44.8,29.4,30.0,55.7,22.3,46.1,24.8,33.2,26.2,30.7,500-999,2025-04-01 12:48:29
LEEDS CITY COUNCIL,94990,16.9,13.7,35.7,21.6,39.2,28.1,31.8,53.6,20.5,48.3,27.1,31.9,20.6,30.8,5000-9999,2025-02-04 15:37:07
REX MEDICAL GROUP,86200,20.3,16.8,45.4,23.1,42.3,36.8,28.5,45.3,17.8,39.6,30.9,34.2,22.8,32.1,500-999,2025-03-26 09:59:16
