EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
THE FEDERAL HOME LOAN BANK OF CHICAGO,61900,25.1,18.9,68.2,35.8,48.7,76.1,22.8,77.2,18.3,81.7,24.9,75.1,49.0,40.0,1000-4999,2025-03-15 09:22:11
BRITISH TELECOMMUNICATIONS PLC,62000,32.7,27.3,59.1,41.2,52.3,73.0,24.1,75.9,16.8,83.2,26.4,73.6,44.7,40.3,10000+,2025-05-21 14:05:33
NATIONAL HEALTH SERVICE,85000,28.9,22.1,47.8,33.5,39.6,69.4,26.7,73.3,14.9,85.1,28.2,71.8,48.9,44.5,5000-9999,2025-04-11 10:44:22
LLOYDS BANKING GROUP PLC,64110,22.4,19.2,55.6,42.7,41.9,67.2,21.5,78.5,17.2,82.8,23.1,76.9,48.2,41.8,5000-9999,2025-06-19 16:30:45
ROYAL MAIL GROUP PLC,64300,18.7,14.3,49.1,37.2,38.5,68.3,23.4,76.6,15.7,84.3,25.8,74.2,46.3,43.7,5000-9999,2025-03-29 11:15:28
BARCLAYS PLC,64120,24.8,20.6,52.4,39.8,44.2,71.6,22.3,77.7,16.5,83.5,24.7,75.3,49.0,41.0,5000-9999,2025-05-08 13:47:19
ROYAL BANK OF SCOTLAND GROUP PLC,64130,21.3,16.8,54.7,40.1,46.9,72.8,21.9,78.1,16.3,83.7,25.3,74.7,48.7,42.3,5000-9999,2025-04-22 08:55:37
THERMO FISHER SCIENTIFIC LTD,72100,26.4,21.8,61.2,38.5,51.5,75.8,23.8,76.2,17.1,82.9,26.3,73.7,45.5,44.5,500-999,2025-06-12 12:08:44
UNILEVER PLC,20700,20.9,17.5,57.9,40.2,48.4,70.1,22.2,77.8,15.8,84.2,24.4,75.6,47.6,42.4,5000-9999,2025-03-18 15:27:13
VODAFONE GROUP PLC,61000,23.6,19.7,63.4,36.1,54.1,74.6,23.6,76.4,17.5,82.5,25.1,74.9,46.8,43.2,5000-9999,2025-05-30 14:52:09
GLAXOSMITHKLINE PLC,21000,27.1,23.4,56.8,39.8,45.3,72.1,24.2,75.8,16.7,83.3,26.1,73.9,46.1,43.9,500-999,2025-04-07 10:33:41
BREXIT RESEARCH UK,74900,19.8,15.6,53.2,38.7,42.7,69.2,21.3,78.7,15.9,84.1,23.9,76.1,47.9,42.1,100-499,2025-03-24 09:41:55
ROYAL BOTANIC GARDENS KELTIC PLANT HIRE,74100,28.2,24.1,62.5,40.7,52.2,76.3,25.1,74.9,17.5,82.5,26.8,73.2,44.9,45.1,50-99,2025-06-05 11:58:33
SAINSBURY'S PLC,64500,25.8,19.3,54.1,36.5,47.9,72.4,23.4,76.6,16.1,83.9,26.3,73.7,43.8,46.2,5000-9999,2025-04-16 13:19:22
STANDARD CHARTERED PLC,64140,30.1,26.8,48.9,42.3,44.5,69.8,22.7,77.3,16.8,83.2,24.9,75.1,47.6,42.4,5000-9999,2025-05-17 07:35:48
JPMORGAN CHASE BANK,72200,24.6,20.2,57.3,39.5,48.8,71.7,23.1,76.9,16.6,83.4,25.2,74.8,46.5,43.5,5000-9999,2025-03-21 12:22:47
HSBC HOLDINGS PLC,64190,22.9,18.4,55.8,41.3,46.1,72.9,22.5,77.5,16.4,83.6,24.8,75.2,47.8,42.2,5000-9999,2025-06-01 10:08:53
