EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
LONDON TRANSPORT PLANNING LIMITED,78100,22.1,18.3,45.2,32.1,38.7,42.9,28.9,35.1,19.3,23.8,26.7,12.4,47.1,52.9,1000-4999,2025-02-14 09:33:22
BRAE BAY CONSULTING SERVICES LTD,74200,15.6,12.4,34.8,28.9,51.2,34.5,32.1,48.7,21.8,35.2,28.5,26.1,48.6,64.2,250-499,2025-01-29 16:45:17
SOUTHAMPTON UNIVERSITY HOSPITALS NHS TRUST,86200,8.9,6.7,18.4,15.2,42.8,37.6,25.8,28.9,17.6,19.4,23.1,32.1,32.7,28.3,5000-19999,2025-03-07 11:28:54
HOLLYWOOD PRODUCTIONS LIMITED,79130,38.2,31.8,67.1,52.3,63.4,56.2,33.7,45.2,20.8,27.1,26.2,24.9,44.1,39.8,500-999,2025-04-18 14:09:33
CITY FUND MANAGEMENT LIMITED,70200,25.7,20.9,49.3,38.7,45.6,42.8,29.5,31.2,18.9,22.7,27.3,20.3,43.2,38.1,1000-4999,2025-01-15 13:52:08
NORTHERN RAILWAYS OPERATIONS,78100,29.4,24.1,51.8,36.2,39.2,48.1,26.3,42.1,22.6,29.8,24.1,16.5,48.4,41.0,20000+,2025-02-24 10:17:49
THE WESTMINSTER SCHOOL,79000,12.3,9.8,22.6,18.9,46.7,41.3,31.4,37.9,20.1,24.2,25.6,21.5,37.9,47.1,500-999,2025-03-12 17:23:15
FLEETWOOD CONSTRUCTION GROUP,43100,37.8,33.2,68.4,59.1,58.9,65.3,30.2,41.7,18.7,22.9,23.4,29.6,45.7,56.6,100-249,2025-01-30 08:55:47
GREAT BRITAIN INSURANCE COMPANY,66200,18.9,14.6,36.1,29.8,44.8,32.7,27.1,39.3,19.5,24.8,23.7,18.1,37.2,31.2,1000-4999,2025-02-27 18:11:36
BARNSTAPLE MEDICAL CENTRE,86100,10.8,8.2,20.9,14.5,49.5,46.1,29.1,26.8,19.8,18.5,22.3,30.3,33.8,32.6,500-999,2025-04-02 12:42:09
WEST END FINANCIAL GROUP,66200,23.5,18.7,39.2,30.1,47.6,41.2,32.4,38.9,18.6,22.1,24.5,19.8,42.3,37.5,20000+,2025-03-09 15:30:21
BURY ST EDMUNDS SCHOOL,79200,14.2,11.9,25.1,19.7,48.3,42.8,31.8,40.2,20.6,25.4,24.1,19.9,36.7,42.1,100-249,2025-01-17 14:05:13
RIVERSIDE PROPERTY DEVELOPMENT,68200,32.8,27.5,61.4,46.7,53.9,62.1,28.5,39.7,17.8,20.6,26.1,31.2,48.3,45.9,500-999,2025-02-20 19:18:50
CHESHIRE UNIVERSITY HOSPITALS,86200,9.6,7.1,19.3,15.8,46.2,38.1,24.7,32.1,16.8,18.9,25.1,22.7,32.9,34.2,500-999,2025-04-10 13:47:37
TILBURGH ENERGY SOLUTIONS,35200,41.9,35.8,72.6,57.1,59.2,64.8,31.3,43.1,19.4,22.5,24.7,21.8,45.6,48.9,1000-4999,2025-01-22 09:26:44
BIRMINGHAM CITY COUNCIL,94120,16.7,12.9,28.1,21.4,43.2,36.8,25.2,29.7,18.3,22.1,24.9,18.6,39.8,48.2,20000+,2025-03-25 17:33:29
GUILDHALL PAPER PRODUCTS LIMITED,22110,19.4,15.6,31.7,24.8,51.1,45.2,30.8,37.6,21.2,25.3,28.9,22.8,42.1,39.6,500-999,2025-02-09 11:15:48
OXFORD BUSINESS SOLUTIONS,74200,27.2,21.9,44.1,33.8,46.4,38.2,32.6,41.3,22.1,28.4,29.4,28.1,50.2,39.8,1000-4999,2025-01-12 10:07:14
NEWCASTLE CITY LIBRARIES,94110,11.3,8.7,21.5,17.6,52.6,44.8,28.1,34.3,18.9,21.7,22.5,26.4,37.1,29.9,500-999,2025-03-14 16:22:03
PENZANCE MINING GROUP,20100,45.3,39.8,75.1,62.9,57.8,67.9,26.5,38.2,17.2,20.3,25.8,26.9,50.5,44.1,1000-4999,2025-04-01 14:43:43
SHIREBROOK CONSTRUCTION SOLUTIONS,43100,35.1,29.4,64.8,51.2,50.3,58.1,29.7,35.4,18.3,22.1,24.2,24.6,43.8,39.6,500-999,2025-01-18 15:12:31
STAMFORD UNIVERSITY HOSPITAL,86200,7.4,5.3,17.8,13.2,50.1,47.6,23.4,31.8,16.2,22.7,28.5,18.4,37.4,35.1,500-999,2025-02-03 18:57:56
