EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
MISHCON DE REYA GROUP (OPERATIONS) LIMITED,64209,30.4,23.6,73.9,30.0,55.4,64.0,25.4,74.6,15.1,84.9,27.0,73.0,55.6,44.4,500-999,2025-04-03 15:10:41
BARCLAYS BANK PLC,64190,28.7,21.3,68.2,27.5,58.1,65.7,24.3,76.1,16.2,83.8,29.8,70.2,57.9,42.1,1000-4999,2025-03-22 09:45:15
LONDON METROPOLITAN UNIVERSITY,85510,12.3,8.7,45.1,15.8,41.2,57.0,28.9,71.1,18.5,81.5,23.4,76.6,34.2,65.8,1000-4999,2025-02-18 14:20:33
REXEL UK LIMITED,46100,22.8,17.9,58.3,29.6,52.1,61.9,24.7,75.3,14.9,85.1,28.3,71.7,53.5,46.5,500-999,2025-05-11 11:33:57
THERMOS LIMITED,20990,35.6,28.4,82.1,36.9,54.7,75.3,22.1,77.9,13.5,86.5,25.8,74.2,59.2,40.8,250-499,2025-01-29 16:55:20
NATIONAL HEALTH SERVICE,85110,18.2,14.6,52.4,19.7,44.3,61.1,30.1,69.9,17.8,82.2,24.1,75.9,31.9,68.1,5000-19999,2025-03-14 12:07:44
COFFEE BEANS AND MORE GROUP,47210,29.3,22.1,62.8,26.4,53.6,69.4,23.2,76.8,15.7,84.3,27.9,72.1,52.6,47.4,250-499,2025-04-27 08:51:19
WILSON KLEIN & CO CONSULTING,63110,31.2,25.8,76.9,34.2,57.3,70.1,21.8,78.2,14.4,85.6,26.2,73.8,56.8,43.2,100-249,2025-02-09 17:42:38
BROOKFIELD PROPERTY PARTNERS,65120,24.5,19.1,65.7,23.8,58.9,61.3,25.3,74.7,16.8,83.2,28.2,71.8,58.7,41.3,500-999,2025-05-05 13:29:06
CITY OF LONDON CORPORATION,85120,14.8,10.9,47.2,17.5,43.1,54.6,29.5,70.5,19.2,80.8,23.7,76.3,31.5,68.5,5000-19999,2025-03-11 10:15:27
CROWN BUILDING PRODUCTS LIMITED,43200,26.1,20.5,69.8,31.4,55.2,62.6,26.1,73.9,15.8,84.2,27.4,72.6,53.3,46.7,100-249,2025-04-02 09:03:45
HARVARD UNIVERSITY UK OFFICE,85310,21.9,16.8,59.4,20.7,49.8,65.2,31.1,68.9,17.9,82.1,24.7,75.3,32.8,67.2,100-249,2025-02-23 15:55:18
THE DOCTORAL COLLEGE LIMITED,85410,16.7,12.4,53.1,18.9,47.3,62.8,27.8,72.2,18.3,81.7,25.1,74.9,34.9,65.1,500-999,2025-05-08 16:30:54
SANTANDER UK PLC,64110,22.4,17.1,61.3,24.9,56.7,63.9,24.8,75.2,15.3,84.7,28.1,71.9,54.2,45.8,1000-4999,2025-03-04 11:22:33
ST. PAUL'S CHURCH MINISTRY,85200,15.6,11.9,48.7,16.2,46.2,58.9,29.3,70.7,18.4,81.6,23.9,76.1,32.5,67.5,100-249,2025-04-17 14:08:47
FUTURE LEARNING PARTNERS,85520,19.2,14.8,54.3,22.1,48.1,63.8,28.2,71.8,18.1,81.9,24.3,75.7,32.4,67.6,250-499,2025-02-27 08:35:10
WILLIAM F. GORDON & COMPANY,43300,32.7,27.4,78.1,33.6,56.9,73.2,21.6,78.4,13.1,86.9,26.1,73.9,59.3,40.7,250-499,2025-05-12 12:56:18
DOWNSIDE INVESTMENTS LIMITED,64910,23.9,18.5,64.5,27.1,54.3,66.8,23.1,76.9,15.0,85.0,27.8,72.2,54.6,45.4,500-999,2025-03-19 07:11:52
THE BARTON GROUP LIMITED,62020,26.8,21.7,67.9,28.4,57.6,68.2,25.5,74.5,15.9,84.1,28.4,71.6,52.9,47.1,1000-4999,2025-04-20 13:44:29
