activity_year,derived_msa-md,state_code,county_code,census_tract,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,loan_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,co-applicant_ethnicity-1,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,co-applicant_race-1,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution
2024,12345,NY,65432.0,65432567890.0,Conventional:First Lien,Multifamily:5-25 Units:Site-Built,Not Hispanic or Latino,Asian,Female,File closed for incompleteness,35,187500.0,0.75,4.25,0.25,1,1,0.0,0.0,0.0,360,0.0,2,2,2,2,0.0,1,1,3,5,1,0.0,0.0,0.0,7.0,7.0,2,2,4,4,2,2,8888,8888,,,3,3,,,,,,,,
2024,98765,FL,54321.0,54321789010.0,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Black or African American,Male,Loan originator compensation was interested in the transaction,32,120000.0,0.8,4.125,0.2,1,1,0.0,0.0,0.0,240,0.0,2,2,2,2,0.0,1,1,3,5,1,0.0,0.0,0.0,8.0,8.0,2,2,3,3,2,2,1111,1111,,,3,3,,,,,,,,
2024,11111,TX,78901.0,78901789001.0,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,American Indian or Alaska Native,Female,7,35,280000.0,0.85,4.0,0.3,1,1,0.0,0.0,0.0,300,0.0,2,2,2,2,0.0,1,1,3,5,1,0.0,0.0,0.0,6.0,6.0,2,2,4,4,2,2,9999,9999,,,3,3,,,,,,,,
2024,44444,CA,98765.0,98765678901.0,Conventional:Subordinate Lien,Multifamily:5-25 Units:Site-Built,Hispanic or Latino,White,Male,File closed for incompleteness,30,130000.0,0.7,4.25,0.2,1,1,0.0,0.0,0.0,360,0.0,2,2,2,2,0.0,1,1,3,5,1,0.0,0.0,0.0,7.0,7.0,2,2,4,4,2,2,8888,8888,,,3,3,,,,,,,,
2024,22222,GA,54321.0,54321789010.0,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,Loan originator compensation was interested in the transaction,32,180000.0,0.85,4.0,0.3,1,1,0.0,0.0,0.0,240,0.0,2,2,2,2,0.0,1,1,3,5,1,0.0,0.0,0.0,8.0,8.0,2,2,3,3,2,2,1111,1111,,,3,3,,,,,,,,
2024,33333,NC,11111.0,11111789001.0,VA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Asian,Male,7,35,220000.0,0.8,4.125,0.2,1,1,0.0,0.0,0.0,300,0.0,2,2,2,2,0.0,1,1,3,5,1,0.0,0.0,0.0,6.0,6.0,2,2,4,4,2,2,9999,9999,,,3,3,,,,,,,,
2024,55555,OR,44444.0,44444789001.0,Conventional:Subordinate Lien,Multifamily:5-25 Units:Site-Built,Not Hispanic or Latino,White,Female,File closed for incompleteness,30,200000.0,0.75,4.25,0.25,1,1,0.0,0.0,0.0,360,0.0,2,2,2,2,0.0,1,1,3,5,1,0.0,0.0,0.0,7.0,7.0,2,2,3,3,2,2,8888,8888,,,3,3,,,,,,,,
2024,66666,IL,22222.0,22222789001.0,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Black or African American,Male,Loan originator compensation was interested in the transaction,32,140000.0,0.8,4.125,0.2,1,1,0.0,0.0,0.0,240,0.0,2,2,2,2,0.0,1,1,3,5,1,0.0,0.0,0.0,8.0,8.0,2,2,4,4,2,2,1111,1111,,,3,3,,,,,,,,
2024,77777,AZ,33333.0,33333789001.0,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,7,35,240000.0,0.85,4.0,0.3,1,1,0.0,0.0,0.0,300,0.0,2,2,2,2,0.0,1,1,3,5,1,0.0,0.0,0.0,6.0,6.0,2,2,3,3,2,2,9999,9999,,,3,3,,,,,,,,
2024,88888,WA,44444.0,44444789001.0,Conventional:Subordinate Lien,Multifamily:5-25 Units:Site-Built,Hispanic or Latino,White,Male,File closed for incompleteness,30,180000.0,0.7,4.25,0.2,1,1,0.0,0.0,0.0,360,0.0,2,2,2,2,0.0,1,1,3,5,1,0.0,0.0,0.0,7.0,7.0,2,2,4,4,2,2,8888,8888,,,3,3,,,,,,,,
