EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
THAMES WATER UTILITIES LIMITED,36000,24.8,18.3,65.2,42.1,48.7,35.9,32.1,67.9,28.4,71.6,38.2,61.8,62.5,37.5,5000-19999,2025-01-12 09:45:22
ROYAL MAIL GROUP LIMITED,53100,19.6,12.8,58.7,38.9,41.2,29.7,45.3,54.7,39.1,60.9,48.6,51.4,68.2,31.8,10000+,2025-02-28 14:20:15
TESCO STORES LIMITED,47110,22.7,16.4,71.3,45.2,52.8,38.4,41.7,58.3,36.9,63.1,44.2,55.8,69.1,30.9,10000+,2025-03-15 11:30:45
BARCLAYS BANK PLC,64191,33.2,28.7,78.4,65.3,67.9,48.2,28.4,71.6,22.7,77.3,35.8,64.2,72.6,27.4,10000+,2025-01-25 16:55:12
NATIONAL HEALTH SERVICE TRUST,86101,16.9,11.2,32.1,18.7,28.4,21.3,38.5,61.5,34.2,65.8,42.7,57.3,48.9,51.1,10000+,2025-04-01 10:15:33
BP OIL UK LIMITED,06100,28.5,22.1,69.8,54.2,59.3,41.7,31.6,68.4,26.9,73.1,39.5,60.5,68.7,31.3,5000-19999,2025-02-10 13:22:18
SAINSBURY'S SUPERMARKETS LTD,47110,20.3,15.6,63.4,39.8,45.6,33.2,43.1,56.9,38.4,61.6,46.8,53.2,65.3,34.7,10000+,2025-03-22 09:48:27
PRICEWATERHOUSECOOPERS LLP,69201,35.8,31.4,82.7,71.5,73.2,52.8,24.3,75.7,19.6,80.4,31.7,68.3,75.4,24.6,5000-19999,2025-01-18 17:30:55
UNIVERSITY OF OXFORD,85421,26.4,21.8,45.9,32.1,38.7,28.4,29.8,70.2,25.3,74.7,36.2,63.8,59.1,40.9,10000+,2025-04-05 12:40:12
ROLLS-ROYCE PLC,30300,25.7,19.8,67.3,48.9,54.2,38.6,33.5,66.5,29.1,70.9,41.3,58.7,64.8,35.2,5000-19999,2025-02-14 15:18:44
LLOYDS BANKING GROUP PLC,64191,31.2,26.5,75.8,62.4,69.7,47.3,26.9,73.1,21.4,78.6,34.5,65.5,71.2,28.8,10000+,2025-03-08 08:25:33
J Sainsbury PLC,47110,21.8,16.9,64.7,41.3,46.9,34.1,42.3,57.7,37.6,62.4,45.7,54.3,66.8,33.2,10000+,2025-01-30 14:52:19
BT GROUP PLC,61900,27.3,21.6,59.2,43.7,51.4,36.8,35.7,64.3,30.2,69.8,40.9,59.1,63.5,36.5,10000+,2025-04-12 11:10:28
DELOITTE LLP,69201,34.6,29.8,80.1,68.7,71.4,51.2,25.1,74.9,20.3,79.7,32.8,67.2,74.1,25.9,5000-19999,2025-02-05 16:38:45
MARKS & SPENCER PLC,47110,23.5,18.2,66.9,44.1,49.3,36.7,40.8,59.2,35.4,64.6,43.9,56.1,67.2,32.8,5000-19999,2025-03-28 13:15:07
BRITISH AIRWAYS PLC,51101,29.1,24.7,72.4,58.3,61.7,44.2,30.6,69.4,25.8,74.2,37.1,62.9,69.5,30.5,5000-19919,2025-01-22 09:28:33
SHELL UK LIMITED,06100,30.8,25.3,76.2,63.1,65.8,47.9,27.3,72.7,22.5,77.5,35.2,64.8,71.4,28.6,5000-19999,2025-04-08 15:45:22
ASDA STORES LIMITED,47110,19.7,14.5,61.2,37.8,43.7,31.9,44.5,55.5,39.8,60.2,47.3,52.7,64.1,35.9,10000+,2025-02-20 12:33:18
KPMG LLP,69201,36.2,32.1,83.5,72.8,74.1,53.6,23.7,76.3,18.9,81.1,31.4,68.6,76.2,23.8,5000-19999,2025-03-18 10:20:55
UNIVERSITY OF CAMBRIDGE,85421,25.9,20.7,43.6,29.8,36.2,26.7,31.2,68.8,26.7,73.3,37.8,62.2,57.3,42.7,10000+,2025-01-15 17:55:41
UNILEVER UK LIMITED,64205,28.6,22.9,68.5,51.3,56.8,40.2,32.4,67.6,27.8,72.2,39.7,60.3,66.9,33.1,5000-19999,2025-04-15 08:42:17
NATIONWIDE BUILDING SOCIETY,64191,26.8,21.5,63.7,46.2,53.1,37.4,34.9,65.1,29.6,70.4,41.3,58.7,64.2,35.8,5000-19999,2025-02-25 14:18:29
WPP GROUP PLC,73110,31.4,26.7,74.9,61.8,68.2,49.3,27.1,72.9,22.3,77.7,34.6,65.4,72.8,27.2,10000+,2025-03-25 11:05:44
VODAFONE GROUP PLC,61900,29.7,24.1,70.3,55.8,62.4,45.1,29.3,70.7,24.6,75.4,36.8,63.2,68.5,31.5,5000-19999,2025-01-28 13:30:12
AVIVA PLC,65120,32.1,27.4,77.6,64.9,70.3,51.8,25.7,74.3,20.9,79.1,33.4,66.6,73.5,26.5,5000-19999,2025-04-20 16:22:37
JOHN LEWIS PARTNERSHIP,47110,22.4,17.1,65.2,42.7,47.8,35.6,41.2,58.8,36.5,63.5,44.6,55.4,66.9,33.1,5000-19999,2025-02-08 09:15:28
DIAGEO PLC,11050,26.3,20.5,66.8,49.3,57.1,41.8,33.8,66.2,29.2,70.8,40.6,59.4,65.7,34.3,5000-19999,2025-03-30 15:48:55
GLAXOSMITHKLINE PLC,21100,31.8,26.2,73.5,60.1,66.9,48.2,26.4,73.6,21.7,78.3,34.1,65.9,71.8,28.2,10000+,2025-01-20 12:25:19
HSBC BANK PLC,64191,34.2,29.6,79.3,67.8,72.1,52.4,24.8,75.2,19.5,80.5,32.7,67.3,75.2,24.8,10000+,2025-04-25 14:10:33
NATIONAL GRID PLC,35110,24.9,19.2,62.8,44.5,52.3,36.7,36.2,63.8,31.4,68.6,42.1,57.9,62.4,37.6,5000-19999,2025-02-12 11:55:47
COMPASS GROUP PLC,56210,21.6,16.3,58.7,35.2,42.9,30.8,45.3,54.7,40.7,59.3,48.2,51.8,63.5,36.5,10000+,2025-03-05 16:40:22
ANGLO AMERICAN PLC,07100,29.5,23.8,71.2,56.4,60.8,44.3,30.1,69.9,25.4,74.6,37.3,62.7,67.9,32.1,5000-19999,2025-01-25 10:30:18
SKY UK LIMITED,61300,28.2,22.7,67.4,50.9,55.7,40.6,32.8,67.2,28.1,71.9,39.4,60.6,66.3,33.7,5000-19999,2025-04-30 15:15:29
RIO TINTO PLC,07100,30.1,24.6,74.8,62.3,64.5,47.2,27.9,72.1,23.2,76.8,35.7,64.3,70.6,29.4,5000-19999,2025-02-18 08:20:44
LEGAL & GENERAL GROUP PLC,65120,33.7,28.9,78.6,66.2,69.4,50.7,25.3,74.7,20.6,79.4,33.9,66.1,74.3,25.7,5000-19999,2025-03-12 13:48:12
TESCO PLC,47110,20.9,15.7,62.8,38.4,44.6,32.7,43.6,56.4,38.9,61.1,46.2,53.8,65.4,34.6,10000+,2025-01-05 17:35:22
CENTRICA PLC,35140,27.4,21.9,64.3,47.8,54.6,39.1,35.1,64.9,30.3,69.7,41.6,58.4,63.8,36.2,5000-19999,2025-04-18 12:10:55
STANDARD CHARTERED PLC,64191,35.8,30.4,81.7,70.2,73.6,54.1,23.2,76.8,18.4,81.6,31.5,68.5,76.4,23.6,10000+,2025-02-28 15:25:18
ASTRAZENECA PLC,21100,32.5,27.1,76.3,63.8,68.7,49.6,25.9,74.1,21.3,78.7,33.8,66.2,73.1,26.9,10000+,2025-03-20 09:55:33
BHP BILLITON PLC,07100,29.8,24.2,72.6,57.9,61.3,45.7,29.7,70.3,24.9,75.1,37.2,62.8,68.4,31.6,5000-19999,2025-01-12 14:42:47
ROYAL BANK OF SCOTLAND GROUP PLC,64191,33.9,29.2,78.9,67.5,71.8,53.2,24.5,75.5,19.8,80.2,33.1,66.9,75.6,24.4,10000+,2025-04-22 11:30:28
MORRISONS SUPERMARKETS PLC,47110,18.4,13.7,59.3,36.1,41.8,29.4,46.2,53.8,41.5,58.5,49.1,50.9,62.7,37.3,5000-19999,2025-02-15 16:18:55
SANTANDER UK PLC,64191,31.6,26.8,75.1,63.4,67.3,49.8,26.1,73.9,21.5,78.5,34.2,65.8,72.9,27.1,5000-19999,2025-03-08 10:05:22
IMAGINATION TECHNOLOGIES LIMITED,58290,38.7,33.2,85.4,74.8,76.3,57.9,21.4,78.6,16.8,83.2,29.5,70.5,78.9,21.1,250-499,2025-01-08 13:22:44
MONSTER ENERGY UK LIMITED,46380,42.1,37.5,88.7,79.2,81.4,62.3,18.7,81.3,14.2,85.8,26.8,73.2,82.6,17.4,100-249,2025-04-28 15:48:12
HARRODS LIMITED,47710,28.3,22.6,68.9,52.1,56.2,41.7,32.6,67.4,27.9,72.1,39.2,60.8,66.7,33.3,1000-4999,2025-02-22 12:35:29
