EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
CLYDE & CO LLP,69101,28.7,22.1,69.5,28.3,52.8,62.4,24.0,76.0,14.2,85.8,25.9,74.1,53.2,46.8,1000-4999,2025-04-03 15:10:41
EAST MIDLANDS RAILWAY LIMITED,49100,14.2,9.8,45.6,18.7,42.1,38.9,36.4,63.6,28.1,71.9,41.2,58.8,68.5,31.5,1000-4999,2025-04-03 15:10:41
WATCHFINDER.CO.UK LIMITED,47770,22.5,18.9,58.3,24.1,48.7,55.2,29.3,70.7,21.6,78.4,34.7,65.3,61.8,38.2,250-499,2025-04-03 15:10:41
KINGS COLLEGE HOSPITAL NHS FOUNDATION TRUST,86101,18.4,15.2,52.1,21.4,45.3,49.8,32.7,67.3,25.9,74.1,38.6,61.4,65.2,34.8,5000-19999,2025-04-03 15:10:41
ARGOS LIMITED,47910,16.8,12.4,48.9,19.7,43.5,42.1,34.2,65.8,27.3,72.7,40.1,59.9,66.4,33.6,10000+,2025-04-03 15:10:41
SLAUGHTER AND MAY,69101,31.2,25.7,74.8,32.1,56.2,65.9,22.8,77.2,13.5,86.5,24.6,75.4,51.7,48.3,1000-4999,2025-04-03 15:10:41
THE ROYAL BANK OF SCOTLAND PLC,64191,26.8,21.3,65.7,29.4,50.8,59.3,26.9,73.1,18.7,81.3,31.2,68.8,58.4,41.6,10000+,2025-04-03 15:10:41
TESCO STORES LIMITED,47110,12.9,8.5,42.3,16.8,39.7,36.2,38.1,61.9,30.4,69.6,43.8,56.2,70.1,29.9,10000+,2025-04-03 15:10:41
CLIFFORD CHANCE LLP,69101,29.5,23.8,71.2,30.7,54.1,63.5,23.6,76.4,15.2,84.8,26.3,73.7,52.9,47.1,1000-4999,2025-04-03 15:10:41
VIRGIN ATLANTIC AIRWAYS LIMITED,51101,20.7,16.1,55.4,22.8,46.9,52.7,31.5,68.5,24.2,75.8,37.3,62.7,63.1,36.9,5000-19999,2025-04-03 15:10:41
J SAINSBURY PLC,47110,13.7,9.2,44.1,17.5,41.2,38.4,37.2,62.8,29.6,70.4,42.7,57.3,69.3,30.7,10000+,2025-04-03 15:10:41
BANK OF ENGLAND,64191,24.3,19.6,62.1,26.8,48.5,56.2,28.4,71.6,20.1,79.9,33.7,66.3,60.8,39.2,1000-4999,2025-04-03 15:10:41
BP PLC,06100,19.8,15.7,54.2,23.1,45.7,51.3,30.8,69.2,23.5,76.5,36.9,63.1,64.2,35.8,10000+,2025-04-03 15:10:41
BARCLAYS BANK PLC,64191,27.1,22.4,67.3,30.1,51.4,60.7,25.7,74.3,17.8,82.2,30.9,69.1,57.6,42.4,10000+,2025-04-03 15:10:41
ROLLS-ROYCE PLC,30300,17.5,13.8,49.7,20.3,42.8,45.1,33.9,66.1,26.7,73.3,39.4,60.6,67.8,32.2,5000-19999,2025-04-03 15:10:41
MARKS AND SPENCER PLC,47110,15.2,11.6,46.8,18.9,40.3,41.7,35.6,64.4,28.9,71.1,41.3,58.7,68.5,31.5,10000+,2025-04-03 15:10:41
LLOYDS BANK PLC,64191,25.6,20.9,64.1,27.5,49.7,57.8,27.3,72.7,19.5,80.5,32.1,67.9,59.2,40.8,10000+,2025-04-03 15:10:41
BRITISH AIRWAYS PLC,51101,22.1,17.5,57.8,24.6,47.3,53.9,30.2,69.8,22.8,77.2,35.4,64.6,62.7,37.3,5000-19999,2025-04-03 15:10:41
DELOITTE LLP,69201,30.8,24.9,72.5,31.8,55.7,64.2,23.1,76.9,14.7,85.3,25.1,74.9,53.4,46.6,5000-19999,2025-04-03 15:10:41
PRICEWATERHOUSECOOPERS LLP,69201,29.1,23.6,70.3,30.2,53.8,62.9,24.5,75.5,16.3,83.7,27.2,72.8,54.1,45.9,5000-19999,2025-04-03 15:10:41
KPMG LLP,69201,28.6,22.1,68.9,29.5,52.4,61.3,25.2,74.8,17.1,82.9,28.6,71.4,55.7,44.3,5000-19999,2025-04-03 15:10:41
ERNST & YOUNG LLP,69201,27.9,21.8,67.4,28.7,51.2,60.5,26.1,73.9,18.3,81.7,29.4,70.6,56.8,43.2,5000-19999,2025-04-03 15:10:41
BT GROUP PLC,61900,21.3,16.7,56.1,23.5,46.2,52.8,31.7,68.3,24.9,75.1,37.8,62.2,63.4,36.6,10000+,2025-04-03 15:10:41
VODAFONE GROUP PLC,61900,23.5,18.2,59.7,25.9,48.6,55.1,29.4,70.6,22.1,77.9,34.5,65.5,61.2,38.8,10000+,2025-04-03 15:10:41
SHELL UK LIMITED,06100,18.9,14.6,51.3,21.7,44.1,48.6,32.5,67.5,25.3,74.7,38.2,61.8,66.1,33.9,10000+,2025-04-03 15:10:41
UNILEVER UK LIMITED,10890,16.4,12.8,47.2,19.3,41.8,43.5,34.8,65.2,27.6,72.4,40.7,59.3,67.9,32.1,5000-19999,2025-04-03 15:10:41
GLAXOSMITHKLINE PLC,21200,15.7,11.9,45.8,18.1,40.2,42.1,36.2,63.8,29.1,70.9,42.3,57.7,69.4,30.6,10000+,2025-04-03 15:10:41
ASTRAZENECA UK LIMITED,21200,14.9,11.2,43.7,17.2,38.9,40.5,37.6,62.4,30.8,69.2,43.5,56.5,70.8,29.2,5000-19999,2025-04-03 15:10:41
DIAGEO PLC,11050,17.2,13.5,48.6,20.4,42.5,46.3,33.7,66.3,26.4,73.6,39.1,60.9,66.7,33.3,5000-19999,2025-04-03 15:10:41
BRITISH AMERICAN TOBACCO UK LIMITED,12000,19.6,15.3,53.1,22.9,45.9,50.2,31.4,68.6,24.7,75.3,36.8,63.2,64.5,35.5,5000-19999,2025-04-03 15:10:41
ROYAL MAIL PLC,53100,13.8,10.1,44.6,17.8,39.7,39.2,38.5,61.5,31.2,68.8,44.1,55.9,71.3,28.7,10000+,2025-04-03 15:10:41
NATIONAL GRID PLC,35110,16.5,12.7,46.9,19.6,41.3,44.7,35.2,64.8,28.3,71.7,41.6,58.4,68.2,31.8,5000-19999,2025-04-03 15:10:41
CENTRICA PLC,35120,18.3,14.2,50.1,21.5,43.6,47.8,32.9,67.1,25.8,74.2,38.7,61.3,65.9,34.1,5000-19999,2025-04-03 15:10:41
SEVERN TRENT PLC,36000,15.9,12.1,45.3,18.6,40.1,42.8,36.7,63.3,29.4,70.6,42.8,57.2,69.7,30.3,5000-19999,2025-04-03 15:10:41
UNITED UTILITIES PLC,36000,16.8,12.9,47.1,19.8,41.7,45.2,35.1,64.9,28.1,71.9,41.3,58.7,68.4,31.6,5000-19999,2025-04-03 15:10:41
WESSEX WATER SERVICES LIMITED,36000,15.2,11.5,44.8,17.9,39.6,41.3,37.2,62.8,30.5,69.5,43.7,56.3,70.6,29.4,1000-4999,2025-04-03 15:10:41
