EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
THAMES WATER UTILITIES LIMITED,"36000,37000",14.2,11.8,45.6,22.3,78.5,65.2,42.1,57.9,38.5,61.5,55.2,44.8,68.9,31.1,5000-19999,2025-01-15 09:22:33
ASTON MARTIN LAGONDA LIMITED,"29100,29200",24.7,19.3,68.4,45.2,82.1,58.9,28.7,71.3,22.4,77.6,35.8,64.2,71.5,28.5,1000-4999,2025-02-28 14:55:12
NATIONAL GRID PLC,"35110,35140",18.9,15.2,52.3,28.7,85.6,72.4,35.2,64.8,31.7,68.3,48.9,51.1,74.2,25.8,10000+,2025-03-10 11:30:45
BODEN STORES LIMITED,"47710,47910",32.6,28.4,58.9,41.7,45.2,68.3,18.5,81.5,12.3,87.7,22.6,77.4,48.9,51.1,1000-4999,2025-04-08 16:18:22
ROLLS-ROYCE PLC,"30300,33150",21.3,17.8,61.2,38.9,88.7,54.2,31.4,68.6,26.8,73.2,42.5,57.5,78.3,21.7,10000+,2025-01-22 13:42:18
TED BAKER LIMITED,"47710,14130",29.8,25.1,55.7,39.2,48.6,71.8,21.3,78.7,16.9,83.1,25.4,74.6,52.7,47.3,5000-19999,2025-02-14 10:05:37
JAGUAR LAND ROVER AUTOMOTIVE PLC,"29100,29200",26.4,22.7,65.8,48.3,79.5,61.2,24.6,75.4,19.7,80.3,32.1,67.9,74.8,25.2,10000+,2025-03-25 15:27:54
WATER UK LIMITED,"36000,37000",16.7,13.9,42.1,24.8,75.2,68.7,39.8,60.2,34.5,65.5,51.3,48.7,71.4,28.6,250-499,2025-04-12 09:33:11
BURBERRY GROUP PLC,"14130,47710",31.2,27.6,59.3,42.8,46.7,69.5,19.7,80.3,14.2,85.8,23.9,76.1,49.8,50.2,5000-19999,2025-01-30 12:48:29
BP PLC,"06100,09100",19.5,16.8,48.7,31.2,82.9,65.4,33.7,66.3,29.4,70.6,45.8,54.2,76.1,23.9,10000+,2025-02-08 14:19:52
SHELL UK LIMITED,"06100,09100",17.8,14.9,45.3,28.6,84.2,67.1,36.2,63.8,32.1,67.9,49.3,50.7,73.5,26.5,10000+,2025-03-05 11:52:03
MARKS AND SPENCER PLC,"47110,47210",27.3,23.8,52.1,36.4,51.8,73.2,22.4,77.6,17.8,82.2,28.7,71.3,56.2,43.8,5000-19999,2025-04-20 16:45:27
TESCO PLC,"47110,47210",22.6,19.4,47.8,32.5,68.9,71.6,28.3,71.7,23.9,76.1,35.4,64.6,62.7,37.3,10000+,2025-01-18 10:28:44
SAINSBURY'S PLC,"47110,47210",24.1,20.7,49.2,34.1,66.3,69.8,26.7,73.3,21.5,78.5,33.2,66.8,59.4,40.6,10000+,2025-02-11 15:36:22
ASDA STORES LIMITED,"47110,47210",25.8,22.1,51.6,37.8,63.7,67.4,24.9,75.1,20.3,79.7,31.6,68.4,61.8,38.2,10000+,2025-03-15 12:14:08
MORRISONS PLC,"47110,47210",26.9,23.5,53.4,39.2,61.2,65.8,23.1,76.9,18.7,81.3,29.8,70.2,58.7,41.3,5000-19999,2025-04-05 14:22:55
WAITROSE LIMITED,"47110,47210",21.4,18.6,44.7,30.1,71.5,74.2,30.2,69.8,25.6,74.4,38.9,61.1,65.3,34.7,5000-19999,2025-01-28 11:41:33
CO-OP GROUP LIMITED,"47110,47210",23.7,20.3,46.9,33.7,67.8,70.5,27.4,72.6,22.8,77.2,34.7,65.3,63.1,36.9,10000+,2025-02-25 16:08:17
