EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
QuantumLeap Finance Ltd,64999,24.7,19.3,68.2,42.1,48.9,52.3,32.1,67.9,28.5,71.5,35.2,64.8,45.7,54.3,250-499,2025-01-15 09:22:11
NorthStar Retail Group plc,47110,18.5,14.8,59.3,35.7,44.2,49.6,29.3,70.7,25.8,74.2,38.1,61.9,42.0,58.0,1000-4999,2025-02-28 11:45:33
Caledonian Logistics Solutions Ltd,52290,21.3,17.6,63.8,38.9,46.5,50.9,31.4,68.6,27.2,72.8,36.7,63.3,43.8,56.2,500-999,2025-03-12 14:18:55
Meridian Creative Agency Ltd,73110,26.8,22.1,71.5,45.3,51.7,56.2,34.6,65.4,30.1,69.9,38.9,61.1,47.2,52.8,100-249,2025-04-01 16:30:22
Thames Valley Manufacturing Co Ltd,25110,15.2,12.9,52.7,31.4,41.8,46.3,26.7,73.3,23.5,76.5,34.2,65.8,38.9,61.1,1000-4999,2025-01-25 08:55:44
Highland Hospitality Group Ltd,55110,28.4,23.7,74.2,48.6,53.8,58.1,36.2,63.8,32.4,67.6,40.8,59.2,49.1,50.9,250-499,2025-02-14 13:12:07
Sterling Security Services Ltd,80100,22.9,18.4,66.1,40.2,47.9,52.4,33.1,66.9,28.7,71.3,37.5,62.5,45.3,54.7,500-999,2025-03-28 10:08:19
Emerald Isle Travel Ltd,79110,19.7,16.2,60.4,37.1,45.3,49.8,30.5,69.5,26.9,73.1,36.1,63.9,42.7,57.3,100-249,2025-04-08 15:42:51
Pinnacle Construction Ltd,41100,16.8,13.5,55.9,33.7,43.1,47.6,27.9,72.1,24.6,75.4,35.3,64.7,40.1,59.9,1000-4999,2025-01-30 12:25:33
Brighton Tech Innovations Ltd,62020,31.2,25.8,77.3,51.2,56.4,61.7,38.5,61.5,34.7,65.3,42.9,57.1,51.6,48.4,250-499,2025-02-20 09:17:45
Cambridge BioResearch Ltd,72110,20.5,17.1,62.7,39.4,46.8,51.3,31.8,68.2,28.2,71.8,37.4,62.6,44.1,55.9,100-249,2025-03-15 14:55:28
Yorkshire Energy Supply Ltd,35110,23.6,19.8,67.4,43.7,49.2,53.6,33.7,66.3,29.8,70.2,39.1,60.9,46.5,53.5,500-999,2025-04-12 11:33:09
Wessex Legal Services Ltd,69110,25.3,21.7,69.8,44.2,50.6,55.1,35.4,64.6,31.9,68.1,40.3,59.7,48.2,51.8,100-249,2025-01-18 16:48:22
Northern Lights Media Ltd,59111,27.1,22.9,72.5,46.8,52.3,57.8,36.8,63.2,33.1,66.9,41.7,58.3,49.4,50.6,250-499,2025-02-25 10:22:14
Cornwall Food Processing Ltd,10110,17.4,14.3,57.2,34.9,42.7,47.2,28.3,71.7,25.1,74.9,36.8,63.2,41.5,58.5,1000-4999,2025-03-20 13:40:56
Birmingham Automotive Parts Ltd,29320,19.2,15.6,61.3,37.8,45.9,50.4,30.9,69.1,27.4,72.6,37.2,62.8,43.5,56.5,500-999,2025-04-05 08:15:37
Liverpool Shipping Co Ltd,50200,24.8,20.3,68.7,42.5,49.7,54.2,34.5,65.5,30.6,69.4,39.8,60.2,47.3,52.7,250-499,2025-01-22 15:28:49
Glasgow Education Services Ltd,85310,22.1,18.7,65.3,40.9,47.6,52.1,32.8,67.2,29.3,70.7,38.4,61.6,45.9,54.1,100-249,2025-02-18 12:09:31
Cardiff Sports Management Ltd,93110,29.5,24.1,75.8,49.3,54.7,59.2,37.9,62.1,34.2,65.8,43.1,56.9,50.8,49.2,250-499,2025-03-25 09:55:23
Belfast Insurance Brokers Ltd,66220,21.7,17.9,64.5,39.7,46.4,51.8,32.1,67.9,28.6,71.4,37.8,62.2,44.6,55.4,500-999,2025-04-15 14:22:44
Oxford Research Labs Ltd,72190,18.9,15.4,59.7,36.2,44.8,49.3,29.7,70.3,26.3,73.7,36.5,63.5,42.8,57.2,100-249,2025-01-28 11:47:35
Newcastle Facilities Management Ltd,81100,26.3,21.8,70.9,45.6,51.4,56.9,35.7,64.3,32.1,67.9,40.5,59.5,48.7,51.3,500-999,2025-02-22 16:33:17
Plymouth Marine Services Ltd,50100,20.1,16.8,63.2,38.5,46.1,51.6,31.3,68.7,27.8,72.2,38.1,61.9,44.3,55.7,250-499,2025-03-30 13:11:08
Derby Engineering Solutions Ltd,28110,15.9,13.1,54.6,32.8,42.3,46.8,27.5,72.5,24.2,75.8,35.6,64.4,39.7,60.3,1000-4999,2025-04-18 10:44:29
Sheffield Waste Management Ltd,38110,27.8,23.2,73.1,47.5,53.2,58.7,36.4,63.6,32.9,67.1,41.8,58.2,49.5,50.5,250-499,2025-01-20 09:26:51
Nottingham Healthcare Services Ltd,86101,24.2,20.6,67.9,42.8,48.6,53.1,34.1,65.9,30.4,69.6,39.2,60.8,46.8,53.2,500-999,2025-02-26 15:57:34
Bristol Digital Marketing Ltd,73120,30.7,25.4,76.8,50.1,55.9,60.4,38.1,61.9,34.6,65.4,42.7,57.3,51.2,48.8,100-249,2025-03-18 12:38:45
Aberdeen Oilfield Services Ltd,60100,17.6,14.7,58.1,35.6,43.5,48.0,28.9,71.1,25.7,74.3,36.9,63.1,41.8,58.2,1000-4999,2025-04-22 08:29:16
Exeter Accounting Services Ltd,69201,23.4,19.1,66.8,41.3,48.1,52.6,33.2,66.8,29.5,70.5,38.7,61.3,46.1,53.9,250-499,2025-01-24 14:15:27
Leeds Property Management Ltd,68209,25.9,21.5,70.2,44.9,50.9,55.4,35.3,64.7,31.8,68.2,40.1,59.9,48.4,51.6,500-999,2025-02-19 11:52:38
Norwich Agricultural Supplies Ltd,46110,19.5,16.0,61.8,37.2,45.6,50.1,30.6,69.4,27.1,72.9,37.6,62.4,43.9,56.1,100-249,2025-03-26 16:04:49
Swansea Environmental Services Ltd,39000,22.6,18.3,65.7,40.7,47.3,52.8,32.5,67.5,29.1,70.9,38.3,61.7,45.2,54.8,500-999,2025-04-10 13:37:22
Brighton Fashion Retail Ltd,47710,28.7,23.5,74.6,48.2,53.7,58.2,37.1,62.9,33.4,66.6,42.0,58.0,50.3,49.7,250-499,2025-01-19 10:18:53
Coventry Transport Services Ltd,49390,20.8,17.2,64.1,39.6,46.7,51.2,31.7,68.3,28.3,71.7,37.9,62.1,44.8,55.2,1000-4999,2025-02-21 15:41:14
Reading Pharmaceutical Ltd,21200,24.5,20.2,68.3,43.1,49.4,54.9,34.2,65.8,30.7,69.3,39.5,60.5,47.1,52.9,500-999,2025-03-31 09:28:35
Hull Fishing Industry Ltd,31110,16.3,13.7,56.4,34.1,42.9,47.4,27.8,72.2,24.9,75.1,36.2,63.8,40.6,59.4,100-249,2025-04-20 12:53:47
Preston Furniture Manufacturing Ltd,31010,26.0,21.6,69.5,45.3,50.2,55.7,35.1,64.9,31.6,68.4,40.7,59.3,48.1,51.9,250-499,2025-01-21 08:46:29
Southampton Shipping Agency Ltd,52242,21.9,18.1,65.0,40.3,47.1,52.6,32.6,67.4,29.2,70.8,38.2,61.8,45.4,54.6,500-999,2025-02-27 14:34:18
Canterbury Tourism Services Ltd,79120,29.2,24.7,75.1,49.8,54.3,59.8,37.6,62.4,33.9,66.1,42.8,57.2,50.5,49.5,100-249,2025-03-21 11:19:31
Edinburgh Whisky Distillers Ltd,11010,18.2,15.0,60.1,36.8,45.2,49.7,29.9,70.1,26.7,73.3,36.8,63.2,43.1,56.9,1000-4999,2025-04-25 16:07:42
Durham University Services Ltd,85320,23.7,19.4,67.2,42.0,48.8,53.3,33.8,66.2,30.2,69.8,39.1,60.9,46.7,53.3,500-999,2025-01-30 12:51:23
Milton Keynes IT Consulting Ltd,62030,31.5,26.2,78.1,51.7,57.1,62.6,39.3,60.7,35.8,64.2,43.7,56.3,52.1,47.9,250-499,2025-02-28 09:37:45
Penzance Mining Services Ltd,08990,20.4,16.9,63.7,38.2,46.4,51.9,31.5,68.5,28.1,71.9,37.7,62.3,44.6,55.4,100-249,2025-03-29 15:22:11
Blackpool Entertainment Ltd,93210,27.5,22.8,72.3,46.1,52.8,57.3,36.2,63.8,32.7,67.3,41.5,58.5,49.2,50.8,500-999,2025-04-14 10:58:32
Peterborough Food Distribution Ltd,46310,19.8,16.3,61.5,37.5,45.7,50.2,30.8,69.2,27.4,72.6,37.3,62.7,43.6,56.4,1000-4999,2025-01-26 13:44:18
Dover Port Operations Ltd,52241,24.1,19.7,67.6,41.8,48.5,53.0,33.9,66.1,30.4,69.6,38.8,61.2,46.4,53.6,250-499,2025-02-24 16:15:37
Inverness Forestry Services Ltd,02100,22.3,18.5,65.9,40.1,47.2,52.7,32.3,67.7,28.9,71.1,38.5,61.5,45.7,54.3,100-249,2025-03-22 12:29:44
