data_year,agency_type_name,state_abbr,state_name,incident_date,adult_victim_count,juvenile_victim_count,total_offender_count,adult_offender_count,juvenile_offender_count,offender_race,offender_ethnicity,victim_count,offense_name,total_individual_victims,location_name,bias_desc,victim_types,multiple_offense,multiple_bias
1991,Local Police,AL,Alabama,1991-03-15,1,0,2,1,1,White,Non-Hispanic,1,Assault,1,Residence,Religious Bias,Adult,TRUE,FALSE
1992,Federal Agency,AK,Alaska,1992-07-22,0,1,1,0,1,Black,Non-Hispanic,1,Harassment,1,School,Sexual Orientation Bias,Minor,TRUE,TRUE
1993,State Police,AZ,Arizona,1993-11-08,2,0,3,2,1,Hispanic,Hisp/Latino,2,Assault,2,Street,Racial Bias,Adult,TRUE,FALSE
1994,Local Police,AR,Arkansas,1994-02-14,0,1,2,0,2,White,Non-Hispanic,1,Intimidation,1,Store,Religious Bias,Minor,TRUE,FALSE
1995,Local Police,CA,California,1995-09-30,3,1,5,3,2,White,Non-Hispanic,4,Burglary,4,Apartment Complex,Racial Bias,Adult/Minor,TRUE,TRUE
1996,Local Police,CO,Colorado,1996-04-17,1,0,1,1,0,Middle Eastern,Non-Hispanic,1,Assault,1,Hospital,Religious Bias,Adult,TRUE,FALSE
1997,Federal Agency,CT,Connecticut,1997-10-29,0,1,2,0,2,White,Non-Hispanic,1,Harassment,1,University,Gender Bias,Minor,TRUE,FALSE
1998,Local Police,DE,Delaware,1998-01-05,2,0,4,2,2,Black,Non-Hispanic,2,Assault,2,Residence,Disability Bias,Adult,TRUE,TRUE
1999,State Police,FL,Florida,1999-08-12,1,1,3,1,2,White,Non-Hispanic,2,Intimidation,2,Park,Sexual Orientation Bias,Adult/Minor,TRUE,FALSE
2000,Local Police,GA,Georgia,2000-06-19,0,2,2,0,2,Unknown,Unknown,2,Harassment,2,Church,Racial Bias,Minor,TRUE,FALSE
2001,Federal Agency,HI,Hawaii,2001-12-03,1,0,1,1,0,Asian,Non-Hispanic,1,Assault,1,School,Religious Bias,Adult,TRUE,TRUE
2002,Local Police,ID,Idaho,2002-05-28,2,0,3,2,1,Native American,Non-Hispanic,2,Burglary,2,Restaurant,National Origin Bias,Adult,TRUE,FALSE
2003,State Police,IL,Illinois,2003-11-14,1,1,4,1,3,White,Non-Hispanic,2,Assault,2,Transportation Hub,Disability Bias,Adult/Minor,TRUE,TRUE
2004,Local Police,IN,Indiana,2004-03-07,0,1,2,0,2,Black,Non-Hispanic,1,Intimidation,1,Community Center,Gender Bias,Minor,TRUE,FALSE
2005,Federal Agency,IA,Iowa,2005-09-18,3,0,3,3,0,Latinx,Hisp/Latino,3,Harassment,3,School,Racial Bias,Adult,TRUE,FALSE
2006,Local Police,KS,Kansas,2006-12-22,0,1,1,0,1,White,Non-Hispanic,1,Assault,1,House,Religious Bias,Minor,TRUE,TRUE
2007,State Police,KY,Kentucky,2007-08-05,2,0,3,2,1,Hispanic,Hisp/Latino,2,Burglary,2,Apartment,Racial Bias,Adult,TRUE,FALSE
2008,Local Police,LA,Louisiana,2008-04-16,1,1,4,1,3,Black,Non-Hispanic,2,Assault,2,School,Disability Bias,Adult/Minor,TRUE,TRUE
2009,Federal Agency,ME,Maine,2009-10-27,0,2,3,0,3,White,Non-Hispanic,2,Harassment,2,Store,Sexual Orientation Bias,Minor,TRUE,FALSE
2010,Local Police,MD,Maryland,2010-01-13,2,1,4,2,2,Other,Non-Hispanic,3,Intimidation,3,Library,Religious Bias,Adult/Minor,TRUE,FALSE
2011,State Police,MA,Massachusetts,2011-07-02,1,0,2,1,1,White,Non-Hispanic,1,Burglary,1,Hospital,Racial Bias,Adult,TRUE,TRUE
2012,Local Police,MI,Michigan,2012-09-25,0,1,3,0,3,Hispanic,Hisp/Latino,1,Assault,1,Museum,Gender Bias,Minor,TRUE,FALSE
2013,Federal Agency,MN,Minnesota,2013-11-10,3,0,4,3,1,Unknown,Unknown,3,Harassment,3,University,Religious Bias,Adult,TRUE,FALSE
2014,Local Police,MS,Mississippi,2014-03-19,1,1,2,1,1,Black,Non-Hispanic,2,Assault,2,Residence,National Origin Bias,Adult/Minor,TRUE,TRUE
2001,State Police,MO,Missouri,2001-05-20,2,0,3,2,1,White,Non-Hispanic,2,Burglary,2,Street,Racial Bias,Adult,TRUE,FALSE
