EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
Tech Innovations Ltd,62012,-12.3,8.7,-15.2,12.4,45.0,32.0,30,25,35,30,25,20,10,15,Large,2024-04-15
Northern Energy Corp,38110,-8.9,15.2,-6.8,18.9,38.0,29.5,28,22,32,28,24,26,12,14,Medium,2024-05-20
Southern Retail Group,47110,-5.2,7.3,-4.1,9.8,41.0,35.0,32,28,36,32,25,22,15,18,Medium,2024-06-10
Healthcare Solutions Ltd,86210,-3.8,6.1,-2.9,7.6,36.0,31.0,35,30,38,33,28,25,14,11,Small,2024-03-22
Financial Services Co,66210,-10.1,9.4,-12.7,14.2,42.0,30.5,29,24,33,29,23,19,11,13,Large,2024-07-05
Education Excellence Ltd,85510,-2.4,4.6,-1.8,6.3,33.0,28.0,30,27,34,30,22,20,16,12,Large,2024-02-18
Construction Masters Ltd,41200,-7.6,13.8,-6.5,16.7,40.0,27.5,34,26,37,31,26,21,13,8,Medium,2024-08-12
Retail World Inc,47290,-6.3,8.9,-5.2,11.3,39.0,33.0,33,29,35,31,24,23,12,16,Medium,2024-01-25
Transport Systems UK,52100,-9.1,10.2,-8.4,13.5,44.0,31.0,27,23,31,26,25,20,14,18,Small,2024-04-08
Manufacturing Limited,20100,-11.4,14.3,-13.8,17.8,47.0,32.5,26,20,32,28,28,24,10,8,Medium,2024-09-30
Insurance Partners Ltd,66190,-4.8,5.9,-3.7,8.4,37.5,30.0,31,26,33,29,23,21,15,12,Large,2024-05-15
IT Solutions Inc,62020,-8.7,12.5,-7.9,15.6,43.0,31.5,28,22,34,29,25,22,13,16,Medium,2024-06-28
Marketing Group Ltd,73110,-6.2,7.8,-5.1,9.2,38.0,32.0,32,28,34,30,23,24,14,17,Large,2024-03-10
Logistics & Delivery LLC,49400,-13.5,18.6,-14.8,21.3,48.0,28.5,25,21,30,26,27,23,12,10,Small,2024-07-17
Software Development Co,62012,-14.2,16.9,-16.5,19.7,46.0,33.0,27,23,31,27,26,22,10,9,Medium,2024-08-25
Banking House Ltd,66220,-3.1,5.3,-2.6,7.1,35.0,29.5,30,26,33,29,24,21,13,15,Large,2024-02-02
Consulting Associates,74100,-10.8,11.8,-9.5,14.1,41.0,34.5,29,24,33,30,23,20,12,11,Medium,2024-09-10
Agricultural Products Ltd,50300,-5.9,9.1,-4.7,12.3,39.0,31.5,33,28,35,31,24,23,13,16,Small,2024-01-15
Electrical Supplies Co,33100,-7.4,11.2,-6.8,13.9,42.0,30.0,31,25,34,30,26,21,14,16,Medium,2024-05-05
