EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
Acme Limited,62010,12.3,8.7,15.2,10.5,22.5,18.3,42.1,38.9,31.2,28.7,18.9,16.4,7.8,6.0,Small,2024-03-15
Brighton & Hove City Council,85110,-5.8,-3.2,-12.1,-8.9,15.6,22.4,39.8,42.1,32.5,34.2,17.9,20.1,9.8,12.3,Medium,2024-04-22
Global Tech Solutions Ltd,62010,8.9,6.4,22.1,18.3,28.7,24.1,45.2,41.8,30.1,27.9,16.7,14.2,8.0,6.1,Medium,2024-02-18
Northern Health Trust,85110,2.1,-0.8,18.7,15.4,19.2,23.8,38.5,40.1,33.7,35.3,16.2,17.8,11.6,15.1,Medium,2024-05-10
Westminster Financial Services,66210,14.6,11.2,28.9,24.1,25.4,21.3,41.2,37.8,32.3,29.1,15.7,13.2,10.8,8.6,Large,2024-01-30
South Coast Construction Co,41200,3.4,1.9,9.2,6.8,18.3,14.8,44.1,40.2,31.8,28.9,17.3,15.7,6.8,5.4,Small,2024-03-05
East Midlands University,85310,-4.1,-2.3,-5.7,-4.1,12.9,15.8,36.9,39.2,33.1,34.8,16.8,19.5,12.2,16.5,Medium,2024-06-18
Lancashire Police Service,84110,1.2,-1.1,2.5,-0.3,17.6,20.8,37.4,41.2,32.8,36.5,15.8,18.3,13.1,19.2,Medium,2024-04-01
Royal London Hospital,85110,-2.8,-4.2,-3.4,-5.1,19.8,24.2,38.7,43.1,31.2,34.5,14.9,17.3,11.2,14.6,Medium,2024-02-28
Birmingham Law Firm,69100,16.8,13.4,31.2,27.8,29.1,25.6,43.8,40.3,31.4,28.7,16.2,13.9,8.6,6.8,Large,2024-05-12
Yorkshire Energy Group,35110,5.7,4.3,7.8,5.2,16.4,18.9,41.9,38.4,31.7,29.3,16.4,13.8,10.0,9.5,Medium,2024-03-22
Cambridge Investment Bank,66210,18.2,15.1,19.8,16.3,26.3,22.1,45.3,41.7,30.8,27.6,16.1,13.8,8.2,6.9,Large,2024-01-15
Wales Public Transport Ltd,49200,0.9,-0.4,-4.3,2.1,14.5,19.8,40.6,44.2,32.2,35.8,15.3,16.8,11.9,17.2,Medium,2024-06-03
London Business School,85310,-6.3,-5.2,4.3,3.1,21.5,23.7,34.2,36.8,33.8,35.2,18.2,19.7,13.8,16.3,Medium,2024-02-20
Manchester Retail Chain,47110,8.1,5.9,12.4,9.8,19.2,15.6,42.5,38.1,31.3,28.4,16.8,14.3,9.4,7.2,Small,2024-04-17
Cardiff Manufacturing Ltd,20410,3.8,2.6,8.5,5.9,18.7,16.1,43.7,40.4,31.5,28.7,15.9,13.3,9.1,6.5,Medium,2024-05-25
Edinburgh Tourism Services,79200,9.4,7.2,15.8,12.4,20.1,18.2,41.3,38.9,32.6,29.8,16.1,14.1,10.7,8.3,Small,2024-03-11
Liverpool Medical Centre,85110,-1.9,-3.1,-7.2,-9.1,18.3,25.8,39.8,45.6,31.7,37.1,15.2,18.9,12.1,19.2,Medium,2024-06-20
Oxford University Press,74100,-3.5,-2.8,1.8,0.9,20.4,22.1,35.2,37.6,33.5,35.8,18.1,19.8,13.2,16.5,Medium,2024-01-22
Nottingham County Council,85110,3.1,1.8,17.1,14.2,17.9,20.4,38.9,41.5,32.4,34.8,15.8,17.7,11.4,15.8,Medium,2024-04-08
Bath Engineering Works,28120,7.6,5.4,14.2,11.7,21.3,18.5,43.2,40.1,31.8,29.2,16.3,13.9,9.7,7.4,Medium,2024-02-25
Derbyshire Fire Department,84110,-0.3,-2.1,3.7,0.8,22.1,25.3,37.1,40.8,32.7,35.1,17.9,20.1,12.3,17.6,Medium,2024-05-30
Leeds Marketing Agency,73100,12.9,9.6,21.5,17.8,24.8,21.1,42.3,39.2,31.4,28.9,16.2,14.1,9.9,7.8,Small,2024-01-28
Swansea Car Sales Ltd,47190,6.2,4.1,10.3,6.9,17.2,14.1,45.1,40.8,31.2,28.4,16.5,13.4,9.2,6.3,Small,2024-04-14
Bristol Airport Group,52100,4.5,2.3,13.8,9.9,20.8,17.6,44.4,41.9,30.6,28.3,15.9,13.5,10.1,8.5,Medium,2024-03-28
Hull Shipping Company,49200,2.8,1.5,8.9,5.4,18.6,16.3,42.7,40.2,30.8,28.1,16.3,13.7,9.8,7.1,Medium,2024-06-01
Coventry Electronics Ltd,26120,5.1,3.8,16.4,13.7,23.7,20.1,41.6,38.4,33.2,29.7,16.1,13.8,9.4,7.7,Medium,2024-02-16
Glasgow University Library,85310,-5.9,-3.7,-8.6,-6.3,15.3,18.7,36.1,38.3,32.8,34.6,18.8,20.4,14.3,16.9,Medium,2024-05-05
Bath Spa University,85310,-4.3,-2.9,6.8,4.1,19.8,21.3,37.2,39.5,32.4,34.7,16.9,19.1,12.7,17.3,Medium,2024-04-11
Chesterfield Manufacturing Co,20120,8.3,6.4,11.2,8.5,20.2,17.1,43.8,40.2,31.6,28.4,16.4,13.9,9.8,7.5,Medium,2024-03-02
Newcastle Transport Services,49200,-1.1,-3.2,2.3,1.1,17.8,20.6,38.9,43.1,32.6,35.9,15.2,17.4,13.1,18.2,Medium,2024-05-19
Exeter Banking Group,66210,13.4,10.7,24.6,20.9,26.9,23.1,42.6,39.1,31.5,28.7,15.8,13.4,9.1,7.7,Large,2024-02-22
Brighton Insurance Ltd,66210,15.6,12.1,26.4,22.8,27.3,23.9,43.9,40.2,30.8,27.6,16.1,13.5,8.4,6.7,Large,2024-04-19
Norwich Retail Stores,47110,9.8,6.7,14.5,11.3,18.9,16.8,41.4,39.2,32.1,29.4,16.5,14.1,9.5,7.9,Small,2024-03-17
Bournemouth Medical Group,85110,-0.9,-2.1,-6.1,-8.3,17.8,25.1,38.6,45.2,32.9,37.5,15.7,19.3,11.8,19.4,Medium,2024-05-20
Aberdeen Construction Ltd,41200,4.2,2.7,6.8,4.3,16.7,14.4,43.1,40.8,31.9,28.2,16.2,13.8,9.3,6.4,Medium,2024-02-12
