EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
Tech Innovations Ltd,62010,-12.4,8.3,-5.2,2.1,15.2,12.8,12.5,14.3,18.7,22.1,29.8,31.2,39.8,32.1,Small,2024-09-15
Global Finance Group,66220,-8.7,-4.2,-3.8,1.5,12.9,11.4,15.2,18.9,21.5,25.6,30.8,33.4,23.6,28.1,Medium,2024-12-03
Healthcare Solutions Ltd,85100,-6.9,-2.8,-4.5,0.9,14.1,13.2,16.8,19.4,22.3,26.7,31.9,34.2,22.1,27.8,Small,2025-01-22
Retail Giant Plc,47110,-15.2,-9.1,-7.8,-3.2,18.5,15.4,21.3,24.7,28.9,32.1,36.5,38.2,26.1,31.4,Large,2024-11-18
Green Energy Systems,38200,-5.8,1.2,-2.1,3.8,13.6,11.5,17.4,19.8,23.1,27.9,32.5,35.1,23.4,28.7,Medium,2025-02-14
Manufacturing Excellence,20000,-11.5,-6.9,-6.4,0.7,16.8,14.2,19.2,22.6,25.8,28.9,34.1,36.5,25.9,32.2,Large,2025-03-05
Education Services Co,85310,-4.3,-3.1,-3.5,-0.8,12.1,11.9,14.8,16.3,21.2,24.8,30.5,32.8,24.7,29.1,Small,2024-10-27
Software House Ltd,62020,-9.6,-2.4,-5.9,1.8,15.7,13.9,13.2,15.8,20.1,23.5,28.4,30.9,32.7,34.1,Medium,2024-11-30
Financial Advisory Ltd,66210,-13.7,-8.9,2.1,-0.3,17.3,14.6,16.1,18.5,22.8,26.3,33.4,35.7,27.8,33.9,Large,2025-01-15
Construction Partners,41200,-16.9,-10.3,-8.2,-2.5,19.8,16.9,22.1,25.4,29.5,32.8,37.2,38.9,28.6,33.4,Medium,2024-12-12
Hospitality Group Ltd,56100,-21.3,-17.8,-12.4,-8.9,25.6,21.2,29.1,33.5,35.7,39.1,42.1,44.3,34.9,39.8,Small,2025-02-28
Marketing Dynamics,73110,-3.2,0.4,-4.8,1.2,11.3,9.8,13.7,15.2,20.5,24.1,31.2,33.6,22.8,26.7,Medium,2024-09-22
Technology Systems Ltd,62030,-7.5,-1.8,-4.1,3.1,14.8,11.9,15.9,18.2,21.7,25.3,30.2,32.7,28.3,33.1,Large,2025-01-08
Banking Solutions Ltd,66200,-10.8,-4.7,-6.3,2.6,16.3,13.7,18.1,21.4,24.5,27.8,31.8,34.2,25.5,31.1,Medium,2025-03-12
Transport Services Group,52110,-18.2,-13.5,-9.1,-4.3,21.4,18.7,23.9,27.1,30.8,34.2,37.9,40.1,32.3,34.5,Small,2024-10-15
Insurance Works Ltd,66320,-5.4,2.1,-3.2,0.8,12.6,11.1,14.1,16.5,21.8,24.9,32.1,34.8,23.7,27.9,Medium,2024-11-25
Telecom Solutions Ltd,61900,-8.3,-4.1,-5.6,0.9,13.9,11.8,16.2,18.9,22.6,25.7,30.1,32.8,26.1,31.3,Large,2025-02-03
Research Institute Ltd,74100,-6.1,0.6,-2.9,2.3,14.2,12.3,15.4,17.8,21.1,24.6,31.5,33.9,22.4,28.2,Medium,2024-09-28
Energy Production Ltd,38110,-14.7,-9.4,-7.1,0.5,18.9,16.2,20.3,23.5,26.8,30.1,35.7,37.9,27.5,33.1,Large,2025-01-18
Consulting Advisors Ltd,74100,-9.2,-2.9,-4.8,1.1,15.5,13.1,14.2,16.8,21.8,25.2,30.8,33.6,23.9,29.7,Medium,2025-03-22
Agricultural Products Ltd,01400,-19.6,-15.1,-11.3,-6.8,23.7,20.3,26.9,30.1,34.7,37.2,41.3,43.5,35.2,38.8,Small,2024-10-07
Digital Agency Ltd,62040,-4.8,1.3,-3.3,2.6,11.8,9.7,13.4,15.7,20.9,24.3,31.4,33.8,22.2,26.6,Medium,2025-02-10
Government Services Ltd,86100,-2.1,0.8,-1.9,1.2,10.4,9.1,12.6,14.3,19.7,23.1,29.8,32.3,27.9,31.5,Large,2024-11-15
Retail Merchants Ltd,47120,-13.2,-8.7,-6.9,-2.3,17.1,14.8,20.5,23.8,27.4,30.8,35.2,37.5,29.1,33.8,Medium,2024-12-20
Engineering Works Ltd,28110,-12.8,-7.2,-6.7,0.3,16.6,13.9,18.3,21.6,24.9,28.3,32.4,35.1,26.2,31.9,Small,2025-01-28
Media Group Ltd,58110,-5.1,0.3,-3.7,1.5,12.4,10.9,14.6,17.1,20.8,24.2,32.1,34.7,23.3,28.6,Medium,2025-03-10
