EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
ABC Technologies Ltd,62012,-12.5,8.3,15.2,22.7,45.8,32.1,18.2,22.1,24.8,26.3,31.1,29.7,25.9,21.8,Small,2025-01-15
XYZ Consulting Group,74900,-8.7,5.9,-3.2,1.5,38.4,45.2,21.0,25.2,27.8,30.1,33.5,32.8,17.7,11.9,Medium,2025-02-20
Global Finance House,66210,-15.8,12.1,22.3,28.9,52.1,39.8,15.8,19.4,22.9,24.1,29.8,28.3,21.5,16.7,Large,2025-03-10
Innovate Solutions Ltd,62020,-4.3,3.2,8.6,14.2,41.1,36.9,19.5,21.8,26.2,28.7,30.9,29.1,23.4,19.5,Small,2025-01-28
Prime Retail Group,47110,-6.8,10.4,5.1,9.8,35.7,30.2,22.8,24.6,29.1,31.2,34.2,32.1,13.9,12.1,Medium,2025-02-12
Future Logistics Co,52100,-9.2,7.6,12.9,17.3,42.8,35.4,17.1,19.8,25.4,26.9,30.5,28.7,26.2,23.1,Small,2025-03-05
Digital Systems Ltd,62011,-11.6,6.8,18.4,24.1,44.9,31.3,20.3,23.7,28.1,30.4,34.8,32.9,20.7,18.1,Medium,2025-01-30
Healthcare Excellence Ltd,86210,-7.3,3.9,10.5,16.4,39.2,33.1,23.6,25.9,27.4,29.8,31.8,30.9,17.2,14.3,Small,2025-02-22
Smart Marketing Agency,73110,-2.1,4.7,6.8,12.1,43.5,38.7,24.2,26.8,30.5,32.2,34.1,31.9,16.5,12.7,Medium,2025-03-18
Eco Energy Solutions,38200,-5.9,8.2,14.3,19.6,40.8,32.9,18.5,21.2,25.7,27.4,32.1,30.6,23.7,19.5,Small,2025-01-18
Tech Innovations Inc,62019,-13.4,9.1,25.7,31.5,48.9,39.2,16.9,19.7,24.3,26.1,29.8,28.4,26.1,22.3,Medium,2025-02-08
