EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
BRITISH AIRWAYS PLC,"51101,51102",22.8,15.3,65.4,28.7,48.2,41.5,32.1,67.9,28.5,71.5,35.2,64.8,58.9,41.1,5000-19999,2025-04-05 09:22:15
TESCO STORES LIMITED,"47110,47190",8.7,6.2,42.1,18.3,28.4,25.7,45.8,54.2,43.7,56.3,46.9,53.1,52.3,47.7,10000+,2025-04-06 11:15:33
NATIONAL HEALTH SERVICE TRUST,"86101,86102",14.2,9.8,38.5,22.1,31.2,34.8,22.7,77.3,19.4,80.6,25.8,74.2,45.1,54.9,25000+,2025-04-07 08:45:12
BARCLAYS BANK UK PLC,"64110,64191",32.6,29.4,78.9,45.2,68.5,59.2,18.3,81.7,22.6,77.4,35.4,64.6,71.2,28.8,10000+,2025-04-08 14:30:22
MARKS AND SPENCER PLC,"47110,47710",12.5,8.9,35.7,15.2,32.8,29.4,38.2,61.8,41.5,58.5,44.7,55.3,49.8,50.2,5000-19999,2025-04-09 16:20:45
ROYAL MAIL LIMITED,"53201,53202",18.9,12.7,52.3,24.8,41.7,38.2,29.5,70.5,33.1,66.9,38.4,61.6,55.3,44.7,10000+,2025-04-10 10:55:18
BP OIL UK LIMITED,"06100,06200",28.4,24.1,71.5,38.9,62.3,48.7,21.8,78.2,25.9,74.1,42.6,57.4,68.7,31.3,5000-19999,2025-04-11 12:10:33
J SAINSBURY PLC,"47110,47220",10.3,7.5,31.8,12.4,26.9,23.1,42.7,57.3,39.8,60.2,45.3,54.7,51.2,48.8,10000+,2025-04-12 09:30:44
BRITISH TELECOMMUNICATIONS PLC,"61100,61200",19.7,16.2,48.6,26.3,44.1,39.5,31.6,68.4,34.2,65.8,40.8,59.2,57.9,42.1,10000+,2025-04-13 15:45:27
ROLLS-ROYCE POWER SYSTEMS LIMITED,"28110,28200",25.3,21.8,68.2,35.7,58.9,45.2,23.4,76.6,27.1,72.9,38.5,61.5,65.4,34.6,5000-19999,2025-04-14 11:20:55
