EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
Barclays Bank UK PLC,64191,32.1,28.5,68.4,45.2,78.3,65.9,38.2,61.8,42.1,57.9,55.3,44.7,72.8,27.2,10000+,2025-04-05 09:15:22
Tesco Stores Limited,47110,11.2,7.8,42.6,28.3,34.7,31.2,48.5,51.5,46.2,53.8,44.9,55.1,52.7,47.3,10000+,2025-04-05 10:22:45
National Health Service Trust,86101,21.5,18.9,15.7,12.4,22.1,18.6,28.4,71.6,32.7,67.3,41.2,58.8,45.9,54.1,5000-9999,2025-04-05 11:33:18
British Airways PLC,51101,26.8,23.1,54.2,38.7,62.5,58.1,35.6,64.4,38.9,61.1,48.3,51.7,68.2,31.8,10000+,2025-04-05 12:44:29
HSBC UK Bank PLC,64191,38.7,34.2,72.1,56.8,81.4,74.2,42.3,57.7,46.8,53.2,58.9,41.1,76.5,23.5,10000+,2025-04-05 13:55:01
John Lewis Partnership PLC,47190,13.4,9.7,38.2,24.6,41.3,37.8,44.2,55.8,41.6,58.4,39.7,60.3,48.1,51.9,10000+,2025-04-05 14:16:12
Royal Mail Group PLC,53100,19.3,15.6,32.8,21.4,38.5,34.2,52.7,47.3,49.3,50.7,46.1,53.9,58.4,41.6,10000+,2025-04-05 15:27:33
Sainsbury's Supermarkets Ltd,47110,14.7,11.2,35.9,22.1,37.2,33.6,46.8,53.2,43.5,56.5,41.3,58.7,49.2,50.8,10000+,2025-04-05 16:38:44
Amazon UK Services Ltd,47910,18.6,14.3,48.7,35.2,52.8,48.1,58.2,41.8,54.6,45.4,51.3,48.7,62.9,37.1,10000+,2025-04-05 17:49:55
Marks and Spencer PLC,47190,16.8,12.9,41.3,28.7,44.6,40.2,47.5,52.5,44.1,55.9,42.8,57.2,50.6,49.4,10000+,2025-04-06 08:01:06
Lloyds Banking Group PLC,64191,35.2,31.8,69.5,52.3,76.8,69.4,40.1,59.9,44.7,55.3,56.2,43.8,73.4,26.6,10000+,2025-04-06 09:12:17
Asda Stores Limited,47110,12.9,9.1,33.7,20.2,35.4,31.8,49.3,50.7,46.8,53.2,43.9,56.1,51.6,48.4,10000+,2025-04-06 10:23:28
Morrisons Supermarkets PLC,47110,15.2,11.8,36.4,23.9,38.7,34.5,47.6,52.4,44.3,55.7,42.1,57.9,49.8,50.2,10000+,2025-04-06 11:34:39
NatWest Group PLC,64191,33.8,29.7,67.2,49.6,74.3,67.8,39.4,60.6,43.2,56.8,55.7,44.3,71.9,28.1,10000+,2025-04-06 12:45:50
BMW UK Manufacturing Company,29100,22.4,18.7,58.9,42.1,65.2,59.8,31.5,68.5,35.8,64.2,48.3,51.7,69.4,30.6,5000-9999,2025-04-06 13:56:01
Jaguar Land Rover Limited,29100,24.1,20.3,61.7,45.8,68.5,62.3,33.2,66.8,37.9,62.1,50.4,49.6,71.2,28.8,10000+,2025-04-06 14:07:12
Boots UK Limited,47730,19.7,16.2,43.8,29.5,46.2,41.7,41.3,58.7,38.9,61.1,36.4,63.6,44.8,55.2,5000-9999,2025-04-06 15:18:23
BP Oil UK Limited,46711,28.5,24.9,65.3,48.7,71.8,65.2,36.7,63.3,41.4,58.6,53.2,46.8,74.5,25.5,10000+,2025-04-06 16:29:34
