EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
BARKER & STONEHOUSE LIMITED,47599,14.8,11.2,48.7,22.3,31.5,28.9,42.3,57.7,38.1,61.9,45.2,54.8,62.1,37.9,1000-4999,2025-04-05 09:12:33
WREN KITCHENWARE LIMITED,47599,22.5,18.9,65.2,45.8,42.1,38.7,28.4,71.6,31.2,68.8,48.3,51.7,71.5,28.5,5000-19999,2025-04-06 16:45:22
HOBBS LIMITED,47710,26.3,21.7,58.9,31.4,38.2,35.1,22.7,77.3,19.8,80.2,41.6,58.4,68.9,31.1,250-499,2025-04-07 11:23:18
CARPETRIGHT PLC,47530,18.9,15.2,52.6,28.7,35.4,32.8,33.6,66.4,36.9,63.1,49.7,50.3,65.8,34.2,1000-4999,2025-04-08 14:56:41
HARVEY JONES KITCHENS LIMITED,31020,24.7,19.3,61.8,38.2,40.7,37.5,25.1,74.9,28.6,71.4,46.2,53.8,69.4,30.6,250-499,2025-04-09 10:34:29
BENSONS FOR BEDS LIMITED,47599,20.3,16.8,56.4,33.9,37.8,34.6,29.7,70.3,32.4,67.6,47.1,52.9,67.3,32.7,1000-4999,2025-04-10 08:45:12
DREAMS LIMITED,47599,19.6,14.2,54.7,30.5,36.2,33.4,31.2,68.8,34.1,65.9,48.6,51.4,66.1,33.9,5000-19999,2025-04-11 13:27:55
DFS FURNITURE LIMITED,47599,21.8,17.5,59.3,36.1,39.4,36.2,27.3,72.7,30.1,69.9,46.8,53.2,68.7,31.3,10000-19999,2025-04-12 15:18:44
SCS UPHOLSTERY PLC,47599,23.1,18.7,62.5,41.3,41.2,38.0,26.8,73.2,29.5,70.5,47.3,52.7,70.2,29.8,1000-4999,2025-04-13 12:09:37
SOFA WORKSHOP LIMITED,47599,25.4,20.8,64.7,44.6,43.1,39.7,24.6,75.4,27.2,72.8,45.9,54.1,72.5,27.5,250-499,2025-04-14 09:55:28
