EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
BRITISH AIRWAYS PLC,"51101,51102",14.7,9.3,67.8,42.1,78.5,65.2,35.2,64.8,42.1,57.9,55.3,44.7,68.9,31.1,5000+,2025-04-05 09:22:15
TESCO STORES LIMITED,"47110,47190",8.2,5.1,45.6,28.3,34.7,29.8,48.2,51.8,45.3,54.7,52.1,47.9,59.7,40.3,5000+,2025-04-06 11:15:33
NATIONAL GRID ELECTRICITY TRANSMISSION PLC,"35110,35140",22.8,18.9,74.2,58.6,82.1,71.4,28.5,71.5,32.7,67.3,48.2,51.8,72.6,27.4,1000-4999,2025-04-07 14:28:19
MARKS AND SPENCER PLC,"47110,47710",13.5,8.7,38.9,22.4,41.2,36.5,31.4,68.6,28.9,71.1,42.3,57.7,55.8,44.2,5000+,2025-04-08 16:45:22
ROLLS-ROYCE POWER ENGINEERING PLC,"28110,28120",28.3,24.1,82.7,69.3,85.6,78.2,19.7,80.3,24.5,75.5,38.9,61.1,65.4,34.6,5000+,2025-04-09 10:33:47
J SAINSBURY PLC,"47110,47220",11.3,6.8,42.1,25.7,38.4,33.2,44.6,55.4,41.8,58.2,49.3,50.7,57.2,42.8,5000+,2025-04-10 13:12:55
BARCLAYS BANK UK PLC,"64110,64191",32.6,27.8,78.4,65.9,81.7,74.3,22.1,77.9,26.8,73.2,44.5,55.5,68.9,31.1,5000+,2025-04-11 15:28:14
BP OIL UK LIMITED,"06100,06200",24.7,19.3,71.8,54.2,79.3,68.7,25.4,74.6,30.2,69.8,46.7,53.3,70.1,29.9,5000+,2025-04-12 08:55:31
VODAFONE LIMITED,"61100,61200",16.9,12.4,52.3,38.7,58.1,49.6,38.2,61.8,43.5,56.5,54.8,45.2,67.3,32.7,5000+,2025-04-13 12:18:44
UNILEVER UK LIMITED,"10890,10910",18.2,13.5,48.9,34.2,52.7,44.1,34.7,65.3,39.1,60.9,51.6,48.4,64.8,35.2,5000+,2025-04-14 09:42:17
SHELL UK LIMITED,"06100,06200",26.3,21.7,75.2,62.8,83.4,76.9,21.8,78.2,27.5,72.5,43.2,56.8,71.5,28.5,5000+,2025-04-15 11:27:53
GLAXOSMITHKLINE PLC,"21100,21200",19.8,15.2,55.7,41.3,62.8,54.2,32.6,67.4,37.4,62.6,49.7,50.3,66.1,33.9,5000+,2025-04-16 14:33:28
ASTRAZENECA UK LIMITED,"21100,21200",17.4,12.9,49.8,35.6,56.3,47.9,35.8,64.2,40.7,59.3,52.1,47.9,65.4,34.6,5000+,2025-04-17 16:19:45
HSBC UK BANK PLC,"64110,64191",29.5,24.7,76.3,63.8,80.9,73.5,24.7,75.3,29.1,70.9,46.8,53.2,69.7,30.3,5000+,2025-04-18 10:48:32
LLOYDS BANK PLC,"64110,64191",31.2,26.4,79.1,66.7,82.3,75.8,23.4,76.6,28.2,71.8,45.3,54.7,70.2,29.8,5000+,2025-04-19 13:55:19
NATIONWIDE BUILDING SOCIETY,"64110,64192",21.7,17.3,58.4,44.9,65.2,56.8,30.5,69.5,35.7,64.3,50.9,49.1,67.4,32.6,5000+,2025-04-20 15:22:47
BT GROUP PLC,"61100,61200",19.6,14.8,53.2,39.7,59.4,50.8,33.8,66.2,38.6,61.4,51.3,48.7,65.9,34.1,5000+,2025-04-21 09:33:28
SKY UK LIMITED,"59131,59140",15.3,10.7,46.8,32.5,51.7,43.2,37.4,62.6,42.8,57.2,55.9,44.1,64.7,35.3,5000+,2025-04-22 11:48:55
BRITISH TELECOMMUNICATIONS PLC,"61100,61200",20.4,15.9,56.3,42.8,63.7,55.1,31.9,68.1,36.7,63.3,49.5,50.5,66.8,33.2,5000+,2025-04-23 14:15:12
THAMES WATER UTILITIES LIMITED,"36000,37000",18.7,14.1,50.6,36.9,57.3,48.7,34.2,65.8,39.1,60.9,52.4,47.6,65.3,34.7,5000+,2025-04-24 16:02:39
WELLS FARGO BANK NA LONDON BRANCH,"64110,64191",33.8,28.9,81.2,68.7,84.5,77.1,20.6,79.4,25.3,74.7,43.7,56.3,72.8,27.2,1000-4999,2025-04-25 10:25:44
MORGAN STANLEY UK LIMITED,"64110,64191",35.2,30.4,83.7,71.4,86.2,79.8,19.3,80.7,24.1,75.9,41.8,58.2,74.1,25.9,1000-4999,2025-04-26 12:41:18
GOLDMAN SACHS INTERNATIONAL,"64110,64191",36.9,32.1,85.4,73.8,87.9,82.3,18.7,81.3,23.2,76.8,40.5,59.5,75.6,24.4,1000-4999,2025-04-27 15:08:33
JPMORGAN CHASE BANK NA LONDON BRANCH,"64110,64191",34.5,29.7,82.1,69.5,85.3,78.6,20.1,79.9,24.8,75.2,42.4,57.6,73.2,26.8,1000-4999,2025-04-28 09:17:55
CITIBANK NA LONDON BRANCH,"64110,64191",32.1,27.3,79.8,67.2,83.7,76.4,21.4,78.6,26.1,73.9,44.2,55.8,71.5,28.5,1000-4999,2025-04-29 11:34:22
DEUTSCHE BANK AG LONDON BRANCH,"64110,64191",31.7,26.9,78.5,65.9,82.4,75.1,22.3,77.7,27.0,73.0,45.1,54.9,70.8,29.2,1000-4999,2025-04-30 13:52:47
BARCLAYS CAPITAL SECURITIES LIMITED,"64110,64191",33.2,28.4,80.7,68.1,84.9,77.5,21.0,79.0,25.7,74.3,43.5,56.5,72.3,27.7,1000-4999,2025-05-01 16:11:28
NOMURA INTERNATIONAL PLC,"64110,64191",30.8,26.0,77.2,64.6,81.5,74.2,23.6,76.4,28.3,71.7,46.7,53.3,69.4,30.6,1000-4999,2025-05-02 10:38:15
UBS AG LONDON BRANCH,"64110,64191",32.4,27.6,79.3,66.7,83.1,76.8,21.7,78.3,26.4,73.6,44.8,55.2,71.1,28.9,1000-4999,2025-05-03 12:55:33
