EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
BARRATT DEVELOPMENTS PLC,41100,24.8,18.2,65.3,42.1,78.2,68.5,38.2,61.8,45.7,54.3,62.1,37.9,81.5,18.5,5000-9999,2025-04-15 09:30:22
TESCO PERSONAL FINANCE LIMITED,64191,32.1,28.7,71.9,58.3,82.4,75.2,29.4,70.6,34.2,65.8,58.7,41.3,74.2,25.8,1000-4999,2025-04-16 11:15:33
WICKES BUILDING SUPPLIES LIMITED,47520,12.3,8.9,45.7,31.2,48.5,41.3,52.8,47.2,49.6,50.4,55.2,44.8,68.3,31.7,250-499,2025-04-17 14:22:45
ROYAL MAIL GROUP LIMITED,53201,18.6,14.2,52.8,38.5,68.7,59.4,41.3,58.7,44.9,55.1,59.2,40.8,72.6,27.4,10000+,2025-04-18 16:45:12
BOOTS UK LIMITED,47730,22.4,19.8,58.2,44.7,71.3,65.8,35.7,64.3,39.5,60.5,52.8,47.2,69.4,30.6,10000+,2025-04-19 08:20:55
BP OIL UK LIMITED,19201,28.7,24.3,68.9,55.2,85.6,78.3,31.2,68.8,36.7,63.3,61.4,38.6,78.9,21.1,5000-9999,2025-04-20 10:35:18
SAINSBURY'S SUPERMARKETS LIMITED,47110,15.2,11.8,42.6,29.3,52.7,46.2,48.5,51.5,46.3,53.7,51.8,48.2,65.7,34.3,10000+,2025-04-21 12:40:29
BARCLAYS BANK PLC,64191,35.8,31.4,76.2,62.8,88.7,81.5,26.3,73.7,31.9,68.1,55.7,44.3,81.2,18.8,10000+,2025-04-22 15:18:44
VODAFONE LIMITED,61200,26.9,22.5,64.7,51.3,79.4,71.8,33.6,66.4,38.2,61.8,56.9,43.1,75.3,24.7,5000-9999,2025-04-23 17:55:01
MARKS AND SPENCER PLC,47710,19.7,16.3,48.5,35.2,65.8,58.7,42.1,57.9,45.3,54.7,54.6,45.4,70.8,29.2,10000+,2025-04-24 09:12:37
LLOYDS BANK PLC,64191,33.2,29.6,74.1,60.7,86.9,79.7,28.4,71.6,33.7,66.3,57.2,42.8,79.5,20.5,10000+,2025-04-25 11:28:53
MORRISONS SUPERMARKETS PLC,47110,16.8,13.4,44.2,30.9,54.1,47.6,50.2,49.8,47.8,52.2,53.4,46.6,67.3,32.7,10000+,2025-04-26 13:44:19
NATIONAL GRID PLC,35110,25.4,21.8,66.3,52.9,81.7,74.5,32.9,67.1,37.5,62.5,59.8,40.2,76.4,23.6,5000-9999,2025-04-27 16:02:35
ASDA STORES LIMITED,47110,14.9,11.5,41.8,28.5,51.2,44.7,49.7,50.3,47.1,52.9,52.3,47.7,64.8,35.2,10000+,2025-04-28 18:25:48
SHELL UK LIMITED,19209,30.1,26.7,70.4,57.0,84.2,77.0,29.7,70.3,34.3,65.7,56.8,43.2,77.6,22.4,5000-9999,2025-04-29 08:15:22
TESCO PLC,47110,17.3,13.9,46.1,32.8,56.6,50.1,46.8,53.2,44.6,55.4,53.9,46.1,68.7,31.3,10000+,2025-04-30 10:38:56
BRITISH AIRWAYS PLC,51101,31.6,28.0,72.5,59.1,87.3,80.1,27.8,72.2,32.4,67.6,58.5,41.5,80.7,19.3,5000-9999,2025-05-01 12:52:14
HSBC UK BANK PLC,64191,34.7,31.1,75.8,62.4,88.1,80.9,27.5,72.5,32.1,67.9,56.3,43.7,80.9,19.1,10000+,2025-05-02 15:07:29
UNILEVER UK LIMITED,10890,23.5,20.1,60.8,47.4,73.6,66.4,36.2,63.8,40.8,59.2,55.5,44.5,73.2,26.8,5000-9999,2025-05-03 17:19:42
ROLLS-ROYCE PLC,30300,29.8,26.4,69.1,55.7,83.5,76.3,30.4,69.6,35.0,65.0,57.2,42.8,78.3,21.7,5000-9999,2025-05-04 09:45:28
DIAGEO PLC,11050,27.2,23.8,65.4,52.0,80.1,72.9,33.1,66.9,37.7,62.3,58.0,42.0,75.7,24.3,5000-9999,2025-05-05 11:58:11
NATIONWIDE BUILDING SOCIETY,64191,31.5,28.1,71.7,58.3,85.2,78.0,28.9,71.1,33.5,66.5,56.1,43.9,78.4,21.6,10000+,2025-05-06 14:12:37
AVIVA PLC,65120,28.9,25.5,68.0,54.6,82.8,75.6,31.6,68.4,36.2,63.8,57.5,42.5,76.8,23.2,5000-9999,2025-05-07 16:25:53
BT GROUP PLC,61200,24.6,21.2,62.3,48.9,76.4,69.2,34.8,65.2,39.4,60.6,56.2,43.8,74.1,25.9,10000+,2025-05-08 18:40:15
LEGAL AND GENERAL GROUP PLC,65201,30.3,26.9,70.6,57.2,84.5,77.3,29.8,70.2,34.4,65.6,57.0,43.0,77.8,22.2,5000-9999,2025-05-09 08:30:22
PRUDENTIAL PLC,65300,32.8,29.4,74.9,61.5,87.6,80.4,27.1,72.9,31.7,68.3,57.8,42.2,80.1,19.9,5000-9999,2025-05-10 10:45:38
ANGLO AMERICAN PLC,07100,27.5,24.1,66.8,53.4,83.2,76.0,32.3,67.7,36.9,63.1,58.7,41.3,76.4,23.6,5000-9999,2025-05-11 12:58:44
BHP GROUP PLC,06420,29.1,25.7,68.5,55.1,84.9,77.7,30.9,69.1,35.5,64.5,57.9,42.1,77.2,22.8,5000-9999,2025-05-12 15:12:56
RIO TINTO PLC,07100,28.4,25.0,67.7,54.3,83.7,76.5,31.6,68.4,36.2,63.8,58.3,41.7,76.8,23.2,5000-9999,2025-05-13 17:25:11
GLAXOSMITHKLINE PLC,21200,26.7,23.3,65.1,51.7,81.4,74.2,33.5,66.5,38.1,61.9,57.7,42.3,75.4,24.6,10000+,2025-05-14 09:50:28
ASTRAZENECA PLC,21200,25.3,21.9,63.4,50.0,79.8,72.6,35.2,64.8,39.8,60.2,56.9,43.1,74.2,25.8,10000+,2025-05-15 11:05:42
COMPASS GROUP PLC,56210,21.8,18.4,56.7,43.3,69.2,62.0,39.4,60.6,44.0,56.0,54.8,45.2,71.5,28.5,10000+,2025-05-16 13:20:55
ISS FACILITY SERVICES LIMITED,81210,19.5,16.1,52.4,39.0,64.7,57.5,42.7,57.3,47.3,52.7,53.6,46.4,69.2,30.8,5000-9999,2025-05-17 15:35:18
MITIE GROUP PLC,81210,22.7,19.3,58.1,44.7,71.5,64.3,37.8,62.2,42.4,57.6,55.5,44.5,72.8,27.2,5000-9999,2025-05-18 17:48:29
SERCO GROUP PLC,84230,24.2,20.8,60.5,47.1,74.3,67.1,36.1,63.9,40.7,59.3,56.4,43.6,73.9,26.1,5000-9999,2025-05-19 08:22:37
CAPITA PLC,62020,26.4,23.0,64.2,50.8,80.1,72.9,34.3,65.7,38.9,61.1,57.2,42.8,75.1,24.9,5000-9999,2025-05-20 10:38:52
ATOS IT SERVICES UK LIMITED,62030,28.0,24.6,66.9,53.5,82.7,75.5,32.6,67.4,37.2,62.8,58.0,42.0,76.5,23.5,250-499,2025-05-21 12:55:08
ACCENTURE UK LIMITED,62030,29.5,26.1,69.2,55.8,85.1,77.9,31.0,69.0,35.6,64.4,58.7,41.3,77.9,22.1,1000-4999,2025-05-22 15:11:24
DELOITTE LLP,69102,31.8,28.4,73.5,60.1,87.9,80.7,28.7,71.3,33.3,66.7,58.9,41.1,79.8,20.2,1000-4999,2025-05-23 17:27:39
PWC LLP,69101,33.2,29.8,75.1,61.7,89.2,82.0,27.4,72.6,32.0,68.0,59.4,40.6,80.5,19.5,1000-4999,2025-05-24 09:45:51
KPMG LLP,69101,32.5,29.1,74.3,60.9,88.5,81.3,28.1,71.9,32.7,67.3,59.1,40.9,80.2,19.8,1000-4999,2025-05-25 11:58:02
ERNST AND YOUNG LLP,69101,31.9,28.5,73.7,60.3,88.0,80.8,28.6,71.4,33.2,66.8,58.8,41.2,79.9,20.1,1000-4999,2025-05-26 14:12:15
WATER UK LIMITED,36000,20.3,16.9,54.2,40.8,67.1,59.9,40.6,59.4,45.2,54.8,54.7,45.3,70.6,29.4,250-499,2025-05-27 16:25:28
