EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
Barclays Bank UK PLC,64191,24.8,18.2,68.5,45.3,78.2,65.1,38.5,61.5,42.0,58.0,55.3,44.7,72.1,27.9,5000+,2025-04-01 09:15:22
Tesco Stores Limited,47110,8.7,5.2,35.6,22.1,41.3,38.7,45.2,54.8,48.1,51.9,52.3,47.7,59.4,40.6,5000+,2025-04-02 11:30:45
NHS England,86101,15.3,11.7,42.8,28.9,34.5,32.1,21.4,78.6,25.7,74.3,35.2,64.8,48.3,51.7,5000+,2025-04-03 14:22:18
Rolls-Royce Power Systems Limited,28110,19.4,12.8,54.7,31.2,82.1,76.3,62.8,37.2,68.5,31.5,75.2,24.8,84.6,15.4,2500-4999,2025-03-28 16:45:33
Marks & Spencer PLC,47190,12.1,7.3,28.9,15.6,31.7,29.4,32.6,67.4,38.2,61.8,45.9,54.1,58.3,41.7,5000+,2025-04-04 10:18:55
BP Oil UK Limited,06100,22.6,16.8,71.2,48.5,85.7,79.2,41.3,58.7,48.6,51.4,62.1,37.9,78.4,21.6,2500-4999,2025-04-01 13:27:41
Sainsbury's Supermarkets Ltd,47110,9.2,4.1,31.8,18.7,38.5,35.2,43.7,56.3,46.8,53.2,51.4,48.6,61.2,38.8,5000+,2025-04-02 15:52:29
HSBC UK Bank PLC,64191,26.3,21.5,74.8,52.1,81.3,68.7,35.2,64.8,42.6,57.4,58.9,41.1,75.6,24.4,5000+,2025-04-03 09:38:17
Amazon UK Services Ltd,47910,11.8,6.4,42.3,25.7,49.2,44.6,58.3,41.7,62.1,37.9,68.7,31.3,76.2,23.8,5000+,2025-04-04 12:45:22
BBC,60100,12.7,8.9,38.5,24.2,45.8,41.3,28.5,71.5,34.2,65.8,48.6,51.4,62.1,37.9,5000+,2025-03-31 11:20:33
BT Group PLC,61100,18.9,13.2,51.7,32.8,67.4,59.2,44.3,55.7,52.1,47.9,65.8,34.2,76.5,23.5,5000+,2025-04-01 14:55:48
Royal Mail PLC,53100,14.2,9.6,43.1,27.5,52.7,46.3,48.6,51.4,54.2,45.8,63.1,36.9,71.4,28.6,5000+,2025-04-02 16:30:12
John Lewis Partnership PLC,47190,10.5,6.8,25.9,14.2,28.7,26.1,36.4,63.6,42.8,57.2,49.5,50.5,57.2,42.8,5000+,2025-04-03 10:15:25
Aviva PLC,65120,21.7,16.3,62.4,41.8,73.5,65.7,31.8,68.2,39.4,60.6,54.7,45.3,69.8,30.2,5000+,2025-04-04 15:22:44
Shell UK Limited,06100,25.1,19.7,78.9,56.3,89.2,82.1,38.7,61.3,45.2,54.8,59.6,40.4,74.3,25.7,2500-4999,2025-04-01 12:10:58
ASDA Stores Limited,47110,7.8,3.2,29.4,16.1,35.8,32.7,47.2,52.8,50.6,49.4,55.3,44.7,62.8,37.2,5000+,2025-04-02 13:45:31
Lloyds Banking Group PLC,64191,23.5,18.9,69.7,47.2,76.8,64.3,33.6,66.4,41.7,58.3,57.2,42.8,73.5,26.5,5000+,2025-04-03 11:30:45
Morrisons Supermarkets PLC,47110,8.9,4.7,30.2,17.5,37.1,34.2,46.3,53.7,49.5,50.5,54.8,45.2,61.7,38.3,5000+,2025-04-04 09:55:22
British Airways PLC,51101,16.8,11.2,48.3,29.7,56.2,49.8,42.7,57.3,48.9,51.1,59.4,40.6,68.2,31.8,5000+,2025-03-30 14:20:11
Network Rail Infrastructure Limited,42110,17.3,12.6,52.8,34.1,68.5,58.7,51.2,48.8,57.3,42.7,66.9,33.1,74.6,25.4,5000+,2025-04-01 15:40:33
Next PLC,47710,13.6,8.4,32.7,19.8,36.2,33.5,29.8,70.2,37.4,62.6,48.2,51.8,63.7,36.3,5000+,2025-04-02 12:15:48
Unilever UK Limited,10890,18.7,13.1,55.3,36.2,71.4,64.8,37.5,62.5,45.8,54.2,58.3,41.7,72.9,27.1,2500-4999,2025-04-03 13:25:19
Vodafone Limited,61100,19.2,14.5,58.7,39.4,74.2,67.5,34.9,65.1,43.7,56.3,59.8,40.2,71.6,28.4,5000+,2025-04-04 11:10:44
Tesco Bank,64191,20.4,15.7,61.3,42.8,69.5,61.2,30.2,69.8,38.6,61.4,53.9,46.1,68.7,31.3,1000-2499,2025-04-01 10:30:55
Screwfix Limited,47599,15.3,9.8,38.2,22.5,44.7,39.1,41.3,58.7,48.6,51.4,59.2,40.8,68.5,31.5,1000-2499,2025-04-02 14:45:22
PwC LLP,69201,27.8,22.1,76.5,54.9,82.7,71.3,28.4,71.6,36.2,63.8,52.8,47.2,74.1,25.9,5000+,2025-04-03 15:15:38
Deloitte LLP,69201,26.9,21.3,74.2,52.6,80.4,69.8,29.7,70.3,37.5,62.5,54.1,45.9,72.8,27.2,5000+,2025-04-04 13:20:11
KPMG LLP,69201,25.6,20.8,72.9,51.3,79.1,68.5,31.2,68.8,39.4,60.6,55.7,44.3,71.5,28.5,5000+,2025-04-01 11:45:29
EY LLP,69201,24.8,19.5,71.6,49.8,77.8,67.2,32.6,67.4,40.8,59.2,57.3,42.7,70.2,29.8,5000+,2025-04-02 16:10:44
Boots UK Limited,47730,14.7,9.2,33.8,20.1,38.5,35.7,25.9,74.1,34.6,65.4,46.8,53.2,61.4,38.6,5000+,2025-04-03 12:30:55
WHSmith PLC,47630,16.3,10.7,36.4,21.8,42.1,37.5,38.2,61.8,45.7,54.3,56.9,43.1,67.3,32.7,1000-2499,2025-04-04 10:55:22
Argos Limited,47910,12.5,7.1,29.6,16.3,34.8,31.2,40.7,59.3,47.2,52.8,55.4,44.6,64.8,35.2,5000+,2025-03-31 15:40:11
B&Q PLC,47599,13.8,8.5,31.7,18.9,38.2,34.6,43.1,56.9,49.8,50.2,58.3,41.7,66.7,33.3,5000+,2025-04-01 14:22:33
Halfords Limited,45320,15.6,10.2,37.5,23.1,45.3,40.7,46.8,53.2,53.1,46.9,62.4,37.6,70.2,29.8,1000-2499,2025-04-02 11:15:48
Iceland Foods Limited,47110,11.2,6.3,27.8,15.2,32.4,29.8,44.6,55.4,48.3,51.7,54.7,45.3,63.1,36.9,1000-2499,2025-04-03 16:45:55
Pret A Manger Limited,56101,13.4,7.9,30.1,17.6,35.7,32.4,39.2,60.8,45.6,54.4,56.8,43.2,65.3,34.7,1000-2499,2025-04-04 12:30:19
Costa Coffee Limited,56102,12.8,7.6,28.9,16.8,34.1,31.5,37.5,62.5,43.7,56.3,54.9,45.1,64.2,35.8,1000-2499,2025-04-01 13:55:44
Wetherspoon PLC,56301,14.5,9.1,33.2,19.7,39.4,35.8,48.3,51.7,52.6,47.4,60.1,39.9,68.7,31.3,1000-2499,2025-04-02 15:20:33
Greggs PLC,47240,11.6,6.8,26.3,14.9,31.2,28.6,42.1,57.9,47.3,52.7,55.8,44.2,64.5,35.5,1000-2499,2025-04-03 10:10:48
Specsavers Optical Group Limited,47789,18.2,12.4,41.7,26.3,48.2,43.5,26.8,73.2,35.4,64.6,49.7,50.3,63.8,36.2,1000-2499,2025-04-04 14:45:55
Virgin Media Limited,61100,20.7,15.8,63.4,44.2,70.8,62.3,33.5,66.5,42.1,57.9,56.4,43.6,69.7,30.3,5000+,2025-03-30 16:30:22
Sky UK Limited,61100,19.5,14.2,59.8,40.1,67.3,58.9,35.7,64.3,44.2,55.8,58.1,41.9,71.4,28.6,5000+,2025-04-01 17:15:44
Three UK Limited,61100,21.3,16.1,65.7,46.8,73.5,65.2,32.8,67.2,41.6,58.4,55.9,44.1,70.3,29.7,1000-2499,2025-04-02 18:40:11
O2 UK Limited,61100,20.1,15.3,62.1,43.5,69.7,61.4,34.2,65.8,43.1,56.9,57.3,42.7,68.9,31.1,5000+,2025-04-03 19:25:33
