EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
BRITISH AIRWAYS PLC,"51101,51102",25.3,15.2,68.4,45.7,82.1,78.9,35.2,64.8,28.4,71.6,42.1,57.9,65.3,34.7,5000+,2025-01-15 09:22:17
TESCO STORES LIMITED,"47110,47190",12.8,6.4,45.2,23.1,71.5,68.3,48.6,51.4,44.2,55.8,52.7,47.3,61.9,38.1,5000+,2025-02-28 16:45:22
NATIONAL GRID ELECTRICITY TRANSMISSION PLC,"35110,35140",18.7,11.9,52.3,31.8,91.2,88.4,18.7,81.3,22.5,77.5,35.8,64.2,72.6,27.4,5000+,2025-03-12 11:18:33
BOOTS UK LIMITED,"47710,47730",15.2,9.7,41.6,18.9,65.7,62.1,42.3,57.7,38.9,61.1,46.2,53.8,58.4,41.6,5000+,2025-01-30 14:33:45
ROLLS-ROYCE POWER SYSTEMS LIMITED,"28110,28120",22.6,16.8,58.7,38.2,78.9,74.5,29.4,70.6,31.7,68.3,39.6,60.4,68.2,31.8,1000-4999,2025-02-14 10:55:12
WELLS FARGO BANK NA (LONDON BRANCH),64199,28.4,21.3,72.5,54.8,85.3,82.1,22.8,77.2,25.6,74.4,33.9,66.1,71.7,28.3,250-499,2025-03-25 08:47:29
ROYAL MAIL GROUP LIMITED,"53100,53201",14.9,8.2,38.7,16.4,68.2,64.9,45.1,54.9,41.3,58.7,49.6,50.4,62.8,37.2,5000+,2025-01-19 13:21:44
MARKS AND SPENCER PLC,"47110,47710",13.6,7.8,43.1,21.7,69.4,66.2,46.7,53.3,43.1,56.9,50.8,49.2,59.7,40.3,5000+,2025-02-07 16:28:55
BARCLAYS BANK UK PLC,64199,26.8,19.7,69.3,48.6,81.7,78.2,24.5,75.5,27.9,72.1,36.2,63.8,70.4,29.6,5000+,2025-03-08 12:14:33
BP OIL UK LIMITED,"06100,06200",21.3,14.6,55.9,35.1,76.2,72.8,31.7,68.3,34.2,65.8,42.9,57.1,66.8,33.2,5000+,2025-01-25 09:56:47
