EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
MISHCON DE REYA GROUP (OPERATIONS) LIMITED,64209,31.2,25.1,72.1,35.5,54.8,61.9,22.1,73.8,17.5,83.2,26.9,74.5,55.9,45.4,500-999,2025-04-10 12:41:28
RAVEN GEORGE AND BALL LLP,82990,29.9,23.8,69.5,32.1,56.1,68.3,24.5,72.2,18.8,82.1,28.3,75.1,56.3,46.1,100-499,2025-04-10 14:23:19
FOX WILLIAMS LLP,82990,30.5,24.3,70.9,34.6,54.2,63.5,23.9,74.1,16.9,83.5,27.8,76.3,55.5,45.9,500-999,2025-04-10 16:09:15
SHAWN THEWIS LTD,70220,28.3,22.5,68.3,31.5,55.5,65.9,25.3,71.9,20.1,81.1,29.5,73.9,57.1,47.3,100-499,2025-04-11 09:25:01
JENKINS BELL LLP,82990,30.1,25.6,71.4,36.3,53.9,62.1,24.7,73.5,19.9,82.8,28.1,76.2,56.5,46.9,500-999,2025-04-12 11:37:21
LAWLER EVANS LLP,70220,29.7,24.1,68.9,33.3,56.1,66.5,26.1,72.9,21.4,81.9,30.3,74.5,58.3,48.1,100-499,2025-04-12 13:49:22
STEPHENSON COX LLP,82990,30.9,26.2,70.2,35.9,54.5,63.9,24.9,74.9,18.5,83.1,28.5,77.3,56.7,47.5,500-999,2025-04-12 15:49:12
PANFOR LLP,82990,30.8,25.7,71.6,34.9,53.7,62.9,25.5,74.3,20.9,82.7,29.7,76.5,57.3,48.9,100-499,2025-04-13 09:05:32
REED SMITH LLP,82990,31.3,26.5,70.3,36.5,54.1,63.1,26.1,75.1,19.1,83.3,29.1,77.7,57.9,49.1,1000+,2025-04-13 11:21:15
SIMPSON MILLER LLP,82990,29.4,23.9,68.2,32.5,56.3,65.5,24.7,72.1,20.3,81.3,28.9,74.1,58.5,49.3,500-999,2025-04-13 13:37:28
GREENLANDS,64209,28.9,23.1,69.1,31.9,54.9,65.7,26.3,71.7,22.1,81.1,29.9,73.7,59.1,50.1,100-499,2025-04-14 09:41:24
WYKES COOKE LLP,82990,31.9,27.1,70.9,36.1,53.9,63.9,25.7,75.5,19.7,83.9,30.1,78.1,59.3,50.9,500-999,2025-04-14 11:58:45
HOARE LEA LLP,82990,30.6,25.3,70.5,34.4,54.7,63.3,25.9,74.5,21.9,82.9,30.9,76.9,60.1,51.5,1000+,2025-04-14 14:15:16
COLLINS DUGDALE LLP,82990,30.4,24.8,69.9,33.7,55.5,65.3,26.5,73.9,22.5,82.1,31.3,75.5,61.1,52.9,1000+,2025-04-15 09:23:12
